Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1354874, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 1354886, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 0.147819 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:56112
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.299139 s
[server][session 0] migrated to 10.0.0.102:41187
[client] second 0.100658: 7061507.465418 bit/s, bytes received: 88849 B, packets received: 88
[client] second 0.201265: 11203012.173241 bit/s, bytes received: 140888 B, packets received: 115
[client] second 0.301344: 28252777.747996 bit/s, bytes received: 353440 B, packets received: 291
[client] second 0.402298: 47266632.487492 bit/s, bytes received: 596471 B, packets received: 492
[client] second 0.502392: 86454780.862012 bit/s, bytes received: 1081698 B, packets received: 892
[client] second 0.603396: 67383881.957339 bit/s, bytes received: 850748 B, packets received: 701
[client] second 0.703420: 60838026.996067 bit/s, bytes received: 760665 B, packets received: 621
[client] second 0.803441: 124192376.420731 bit/s, bytes received: 1552727 B, packets received: 1196
[client] second 0.903524: 38966117.112375 bit/s, bytes received: 487478 B, packets received: 402
[client] second 1.003582: 145635825.765037 bit/s, bytes received: 1821511 B, packets received: 1351
[client] second 1.103646: 92701247.983747 bit/s, bytes received: 1159504 B, packets received: 955
[client] second 1.203718: 94597593.104477 bit/s, bytes received: 1183324 B, packets received: 975
[client] second 1.303775: 94710456.148038 bit/s, bytes received: 1184558 B, packets received: 976
[client] second 1.403831: 94809400.237070 bit/s, bytes received: 1185779 B, packets received: 977
[client] second 1.503875: 94665707.133726 bit/s, bytes received: 1183848 B, packets received: 977
[client] second 1.603894: 94747419.779594 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.703917: 94742560.361235 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 1.803935: 94845153.399068 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 1.904032: 94673154.488254 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.004054: 94840849.875755 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 2.104120: 94702682.071963 bit/s, bytes received: 1184563 B, packets received: 976
