Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1362913, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 1362912, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 0.148010 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:48098
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.298915 s
[server][session 0] migrated to 10.0.0.102:36696
[client] second 0.100288: 6793887.395891 bit/s, bytes received: 85168 B, packets received: 83
[client] second 0.200524: 10950752.361909 bit/s, bytes received: 137207 B, packets received: 113
[client] second 0.300830: 27112391.221079 bit/s, bytes received: 339943 B, packets received: 280
[client] second 0.401293: 49158956.746411 bit/s, bytes received: 617330 B, packets received: 509
[client] second 0.501389: 82490082.035620 bit/s, bytes received: 1032120 B, packets received: 851
[client] second 0.601642: 72822818.142460 bit/s, bytes received: 912586 B, packets received: 751
[client] second 0.701676: 48445621.019989 bit/s, bytes received: 605775 B, packets received: 493
[client] second 0.801726: 128553427.613310 bit/s, bytes received: 1607725 B, packets received: 1238
[client] second 0.901761: 94829327.748820 bit/s, bytes received: 1185784 B, packets received: 976
[client] second 1.001831: 94698581.110775 bit/s, bytes received: 1184558 B, packets received: 976
[client] second 1.101879: 94718942.921001 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 1.201905: 94838746.326251 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.301994: 94679244.564416 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 1.402043: 94717783.039677 bit/s, bytes received: 1184560 B, packets received: 976
[client] second 1.502087: 94763899.544330 bit/s, bytes received: 1185071 B, packets received: 976
[client] second 1.602113: 94740421.617334 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.702162: 94717614.671437 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.802177: 94750776.195239 bit/s, bytes received: 1184556 B, packets received: 978
[client] second 1.902193: 94748620.940177 bit/s, bytes received: 1184549 B, packets received: 975
[client] second 2.002217: 94742016.742511 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 2.102345: 94740794.729403 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 2.202401: 94810466.418578 bit/s, bytes received: 1185790 B, packets received: 977
[client] second 2.302433: 94733494.443590 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.402533: 94768057.687705 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.502588: 94810066.869820 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.602604: 94651966.975728 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 2.702624: 94843667.472759 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.802682: 94651921.876971 bit/s, bytes received: 1183841 B, packets received: 977
[client] second 2.902699: 94846034.356305 bit/s, bytes received: 1185783 B, packets received: 978
