Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1371981, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 1371982, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 0.148281 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:43932
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.299093 s
[server][session 0] migrated to 10.0.0.102:48660
[client] second 0.100569: 6970130.209473 bit/s, bytes received: 87622 B, packets received: 85
[client] second 0.201272: 11289885.393940 bit/s, bytes received: 142115 B, packets received: 118
[client] second 0.301314: 28459483.630588 bit/s, bytes received: 355894 B, packets received: 292
[client] second 0.401549: 47409900.272657 bit/s, bytes received: 594017 B, packets received: 490
[client] second 0.501613: 85891514.088235 bit/s, bytes received: 1074334 B, packets received: 886
[client] second 0.602061: 68147354.842723 bit/s, bytes received: 855658 B, packets received: 704
[client] second 0.702138: 63846413.361610 bit/s, bytes received: 798695 B, packets received: 649
[client] second 0.802156: 123256473.957072 bit/s, bytes received: 1540969 B, packets received: 1197
[client] second 0.902604: 30103950.105606 bit/s, bytes received: 377987 B, packets received: 311
[client] second 1.002648: 156726603.761202 bit/s, bytes received: 1959938 B, packets received: 1469
[client] second 1.102660: 94458082.223766 bit/s, bytes received: 1180875 B, packets received: 972
[client] second 1.202678: 94747472.539785 bit/s, bytes received: 1184553 B, packets received: 976
[client] second 1.302747: 94740068.712814 bit/s, bytes received: 1185071 B, packets received: 977
[client] second 1.402772: 94642640.411369 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 1.502845: 94793458.785843 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 1.602926: 94785848.297144 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.702988: 94706055.834156 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 1.803010: 94742549.870451 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 1.903358: 94435787.741545 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 2.003421: 95097292.391411 bit/s, bytes received: 1189464 B, packets received: 980
[client] second 2.103473: 94715786.614102 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.203489: 94749174.218397 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.303507: 94845275.726920 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.403528: 94745890.804439 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.503551: 94684785.201651 bit/s, bytes received: 1183848 B, packets received: 977
[client] second 2.603577: 94837344.523801 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 2.703672: 94674470.614431 bit/s, bytes received: 1184563 B, packets received: 977
[client] second 2.803693: 94744647.991152 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 2.903717: 94742483.709478 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 3.003823: 94761013.588567 bit/s, bytes received: 1185776 B, packets received: 978
[client] second 3.103840: 94748035.530953 bit/s, bytes received: 1184556 B, packets received: 979
[client] second 3.203957: 94752288.642079 bit/s, bytes received: 1185783 B, packets received: 979
[client] second 3.304044: 94878771.609218 bit/s, bytes received: 1187010 B, packets received: 979
[client] second 3.404074: 94637122.554949 bit/s, bytes received: 1183329 B, packets received: 978
[client] second 3.504091: 94748586.836192 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.604274: 94787246.447500 bit/s, bytes received: 1187010 B, packets received: 977
[client] second 3.704344: 94739392.522693 bit/s, bytes received: 1185075 B, packets received: 977
[client] second 3.804373: 94736818.743663 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.904396: 94742530.997844 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.004410: 94751207.360049 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 4.104431: 94745111.194074 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 4.204492: 94804203.636920 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.304565: 94695408.222289 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.404598: 94732332.548677 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 4.504684: 94781568.585311 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 4.604708: 94739805.393541 bit/s, bytes received: 1184532 B, packets received: 978
[client] second 4.704788: 94886417.087699 bit/s, bytes received: 1187034 B, packets received: 978
[client] second 4.804824: 94632621.323547 bit/s, bytes received: 1183329 B, packets received: 975
[client] second 4.904869: 94721705.572198 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.004906: 94770190.066184 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 5.104936: 94834646.708984 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.204956: 94647066.893652 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 5.304979: 94840964.097655 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.405044: 94703401.041498 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.505115: 94794825.677607 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.605129: 94652226.586906 bit/s, bytes received: 1183320 B, packets received: 975
[client] second 5.705220: 94777430.043051 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 5.805251: 94733880.911455 bit/s, bytes received: 1184538 B, packets received: 976
[client] second 5.905275: 94741988.212888 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 6.005314: 94728239.479868 bit/s, bytes received: 1184553 B, packets received: 976
[client] second 6.105390: 94790443.986419 bit/s, bytes received: 1185786 B, packets received: 976
[client] second 6.205477: 94722662.730966 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 6.305583: 94762104.040960 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.405603: 94745399.289072 bit/s, bytes received: 1184547 B, packets received: 978
[client] second 6.505706: 94863435.016202 bit/s, bytes received: 1187010 B, packets received: 977
[client] second 6.605723: 94649703.298089 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 6.705766: 94724986.401523 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 6.805853: 94778488.392238 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 6.905901: 94817977.887875 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 7.005920: 94745029.855048 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 7.106008: 94682458.892823 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 7.206024: 94749165.692349 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.306050: 94739239.590009 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 7.406091: 94767255.989409 bit/s, bytes received: 1185079 B, packets received: 976
[client] second 7.506107: 94748816.216706 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 7.606129: 94744181.950676 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 7.706164: 94730690.463266 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 7.806180: 94848295.245266 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 7.906201: 94744071.234557 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 8.006288: 94681730.061561 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.106309: 94744457.653764 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.206423: 94754849.725598 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.306438: 94750105.461500 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.406455: 94846301.776056 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.506483: 94737314.078775 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 8.606548: 94703723.078164 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 8.706560: 94696156.952899 bit/s, bytes received: 1183843 B, packets received: 979
[client] second 8.806643: 94783940.893876 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 8.906664: 94743387.329423 bit/s, bytes received: 1184547 B, packets received: 975
[client] second 9.006743: 94788675.055037 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 9.106800: 94710515.642316 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 9.206817: 94846309.478945 bit/s, bytes received: 1185792 B, packets received: 975
[client] second 9.306845: 94737940.121799 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 9.406942: 94770733.927781 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 9.506958: 94651059.704208 bit/s, bytes received: 1183320 B, packets received: 975
[client] second 9.606984: 94739979.293955 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 9.707012: 94737871.921292 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.807166: 94815143.080896 bit/s, bytes received: 1187010 B, packets received: 977
[client] second 9.907187: 94687107.837334 bit/s, bytes received: 1183843 B, packets received: 977
[client] second 10.007201: 94750741.142534 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 10.107273: 94794836.097584 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 10.207322: 94717476.305203 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 10.307358: 94730395.056555 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 10.407410: 94814008.360508 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 10.507440: 94735378.228037 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 10.607493: 94714544.597797 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 10.707589: 94771352.442473 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 10.807607: 94746754.777116 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 10.907687: 94787518.995446 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 11.007740: 94714317.403217 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 11.107757: 94747817.648788 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.207827: 94739771.964246 bit/s, bytes received: 1185070 B, packets received: 978
[client] second 11.307939: 94755959.003556 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 11.407963: 94741924.789965 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.507993: 94736098.012396 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 11.608069: 94790394.552888 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 11.708109: 94725928.358732 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 11.808171: 94804298.382818 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 11.908228: 94710077.584335 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 12.008245: 94749715.054069 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 12.108260: 94749443.359108 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 12.208296: 94729987.864119 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 12.308318: 94842017.551704 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 12.408344: 94682954.041255 bit/s, bytes received: 1183843 B, packets received: 976
[client] second 12.508380: 94730196.194695 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 12.608410: 94833595.101815 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 12.708468: 94710266.151427 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 12.808507: 94824353.435899 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 12.908542: 94634383.566919 bit/s, bytes received: 1183338 B, packets received: 976
[client] second 13.008593: 94715276.197267 bit/s, bytes received: 1184547 B, packets received: 975
[client] second 13.108698: 94861623.121643 bit/s, bytes received: 1187010 B, packets received: 978
[client] second 13.208726: 94737862.450166 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 13.308797: 94696897.665043 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 13.408819: 94841527.174827 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 13.508836: 94650935.143385 bit/s, bytes received: 1183338 B, packets received: 975
[client] second 13.608860: 94741450.248274 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 13.708906: 94762096.616685 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 13.808923: 94746936.733914 bit/s, bytes received: 1184547 B, packets received: 974
[client] second 13.908947: 94743469.637804 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 14.009021: 94791250.279179 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 14.109092: 94698148.029306 bit/s, bytes received: 1184565 B, packets received: 978
[client] second 14.209165: 94792807.511971 bit/s, bytes received: 1185774 B, packets received: 979
[client] second 14.309217: 94715104.069098 bit/s, bytes received: 1184556 B, packets received: 979
[client] second 14.409260: 94821625.853953 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 14.509301: 94725301.615252 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 14.609355: 94714240.725292 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 14.709379: 94741669.048343 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 14.809445: 94799666.477552 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 14.909465: 94689034.345504 bit/s, bytes received: 1183843 B, packets received: 977
[client] second 15.009523: 94807479.112503 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 15.109558: 94731278.581483 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 15.209587: 94735614.996141 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 15.309607: 94746460.097657 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 15.409620: 94751038.833421 bit/s, bytes received: 1184538 B, packets received: 976
[client] second 15.509641: 94746030.913191 bit/s, bytes received: 1184574 B, packets received: 975
[client] second 15.609668: 94836472.529326 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 15.709708: 94727406.606586 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 15.809739: 94734325.097849 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 15.909792: 94714497.265503 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 16.009809: 94747999.532961 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 16.109873: 94802115.485411 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 16.209895: 94686396.895154 bit/s, bytes received: 1183843 B, packets received: 977
[client] second 16.309999: 94764248.176403 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 16.410067: 94797493.266677 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 16.510098: 94735358.350843 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 16.610147: 94717250.041540 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 16.710175: 94738062.291330 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 16.810277: 94766799.492669 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 16.910295: 94844982.709569 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 17.010329: 94732777.675951 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 17.110345: 94747961.724862 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 17.210361: 94749962.311061 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 17.310458: 94671311.554390 bit/s, bytes received: 1184541 B, packets received: 976
[client] second 17.410582: 94787768.194915 bit/s, bytes received: 1186312 B, packets received: 978
[client] second 17.510637: 94711644.917384 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 17.610651: 94751575.670934 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 17.710838: 94684807.333642 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 17.810891: 94813372.493754 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 17.910908: 94748872.018312 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 18.010985: 94789645.337815 bit/s, bytes received: 1185783 B, packets received: 979
[client] second 18.111033: 94718236.521163 bit/s, bytes received: 1184547 B, packets received: 978
[client] second 18.211114: 94785707.180767 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 18.311167: 94714128.075233 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 18.411194: 94738888.184135 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 18.511221: 94837058.651799 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 18.611245: 94684472.387533 bit/s, bytes received: 1183843 B, packets received: 976
[client] second 18.711267: 94744335.459395 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 18.811294: 94738328.431820 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 18.911313: 94746423.226661 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 19.011354: 94824427.652145 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 19.111425: 94697106.796399 bit/s, bytes received: 1184556 B, packets received: 978
[client] second 19.211450: 94740880.993953 bit/s, bytes received: 1184556 B, packets received: 980
[client] second 19.311534: 94781960.989889 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 19.411566: 94733698.179451 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 19.511591: 94740294.723803 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 19.611612: 94745577.243497 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 19.711638: 94838295.009671 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 19.811662: 94642660.511945 bit/s, bytes received: 1183320 B, packets received: 976
[client] second 19.911700: 94769753.090770 bit/s, bytes received: 1185079 B, packets received: 976
[client] second 20.011724: 94839617.515545 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 20.111842: 94653202.855127 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 20.211858: 94749070.958590 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 20.311875: 94846417.468756 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 20.411935: 94707735.860059 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 20.511987: 94715171.281831 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 20.612030: 94723424.026324 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 20.712115: 94781998.870732 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 20.812139: 94742379.403073 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 20.912206: 94798271.973330 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 21.012271: 94702587.810430 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 21.112329: 94751031.825420 bit/s, bytes received: 1185079 B, packets received: 976
[client] second 21.212342: 94752364.962616 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 21.312367: 94741185.037423 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 21.412536: 94799725.316630 bit/s, bytes received: 1187001 B, packets received: 978
[client] second 21.512604: 94700831.844595 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 21.612624: 94745096.163507 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 21.712639: 94848886.059987 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 21.812655: 94649989.377252 bit/s, bytes received: 1183320 B, packets received: 975
[client] second 21.912721: 94799118.428015 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 22.012765: 94724049.031379 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 22.112779: 94751254.619880 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 22.212802: 94742446.696596 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 22.312830: 94738376.735058 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 22.412879: 94759164.219166 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 22.512905: 94739239.571793 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 22.612927: 94744572.270475 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 22.712970: 94624662.438608 bit/s, bytes received: 1183329 B, packets received: 974
[client] second 22.813035: 94899218.284338 bit/s, bytes received: 1187001 B, packets received: 978
[client] second 22.913069: 94830238.642549 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 23.013083: 94751179.885847 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 23.113187: 94665981.939112 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 23.213213: 94838295.009671 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 23.313233: 94745066.735826 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 23.413251: 94747610.188006 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 23.513295: 94722323.829780 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 23.613360: 94744827.825088 bit/s, bytes received: 1185070 B, packets received: 979
[client] second 23.713413: 94714033.411524 bit/s, bytes received: 1184556 B, packets received: 980
[client] second 23.813434: 94743947.091786 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 23.913453: 94746187.424618 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 24.013472: 94747618.631887 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 24.113491: 94745637.054544 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 24.213559: 94797541.580221 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 24.313664: 94763452.042382 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 24.413718: 94714449.156708 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 24.513735: 94747147.035239 bit/s, bytes received: 1184547 B, packets received: 978
[client] second 24.613774: 94727274.915504 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 24.713794: 94744811.985051 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 24.813864: 94796799.375287 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 24.913926: 94747229.074584 bit/s, bytes received: 1185070 B, packets received: 977
