Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[client_side_proxy] starting proxy with pid 1371763, port 18081, cc cubic
[server] starting server with pid 1371770, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.148533 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:44499
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.299546 s
[server][session 0] migrated to 10.0.0.102:60143
[client] second 0.101069: 7227019.870842 bit/s, bytes received: 91303 B, packets received: 88
[client] second 0.201668: 11594286.456415 bit/s, bytes received: 145796 B, packets received: 121
[client] second 0.301698: 29386970.492006 bit/s, bytes received: 367449 B, packets received: 302
[client] second 0.401974: 45881460.308912 bit/s, bytes received: 575100 B, packets received: 475
[client] second 0.502039: 89364762.203490 bit/s, bytes received: 1117793 B, packets received: 920
[client] second 0.603017: 63471883.028965 bit/s, bytes received: 801156 B, packets received: 660
[client] second 0.703037: 77646113.482666 bit/s, bytes received: 970770 B, packets received: 796
[client] second 0.803118: 118877893.955373 bit/s, bytes received: 1487184 B, packets received: 1155
[client] second 0.903432: 14016600.052374 bit/s, bytes received: 175756 B, packets received: 145
[client] second 1.003454: 175722431.284892 bit/s, bytes received: 2197016 B, packets received: 1671
[client] second 1.103468: 94793219.750185 bit/s, bytes received: 1185082 B, packets received: 976
[client] second 1.203490: 94645404.957615 bit/s, bytes received: 1183336 B, packets received: 975
[client] second 1.303550: 94707676.008421 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 1.403601: 94814575.056696 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 1.503649: 94719065.049881 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.603678: 94737346.276653 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.703716: 94826180.704509 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 1.803791: 94693101.287181 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.903826: 94828972.869762 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 2.003845: 94746675.204796 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.103941: 94674306.510021 bit/s, bytes received: 1184556 B, packets received: 978
[client] second 2.203955: 94750347.985598 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 2.304006: 94757870.601379 bit/s, bytes received: 1185068 B, packets received: 980
[client] second 2.404028: 94743277.401950 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.504162: 94734791.171560 bit/s, bytes received: 1185773 B, packets received: 979
[client] second 2.604247: 94880868.715236 bit/s, bytes received: 1187020 B, packets received: 978
[client] second 2.704272: 94643329.242460 bit/s, bytes received: 1183329 B, packets received: 975
[client] second 2.804353: 94785503.557205 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.904452: 94768427.944137 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 3.004510: 94709418.785201 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.104532: 94743401.488037 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.204613: 94785806.625150 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.304645: 94734908.498312 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.404680: 94730835.065631 bit/s, bytes received: 1184553 B, packets received: 977
[client] second 3.504719: 94768720.199122 bit/s, bytes received: 1185071 B, packets received: 977
[client] second 3.604844: 94743856.784434 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.704936: 94775370.838532 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 3.805010: 94792374.204697 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.905054: 94722177.911119 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 4.005092: 94729688.681604 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 4.105112: 94843099.335368 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 4.205135: 94645233.738147 bit/s, bytes received: 1183338 B, packets received: 977
[client] second 4.305200: 94799826.113895 bit/s, bytes received: 1185774 B, packets received: 978
[client] second 4.405253: 94713839.351514 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.505266: 94851050.150182 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.605305: 94628543.462380 bit/s, bytes received: 1183320 B, packets received: 974
[client] second 4.705329: 94783759.569547 bit/s, bytes received: 1185079 B, packets received: 978
[client] second 4.805356: 94738961.113434 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.905395: 94824803.007104 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.005413: 94650069.529562 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 5.105434: 94842071.599932 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.205502: 94699871.013001 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.305577: 94693567.446195 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 5.405683: 94761759.473717 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.505752: 94797555.790097 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.605804: 94715196.910274 bit/s, bytes received: 1184554 B, packets received: 977
[client] second 5.705847: 94723266.771540 bit/s, bytes received: 1184558 B, packets received: 976
[client] second 5.805930: 94784157.181765 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 5.905972: 94823045.034173 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 6.005984: 94696105.823094 bit/s, bytes received: 1183843 B, packets received: 976
[client] second 6.106024: 94726350.749296 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.206048: 94741267.475689 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 6.306126: 94788862.984273 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.406137: 94753206.263519 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.506184: 94721644.146372 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 6.606209: 94837551.491144 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 6.706292: 94685226.179702 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 6.806354: 94706838.804723 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 6.906374: 94844134.012571 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.006392: 94746267.944012 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 7.106409: 94748819.824029 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 7.206464: 94753542.403803 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 7.306489: 94642770.039531 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 7.406615: 94841032.690536 bit/s, bytes received: 1187001 B, packets received: 977
[client] second 7.506703: 94680495.560023 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.606726: 94743040.597343 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.706744: 94846382.497533 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 7.806764: 94646458.700192 bit/s, bytes received: 1183320 B, packets received: 976
[client] second 7.906808: 94819687.311272 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 8.006842: 94733910.359029 bit/s, bytes received: 1184574 B, packets received: 977
[client] second 8.106882: 94725896.164785 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 8.206900: 94747994.796385 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.306909: 94755968.071388 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.406990: 94784395.842640 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 8.507079: 94820399.906791 bit/s, bytes received: 1186306 B, packets received: 978
[client] second 8.607118: 94629073.996475 bit/s, bytes received: 1183329 B, packets received: 975
[client] second 8.707192: 94792971.905298 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 8.807239: 94718772.371874 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 8.907267: 94837120.465510 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 9.007345: 94689279.817052 bit/s, bytes received: 1184544 B, packets received: 976
[client] second 9.107391: 94819602.437056 bit/s, bytes received: 1185786 B, packets received: 977
[client] second 9.207412: 94646202.003302 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 9.307428: 94847581.997882 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 9.407446: 94747995.743701 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.507463: 94650259.743927 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 9.607529: 94799302.689887 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 9.707585: 94752859.610812 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 9.807622: 94729452.837519 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.907666: 94821138.684021 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 10.007831: 94706737.556903 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 10.107872: 94725231.547561 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 10.208002: 94738350.874188 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 10.308025: 94742794.321808 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 10.408044: 94746665.731909 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 10.508060: 94749599.575387 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 10.608118: 94728011.610090 bit/s, bytes received: 1184556 B, packets received: 975
