Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1364776, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 1364788, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 0.148252 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:55348
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.298952 s
[server][session 0] migrated to 10.0.0.102:38966
[client] second 0.100710: 6960417.184951 bit/s, bytes received: 87622 B, packets received: 86
[client] second 0.201065: 11133267.943988 bit/s, bytes received: 139661 B, packets received: 116
[client] second 0.301167: 27756161.159198 bit/s, bytes received: 347305 B, packets received: 286
[client] second 0.402017: 47996926.914771 bit/s, bytes received: 605060 B, packets received: 498
[client] second 0.502039: 85044013.220177 bit/s, bytes received: 1063290 B, packets received: 877
[client] second 0.602366: 69501901.312898 bit/s, bytes received: 871610 B, packets received: 717
[client] second 0.702418: 58033882.969399 bit/s, bytes received: 725804 B, packets received: 590
[client] second 0.802458: 125092585.926707 bit/s, bytes received: 1564275 B, packets received: 1209
[client] second 0.902698: 38766736.748645 bit/s, bytes received: 485746 B, packets received: 399
[client] second 1.002733: 146453895.916586 bit/s, bytes received: 1831320 B, packets received: 1361
[client] second 1.102857: 93176585.758421 bit/s, bytes received: 1166151 B, packets received: 961
[client] second 1.202917: 94608915.401136 bit/s, bytes received: 1183326 B, packets received: 976
[client] second 1.302954: 94729776.080200 bit/s, bytes received: 1184559 B, packets received: 975
[client] second 1.402976: 94841966.348175 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.503026: 94716691.120743 bit/s, bytes received: 1184544 B, packets received: 976
[client] second 1.603063: 94729717.423560 bit/s, bytes received: 1184568 B, packets received: 977
[client] second 1.703083: 94786495.970915 bit/s, bytes received: 1185068 B, packets received: 976
[client] second 1.803099: 94749768.203491 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.903119: 94646104.843407 bit/s, bytes received: 1183322 B, packets received: 977
[client] second 2.003198: 94788832.473595 bit/s, bytes received: 1185790 B, packets received: 976
[client] second 2.103248: 94716181.220687 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 2.203260: 94752568.654594 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.303278: 94748618.044356 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 2.403296: 94746436.440084 bit/s, bytes received: 1184549 B, packets received: 975
[client] second 2.503397: 94767135.576109 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 2.603427: 94834470.368922 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.703441: 94750925.858028 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 2.803495: 94713960.760962 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 2.903540: 94762197.166567 bit/s, bytes received: 1185068 B, packets received: 977
[client] second 3.003627: 94682738.498200 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.103700: 94792382.952510 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 3.203799: 94769828.973702 bit/s, bytes received: 1185790 B, packets received: 977
[client] second 3.303857: 94708640.460736 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.403938: 94786811.308766 bit/s, bytes received: 1185790 B, packets received: 978
[client] second 3.503985: 94718769.456975 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.604081: 94673471.338737 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.704167: 94880220.126651 bit/s, bytes received: 1187010 B, packets received: 980
[client] second 3.804218: 94715830.230713 bit/s, bytes received: 1184554 B, packets received: 977
[client] second 3.904270: 94518397.953845 bit/s, bytes received: 1182102 B, packets received: 974
[client] second 4.004295: 95035082.435538 bit/s, bytes received: 1188237 B, packets received: 978
[client] second 4.104316: 94688098.062209 bit/s, bytes received: 1183843 B, packets received: 977
[client] second 4.204415: 94572897.109320 bit/s, bytes received: 1183329 B, packets received: 975
[client] second 4.304495: 94982717.372765 bit/s, bytes received: 1188237 B, packets received: 978
[client] second 4.404542: 94719500.550773 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.504554: 94752683.411309 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 4.604614: 94708297.360780 bit/s, bytes received: 1184565 B, packets received: 975
[client] second 4.704694: 94785789.002131 bit/s, bytes received: 1185774 B, packets received: 978
[client] second 4.804924: 94450322.789855 bit/s, bytes received: 1183338 B, packets received: 975
[client] second 4.904969: 95015451.691640 bit/s, bytes received: 1188228 B, packets received: 979
[client] second 5.005056: 94780274.046248 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.105082: 94838203.040223 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.205101: 94648058.603573 bit/s, bytes received: 1183329 B, packets received: 977
[client] second 5.305179: 94731334.423066 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 5.405246: 94798571.802379 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 5.505305: 94806996.292634 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 5.605359: 94713270.249895 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 5.705423: 94703500.416082 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.805452: 94736832.950040 bit/s, bytes received: 1184556 B, packets received: 980
[client] second 5.905475: 94743673.289992 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 6.005544: 94796977.434669 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 6.105598: 94712784.814920 bit/s, bytes received: 1184556 B, packets received: 976
