Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1358820, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 1358821, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 0.147931 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:60396
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.298660 s
[server][session 0] migrated to 10.0.0.102:42969
[client] second 0.100148: 6999479.025218 bit/s, bytes received: 87622 B, packets received: 86
[client] second 0.200823: 10902942.568571 bit/s, bytes received: 137207 B, packets received: 113
[client] second 0.300886: 27178046.497259 bit/s, bytes received: 339942 B, packets received: 280
[client] second 0.401638: 48823106.905820 bit/s, bytes received: 614877 B, packets received: 506
[client] second 0.501687: 83313800.464405 bit/s, bytes received: 1041936 B, packets received: 858
[client] second 0.602526: 70745422.880930 bit/s, bytes received: 891737 B, packets received: 735
[client] second 0.702590: 54986441.410247 bit/s, bytes received: 687767 B, packets received: 558
[client] second 0.802606: 126496337.066326 bit/s, bytes received: 1581453 B, packets received: 1222
[client] second 0.902655: 41922680.250336 bit/s, bytes received: 524288 B, packets received: 431
[client] second 1.002708: 142953227.238348 bit/s, bytes received: 1787870 B, packets received: 1324
[client] second 1.102783: 92143767.567136 bit/s, bytes received: 1152661 B, packets received: 951
[client] second 1.202873: 94286733.023304 bit/s, bytes received: 1179648 B, packets received: 972
[client] second 1.302935: 94706178.876284 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.402972: 94728505.902598 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.503067: 94772935.521071 bit/s, bytes received: 1185783 B, packets received: 981
[client] second 1.603122: 94711461.215862 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 1.703192: 94797291.235296 bit/s, bytes received: 1185790 B, packets received: 977
[client] second 1.803216: 94741135.704274 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 1.903259: 94823058.554622 bit/s, bytes received: 1185790 B, packets received: 977
[client] second 2.003291: 94733430.045540 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.103395: 94665544.093213 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.203420: 94839205.232387 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.303516: 94770668.004470 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 2.403540: 94742909.951094 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 2.503574: 94674409.045180 bit/s, bytes received: 1183841 B, packets received: 977
[client] second 2.603597: 94742797.163441 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 2.703615: 94748072.476289 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.803631: 94748851.176998 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.903644: 94849133.093333 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 3.003667: 94743822.121036 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 3.103714: 94720280.675428 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.203770: 94710807.126472 bit/s, bytes received: 1184549 B, packets received: 978
[client] second 3.303816: 94819136.979954 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.403873: 94707171.177390 bit/s, bytes received: 1184525 B, packets received: 977
[client] second 3.503893: 94846278.747812 bit/s, bytes received: 1185811 B, packets received: 976
[client] second 3.603914: 94745086.923088 bit/s, bytes received: 1184559 B, packets received: 976
[client] second 3.703982: 94642711.902659 bit/s, bytes received: 1183841 B, packets received: 977
[client] second 3.804072: 94777602.691537 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.904106: 94731088.194992 bit/s, bytes received: 1184547 B, packets received: 976
