Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[client_side_proxy] starting proxy with pid 1357250, port 18081, cc cubic
[server] starting server with pid 1357261, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.147765 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:60836
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.299423 s
[server][session 0] migrated to 10.0.0.102:51072
[client] second 0.100763: 7346425.745638 bit/s, bytes received: 92530 B, packets received: 91
[client] second 0.201106: 11819378.450977 bit/s, bytes received: 148250 B, packets received: 121
[client] second 0.301186: 29666738.106354 bit/s, bytes received: 371130 B, packets received: 307
[client] second 0.401269: 46753437.503700 bit/s, bytes received: 584904 B, packets received: 482
[client] second 0.501285: 89410301.783615 bit/s, bytes received: 1117805 B, packets received: 920
[client] second 0.602117: 62103591.137057 bit/s, bytes received: 782751 B, packets received: 645
[client] second 0.702162: 81943607.225587 bit/s, bytes received: 1024758 B, packets received: 835
[client] second 0.802228: 117857161.951526 bit/s, bytes received: 1474199 B, packets received: 1151
[client] second 0.903184: 7235110.687910 bit/s, bytes received: 91303 B, packets received: 75
[client] second 1.003229: 183025985.052745 bit/s, bytes received: 2288845 B, packets received: 1751
[client] second 1.103291: 94803836.972080 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.203360: 94698188.960182 bit/s, bytes received: 1184553 B, packets received: 976
[client] second 1.303444: 94783708.866441 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.403462: 94690198.322021 bit/s, bytes received: 1183844 B, packets received: 977
[client] second 1.503486: 94741102.632925 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.603555: 94797307.591554 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 1.703612: 94809694.474218 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.803695: 94684199.691228 bit/s, bytes received: 1184549 B, packets received: 978
[client] second 1.903731: 94731035.347552 bit/s, bytes received: 1184563 B, packets received: 980
[client] second 2.003867: 94733655.267573 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 2.103959: 94874036.039748 bit/s, bytes received: 1187017 B, packets received: 978
[client] second 2.203985: 94641611.246474 bit/s, bytes received: 1183322 B, packets received: 975
[client] second 2.304010: 94838373.705320 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.404115: 94665035.775759 bit/s, bytes received: 1184553 B, packets received: 977
[client] second 2.504220: 94763448.504023 bit/s, bytes received: 1185786 B, packets received: 977
[client] second 2.604283: 94745572.167859 bit/s, bytes received: 1185068 B, packets received: 976
[client] second 2.704303: 94844207.976622 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 2.804327: 94741738.193164 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.904415: 94681185.174155 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.004435: 94744083.431252 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 3.104527: 94874386.752177 bit/s, bytes received: 1187017 B, packets received: 979
[client] second 3.204548: 94646484.297008 bit/s, bytes received: 1183322 B, packets received: 977
[client] second 3.304566: 94845062.364592 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.404582: 94651392.943357 bit/s, bytes received: 1183326 B, packets received: 975
[client] second 3.504598: 94846764.586229 bit/s, bytes received: 1185786 B, packets received: 980
[client] second 3.604622: 94742697.706370 bit/s, bytes received: 1184556 B, packets received: 978
[client] second 3.704696: 94693336.533881 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.804784: 94722630.823707 bit/s, bytes received: 1185075 B, packets received: 978
[client] second 3.904893: 94758847.958310 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 4.004916: 94840663.521449 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.104978: 94705634.653908 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.205045: 94701878.535936 bit/s, bytes received: 1184565 B, packets received: 978
[client] second 4.305153: 94759055.255158 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 4.405185: 94734765.493455 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.505295: 94758523.125131 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 4.605323: 94738113.435650 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.705350: 94837225.520305 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.805436: 94681915.488493 bit/s, bytes received: 1184554 B, packets received: 976
[client] second 4.905467: 94735021.081819 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 5.005530: 94746897.588240 bit/s, bytes received: 1185079 B, packets received: 976
[client] second 5.105543: 94850574.058474 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 5.205609: 94701584.889412 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.305746: 94732065.074479 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 5.405793: 94720703.055326 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 5.505818: 94739547.413867 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 5.605832: 94752481.374425 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 5.705856: 94740934.066755 bit/s, bytes received: 1184547 B, packets received: 975
[client] second 5.805869: 94751637.363072 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.905883: 94752055.163006 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.006015: 94835107.445294 bit/s, bytes received: 1187010 B, packets received: 977
[client] second 6.106120: 94665321.861962 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.206191: 94738495.776057 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 6.306250: 94806524.018433 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.406307: 94710195.904116 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.506334: 94837290.940505 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.606444: 94659780.603066 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.706472: 94737469.404865 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 6.806490: 94846286.719928 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 6.906548: 94709409.111393 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 7.006589: 94726234.363495 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 7.106632: 94722384.315307 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 7.206654: 94842165.473318 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.306776: 94649246.435450 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.406801: 94837834.983428 bit/s, bytes received: 1185774 B, packets received: 978
[client] second 7.506824: 94686598.914561 bit/s, bytes received: 1183852 B, packets received: 976
[client] second 7.606853: 94737012.897851 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.706868: 94749995.568177 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.806883: 94750831.142774 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 7.906962: 94787230.505978 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 8.007003: 94725599.016075 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 8.107031: 94737289.453954 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 8.207086: 94810777.556569 bit/s, bytes received: 1185783 B, packets received: 979
[client] second 8.307131: 94722174.235321 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.407153: 94742875.481579 bit/s, bytes received: 1184553 B, packets received: 976
[client] second 8.507191: 94728542.222440 bit/s, bytes received: 1184559 B, packets received: 976
[client] second 8.607269: 94788152.068534 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 8.707338: 94740780.223057 bit/s, bytes received: 1185079 B, packets received: 981
[client] second 8.807372: 94732723.696363 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 8.907401: 94736870.833733 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.007477: 94790125.011415 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 9.107517: 94727135.795023 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 9.207589: 94793550.151953 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 9.307636: 94720647.196385 bit/s, bytes received: 1184565 B, packets received: 978
[client] second 9.407662: 94739272.740175 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 9.507738: 94790843.109205 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 9.607799: 94706081.155394 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 9.707961: 94807701.679098 bit/s, bytes received: 1187010 B, packets received: 977
[client] second 9.808032: 94697215.620772 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.908120: 94722069.343150 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 10.008133: 94751619.362704 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 10.108189: 94809855.561015 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 10.208200: 94753006.481294 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 10.308251: 94718787.793981 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 10.408269: 94843192.263256 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 10.508285: 94651613.978736 bit/s, bytes received: 1183329 B, packets received: 975
[client] second 10.608399: 94754133.251848 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 10.708411: 94752957.092888 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 10.808431: 94745744.029118 bit/s, bytes received: 1184556 B, packets received: 977
