Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[client_side_proxy] starting proxy with pid 1375700, port 18081, cc cubic
[server] starting server with pid 1375706, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.147717 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:37058
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.297296 s
[server][session 0] migrated to 10.0.0.102:45720
[client] second 0.100622: 6868907.268520 bit/s, bytes received: 86395 B, packets received: 85
[client] second 0.201240: 11104223.695314 bit/s, bytes received: 139661 B, packets received: 114
[client] second 0.301282: 27478518.887728 bit/s, bytes received: 343624 B, packets received: 283
[client] second 0.401575: 48654980.164278 bit/s, bytes received: 609968 B, packets received: 503
[client] second 0.501615: 83026890.347056 bit/s, bytes received: 1038255 B, packets received: 855
[client] second 0.602215: 71986217.499825 bit/s, bytes received: 905227 B, packets received: 746
[client] second 0.702249: 49271548.277590 bit/s, bytes received: 616103 B, packets received: 501
[client] second 0.802295: 128124782.257568 bit/s, bytes received: 1602305 B, packets received: 1234
[client] second 0.902313: 94748291.344539 bit/s, bytes received: 1184563 B, packets received: 978
[client] second 1.002395: 94882501.870123 bit/s, bytes received: 1187000 B, packets received: 978
[client] second 1.102423: 94639334.156350 bit/s, bytes received: 1183332 B, packets received: 976
[client] second 1.202455: 94832936.427652 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.302487: 94636202.974765 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 1.402503: 94845670.669611 bit/s, bytes received: 1185770 B, packets received: 977
[client] second 1.502557: 94657616.647643 bit/s, bytes received: 1183854 B, packets received: 977
[client] second 1.602586: 94737074.459100 bit/s, bytes received: 1184556 B, packets received: 979
[client] second 1.702613: 94739342.810172 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.802628: 94749259.447086 bit/s, bytes received: 1184549 B, packets received: 975
[client] second 1.902655: 94739769.113987 bit/s, bytes received: 1184563 B, packets received: 977
[client] second 2.002743: 94778172.883546 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 2.102777: 94732842.072733 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.202854: 94789587.560659 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.302880: 94739607.063562 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.402914: 94732280.170639 bit/s, bytes received: 1184553 B, packets received: 975
[client] second 2.502994: 94787074.984652 bit/s, bytes received: 1185786 B, packets received: 977
[client] second 2.603032: 94728032.442238 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.703097: 94743537.414959 bit/s, bytes received: 1185068 B, packets received: 978
[client] second 2.803250: 94815768.851807 bit/s, bytes received: 1187010 B, packets received: 977
[client] second 2.903306: 94711944.231654 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.003326: 94745331.021147 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.103340: 94751014.911769 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 3.203449: 94758803.303340 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.303485: 94829118.854776 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.403578: 94676089.456123 bit/s, bytes received: 1184556 B, packets received: 976
