Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1355313, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 1355315, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 0.148311 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:52812
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.299979 s
[server][session 0] migrated to 10.0.0.102:34813
[client] second 0.101017: 7327914.243209 bit/s, bytes received: 92530 B, packets received: 90
[client] second 0.201515: 11508203.622025 bit/s, bytes received: 144569 B, packets received: 120
[client] second 0.301569: 29085675.273145 bit/s, bytes received: 363768 B, packets received: 300
[client] second 0.402022: 46093848.639473 bit/s, bytes received: 578781 B, packets received: 476
[client] second 0.502110: 89344490.740757 bit/s, bytes received: 1117793 B, packets received: 922
[client] second 0.602630: 64444578.414654 bit/s, bytes received: 809745 B, packets received: 666
[client] second 0.702685: 70180206.500841 bit/s, bytes received: 877735 B, packets received: 718
[client] second 0.802722: 120541167.639949 bit/s, bytes received: 1507318 B, packets received: 1168
[client] second 0.903410: 27733456.411633 bit/s, bytes received: 349054 B, packets received: 287
[client] second 1.003477: 158848078.633732 bit/s, bytes received: 1986939 B, packets received: 1494
[client] second 1.103509: 94439617.857473 bit/s, bytes received: 1180868 B, packets received: 974
[client] second 1.203523: 94752111.074444 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 1.303544: 94841879.628058 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 1.403620: 94692692.522871 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.503667: 94719458.534394 bit/s, bytes received: 1184553 B, packets received: 976
[client] second 1.603747: 94688911.668786 bit/s, bytes received: 1184552 B, packets received: 976
[client] second 1.703822: 94791782.922828 bit/s, bytes received: 1185790 B, packets received: 978
[client] second 1.803892: 94738999.447174 bit/s, bytes received: 1185061 B, packets received: 978
[client] second 1.903910: 94747033.326316 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 2.003925: 94848454.071088 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 2.103944: 94746350.334933 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 2.204017: 94694511.408535 bit/s, bytes received: 1184542 B, packets received: 976
[client] second 2.304048: 94736661.739305 bit/s, bytes received: 1184570 B, packets received: 976
[client] second 2.404078: 94735086.429094 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.504145: 94799280.900610 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.604179: 94731746.392352 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.704253: 94793017.372530 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.804330: 94691440.330828 bit/s, bytes received: 1184549 B, packets received: 978
