Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1367372, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 1367379, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 0.148168 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:50227
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.299400 s
[server][session 0] migrated to 10.0.0.102:33795
[client] second 0.100473: 6976800.617133 bit/s, bytes received: 87622 B, packets received: 86
[client] second 0.200722: 11341015.082497 bit/s, bytes received: 142115 B, packets received: 117
[client] second 0.300887: 28130614.640129 bit/s, bytes received: 352213 B, packets received: 290
[client] second 0.401078: 47724560.573710 bit/s, bytes received: 597698 B, packets received: 493
[client] second 0.501128: 85608825.668535 bit/s, bytes received: 1070652 B, packets received: 882
[client] second 0.602103: 68278202.852978 bit/s, bytes received: 861794 B, packets received: 711
[client] second 0.702151: 61216429.790636 bit/s, bytes received: 765573 B, packets received: 626
[client] second 0.802162: 124204268.994556 bit/s, bytes received: 1552727 B, packets received: 1200
[client] second 0.902467: 36686328.013337 bit/s, bytes received: 459979 B, packets received: 378
[client] second 1.002623: 148866416.933703 bit/s, bytes received: 1863734 B, packets received: 1391
[client] second 1.102653: 93165773.859491 bit/s, bytes received: 1164915 B, packets received: 959
[client] second 1.202712: 94709013.877517 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 1.302816: 94763223.005760 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 1.402850: 94733545.832688 bit/s, bytes received: 1184563 B, packets received: 975
[client] second 1.502965: 94752978.303227 bit/s, bytes received: 1185773 B, packets received: 977
[client] second 1.602990: 94741128.511589 bit/s, bytes received: 1184559 B, packets received: 976
[client] second 1.703008: 94746545.426416 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 1.803028: 94746062.312947 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.903042: 94750513.902619 bit/s, bytes received: 1184554 B, packets received: 976
[client] second 2.003072: 94834920.430092 bit/s, bytes received: 1185785 B, packets received: 976
[client] second 2.103170: 94670660.878675 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.203196: 94739713.144190 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.303225: 94778877.128732 bit/s, bytes received: 1185075 B, packets received: 977
[client] second 2.403288: 94802835.527264 bit/s, bytes received: 1185783 B, packets received: 976
