Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[client_side_proxy] starting proxy with pid 1376131, port 18081, cc cubic
[server] starting server with pid 1376144, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.147929 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:38208
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.297641 s
[server][session 0] migrated to 10.0.0.102:41502
[client] second 0.100763: 7249014.902260 bit/s, bytes received: 91303 B, packets received: 89
[client] second 0.201167: 11812177.689892 bit/s, bytes received: 148250 B, packets received: 122
[client] second 0.301202: 29778287.384201 bit/s, bytes received: 372357 B, packets received: 308
[client] second 0.401297: 46649790.917361 bit/s, bytes received: 583677 B, packets received: 482
[client] second 0.501369: 89360098.260494 bit/s, bytes received: 1117805 B, packets received: 920
[client] second 0.601843: 62421968.483645 bit/s, bytes received: 783978 B, packets received: 646
[client] second 0.701871: 82350498.558079 bit/s, bytes received: 1029666 B, packets received: 842
[client] second 0.801891: 117813936.843831 bit/s, bytes received: 1472972 B, packets received: 1151
[client] second 0.902735: 5684920.701431 bit/s, bytes received: 71661 B, packets received: 58
[client] second 1.002773: 184511086.176310 bit/s, bytes received: 2307260 B, packets received: 1767
[client] second 1.102809: 94730538.048217 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.202833: 94741305.972063 bit/s, bytes received: 1184553 B, packets received: 977
[client] second 1.302847: 94750430.662597 bit/s, bytes received: 1184552 B, packets received: 976
[client] second 1.402895: 94760598.302141 bit/s, bytes received: 1185075 B, packets received: 977
[client] second 1.502921: 94837222.215685 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 1.602955: 94733336.541593 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 1.702975: 94647580.725492 bit/s, bytes received: 1183329 B, packets received: 975
[client] second 1.803050: 94790803.003589 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 1.903129: 94788013.397052 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.003152: 78624970.014452 bit/s, bytes received: 983040 B, packets received: 811
[client] second 2.103291: 76573590.522719 bit/s, bytes received: 958507 B, packets received: 790
[client] second 2.203369: 74912898.914498 bit/s, bytes received: 937136 B, packets received: 771
[client] second 2.303451: 69277688.858859 bit/s, bytes received: 866685 B, packets received: 714
[client] second 2.403573: 75901417.121881 bit/s, bytes received: 949918 B, packets received: 783
[client] second 2.504479: 69101242.745140 bit/s, bytes received: 871600 B, packets received: 718
[client] second 2.604499: 76329393.349541 bit/s, bytes received: 954307 B, packets received: 786
[client] second 2.704531: 76263244.799362 bit/s, bytes received: 953592 B, packets received: 787
[client] second 2.804551: 69419907.450348 bit/s, bytes received: 867919 B, packets received: 715
[client] second 2.904628: 76816374.796972 bit/s, bytes received: 960947 B, packets received: 792
