Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1359032, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 1359039, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 0.147662 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:34166
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.300307 s
[server][session 0] migrated to 10.0.0.102:52190
[client] second 0.100043: 7301106.073229 bit/s, bytes received: 91303 B, packets received: 89
[client] second 0.200766: 12359625.246698 bit/s, bytes received: 155612 B, packets received: 129
[client] second 0.300809: 31247428.301174 bit/s, bytes received: 390762 B, packets received: 322
[client] second 0.400894: 48419566.595668 bit/s, bytes received: 605753 B, packets received: 498
[client] second 0.500967: 89399043.837858 bit/s, bytes received: 1118313 B, packets received: 922
[client] second 0.601311: 58648438.110634 bit/s, bytes received: 735627 B, packets received: 606
[client] second 0.701926: 126620793.713009 bit/s, bytes received: 1592496 B, packets received: 1251
[client] second 0.802568: 68113404.284001 bit/s, bytes received: 856876 B, packets received: 706
[client] second 0.902622: 9498954.857707 bit/s, bytes received: 118802 B, packets received: 98
[client] second 1.002683: 39424063.648906 bit/s, bytes received: 493101 B, packets received: 403
[client] second 1.102723: 179012485.191054 bit/s, bytes received: 2238552 B, packets received: 1706
[client] second 1.202767: 94723212.885074 bit/s, bytes received: 1184556 B, packets received: 978
[client] second 1.302796: 94736277.953129 bit/s, bytes received: 1184547 B, packets received: 978
[client] second 1.402828: 94832867.439803 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 1.502851: 94741790.212642 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 1.602872: 94745074.313879 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.702969: 94672935.058716 bit/s, bytes received: 1184556 B, packets received: 978
[client] second 1.803004: 94731362.862857 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.903051: 94817785.387442 bit/s, bytes received: 1185780 B, packets received: 976
[client] second 2.003117: 94701563.527284 bit/s, bytes received: 1184559 B, packets received: 976
[client] second 2.103131: 94750502.381358 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.203192: 94749039.719792 bit/s, bytes received: 1185075 B, packets received: 977
[client] second 2.303211: 94844325.560734 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.403240: 94736816.849480 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.503267: 94738753.597494 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 2.603310: 94724067.104774 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 2.703341: 94734426.331050 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.803364: 94742947.839423 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 2.903402: 94825764.576940 bit/s, bytes received: 1185776 B, packets received: 978
[client] second 3.003471: 94699797.197520 bit/s, bytes received: 1184556 B, packets received: 978
[client] second 3.103499: 94738240.349570 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 3.203586: 94877887.163187 bit/s, bytes received: 1187010 B, packets received: 978
[client] second 3.303682: 94673853.453781 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.403720: 94826039.993344 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.503789: 94642266.441491 bit/s, bytes received: 1183841 B, packets received: 977
[client] second 3.603823: 94732651.723674 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.703920: 94770667.909913 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.803941: 94842804.575851 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.903995: 94712646.426103 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 4.004044: 94718287.926356 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 4.104091: 94719760.776724 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 4.204163: 94794300.456232 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 4.304211: 94718317.939785 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 4.404236: 94839593.978663 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.504332: 94673170.567183 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.604359: 94738868.309740 bit/s, bytes received: 1184547 B, packets received: 979
[client] second 4.704382: 94784540.408305 bit/s, bytes received: 1185079 B, packets received: 978
[client] second 4.804427: 94720821.279056 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.904453: 94740536.224280 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.004489: 94728838.213792 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 5.104506: 94750111.044816 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 5.204609: 94764066.624803 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 5.304626: 94748175.733920 bit/s, bytes received: 1184556 B, packets received: 979
[client] second 5.404648: 94743498.104910 bit/s, bytes received: 1184556 B, packets received: 977
