Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1355527, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 1355531, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 0.147514 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:46163
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.298243 s
[server][session 0] migrated to 10.0.0.102:48281
[client] second 0.100816: 7245208.576343 bit/s, bytes received: 91303 B, packets received: 89
[client] second 0.201415: 11398962.916800 bit/s, bytes received: 143342 B, packets received: 119
[client] second 0.301477: 28887283.835469 bit/s, bytes received: 361314 B, packets received: 298
[client] second 0.401734: 46575587.945341 bit/s, bytes received: 583689 B, packets received: 480
[client] second 0.501794: 88053213.474314 bit/s, bytes received: 1101328 B, packets received: 907
[client] second 0.602463: 65072285.166467 bit/s, bytes received: 818848 B, packets received: 675
[client] second 0.702481: 69225314.705718 bit/s, bytes received: 865465 B, packets received: 709
[client] second 0.802502: 121737221.978742 bit/s, bytes received: 1522045 B, packets received: 1180
[client] second 0.903006: 25692713.364361 bit/s, bytes received: 322779 B, packets received: 266
[client] second 1.003039: 161789872.748925 bit/s, bytes received: 2023027 B, packets received: 1521
[client] second 1.103053: 94554122.255414 bit/s, bytes received: 1182095 B, packets received: 973
[client] second 1.203082: 94737010.688388 bit/s, bytes received: 1184553 B, packets received: 977
[client] second 1.303161: 94788027.604071 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.403211: 94717094.350619 bit/s, bytes received: 1184559 B, packets received: 975
[client] second 1.503236: 94741037.277736 bit/s, bytes received: 1184556 B, packets received: 978
[client] second 1.603338: 94863678.565884 bit/s, bytes received: 1187010 B, packets received: 979
[client] second 1.703357: 94689029.636428 bit/s, bytes received: 1183841 B, packets received: 976
