Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[client_side_proxy] starting proxy with pid 1371332, port 18081, cc cubic
[server] starting server with pid 1371336, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.149372 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:51852
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.302854 s
[server][session 0] migrated to 10.0.0.102:36774
[client] second 0.100742: 7055593.391066 bit/s, bytes received: 88849 B, packets received: 87
[client] second 0.200982: 11244056.737522 bit/s, bytes received: 140888 B, packets received: 117
[client] second 0.301365: 28265042.975033 bit/s, bytes received: 354666 B, packets received: 292
[client] second 0.401432: 47587611.131921 bit/s, bytes received: 595245 B, packets received: 490
[client] second 0.501479: 86201663.272047 bit/s, bytes received: 1078017 B, packets received: 889
[client] second 0.602161: 67598331.320442 bit/s, bytes received: 850748 B, packets received: 700
[client] second 0.702192: 63286645.706409 bit/s, bytes received: 791330 B, packets received: 648
[client] second 0.802253: 123790985.912728 bit/s, bytes received: 1548334 B, packets received: 1199
[client] second 0.902944: 32801278.942244 bit/s, bytes received: 412848 B, packets received: 340
[client] second 1.003005: 153617859.072610 bit/s, bytes received: 1921393 B, packets received: 1438
[client] second 1.103102: 94085150.355099 bit/s, bytes received: 1177197 B, packets received: 969
[client] second 1.203172: 94696605.030102 bit/s, bytes received: 1184543 B, packets received: 977
[client] second 1.303258: 94684095.465264 bit/s, bytes received: 1184569 B, packets received: 977
[client] second 1.403334: 94789709.952246 bit/s, bytes received: 1185776 B, packets received: 978
[client] second 1.503376: 94766470.062343 bit/s, bytes received: 1185075 B, packets received: 978
[client] second 1.603467: 94776046.096396 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 1.703538: 94697427.930406 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 1.803558: 94745766.763607 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 1.903664: 94762368.147768 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.003692: 94835110.791193 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 2.103765: 94793241.120821 bit/s, bytes received: 1185781 B, packets received: 977
[client] second 2.203805: 94629264.202974 bit/s, bytes received: 1183331 B, packets received: 978
[client] second 2.303866: 94804287.960760 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.403895: 94736884.093033 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.503921: 94740442.454940 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.603943: 94743498.104910 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 2.704005: 94746117.560873 bit/s, bytes received: 1185068 B, packets received: 977
[client] second 2.804030: 94838881.911692 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.904133: 94667533.818642 bit/s, bytes received: 1184556 B, packets received: 976
