Bandwidth: 100 Mbit/s
RTT: 1000 ms
BDP: 12500000 B/s
Max In-Flight Packets: 9765
[client_side_proxy] starting proxy with pid 1009433, port 18081, cc cubic
[server] starting server with pid 1009437, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 2.005747 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:53503
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 4.014848 s
[client] second 0.101100: 3011777.850819 bit/s, bytes received: 38061 B, packets received: 47
[client] second 0.201504: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.301747: 78449.332036 bit/s, bytes received: 983 B, packets received: 2
[client] second 0.402218: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.502842: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.603254: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[server][session 0] migrated to 10.0.0.102:43470
[client] second 0.703651: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.804071: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.904475: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.004715: 979244.837825 bit/s, bytes received: 12270 B, packets received: 10
[client] second 1.105487: 681858.831803 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.206439: 640860.850384 bit/s, bytes received: 8087 B, packets received: 7
[client] second 1.307086: 780227.581679 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.407291: 685714.470478 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.508084: 681710.741160 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.608651: 488034.430889 bit/s, bytes received: 6135 B, packets received: 5
[client] second 1.709268: 390233.511881 bit/s, bytes received: 4908 B, packets received: 4
[client] second 1.809516: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.909747: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.009940: 979154.461836 bit/s, bytes received: 12263 B, packets received: 10
[client] second 2.110115: 881893.361879 bit/s, bytes received: 11043 B, packets received: 9
[client] second 2.211058: 915763.571125 bit/s, bytes received: 11555 B, packets received: 10
[client] second 2.311482: 977461.973383 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.411790: 1174293.909580 bit/s, bytes received: 14724 B, packets received: 12
[client] second 2.512380: 1170375.498488 bit/s, bytes received: 14716 B, packets received: 12
[client] second 2.612945: 1309727.114330 bit/s, bytes received: 16464 B, packets received: 14
[client] second 2.713777: 1265551.183650 bit/s, bytes received: 15951 B, packets received: 13
[client] second 2.814773: 1360678.175056 bit/s, bytes received: 17178 B, packets received: 14
[client] second 2.915151: 684536.504469 bit/s, bytes received: 8589 B, packets received: 7
[client] second 3.015407: 1077003.431258 bit/s, bytes received: 13497 B, packets received: 11
[client] second 3.115650: 1509132.144870 bit/s, bytes received: 18910 B, packets received: 16
[client] second 3.216620: 1652205.396196 bit/s, bytes received: 20853 B, packets received: 17
[client] second 3.317032: 1759632.916640 bit/s, bytes received: 22086 B, packets received: 18
[client] second 3.418102: 1885735.184868 bit/s, bytes received: 23824 B, packets received: 20
[client] second 3.518722: 2048106.959524 bit/s, bytes received: 25760 B, packets received: 21
[client] second 3.619280: 2146978.187073 bit/s, bytes received: 26987 B, packets received: 22
[client] second 3.720161: 2473725.537995 bit/s, bytes received: 31194 B, packets received: 26
[client] second 3.820383: 2448573.618062 bit/s, bytes received: 30675 B, packets received: 25
[client] second 3.921008: 2673998.816898 bit/s, bytes received: 33634 B, packets received: 28
[client] second 4.021844: 2725157.008770 bit/s, bytes received: 34349 B, packets received: 28
[client] second 4.121962: 2981577.587668 bit/s, bytes received: 37314 B, packets received: 31
[client] second 4.221984: 3181474.519500 bit/s, bytes received: 39777 B, packets received: 33
[client] second 4.322419: 3322342.957514 bit/s, bytes received: 41710 B, packets received: 34
[client] second 4.422592: 3568612.632360 bit/s, bytes received: 44685 B, packets received: 37
[client] second 4.522961: 3854431.371092 bit/s, bytes received: 48358 B, packets received: 40
[client] second 4.623842: 4086061.855075 bit/s, bytes received: 51526 B, packets received: 42
[client] second 4.724521: 4330711.496522 bit/s, bytes received: 54501 B, packets received: 45
[client] second 4.824936: 4829553.585568 bit/s, bytes received: 60620 B, packets received: 50
[client] second 4.925397: 1311076.253131 bit/s, bytes received: 16464 B, packets received: 15
[client] second 5.025605: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.126273: 6573230.866168 bit/s, bytes received: 82714 B, packets received: 68
[client] second 5.226876: 3845438.393634 bit/s, bytes received: 48358 B, packets received: 41
[client] second 5.327102: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.427142: 6025781.021653 bit/s, bytes received: 75352 B, packets received: 62
[client] second 5.527767: 4429909.741682 bit/s, bytes received: 55720 B, packets received: 47
[client] second 5.628171: 1073894.828224 bit/s, bytes received: 13478 B, packets received: 11
[client] second 5.729072: 8407272.353618 bit/s, bytes received: 106037 B, packets received: 88
[client] second 5.829960: 9031299.392830 bit/s, bytes received: 113894 B, packets received: 94
[client] second 5.929974: 9405418.196067 bit/s, bytes received: 117584 B, packets received: 97
[client] second 6.030684: 9436509.927528 bit/s, bytes received: 118794 B, packets received: 98
[client] second 6.130925: 10069482.477746 bit/s, bytes received: 126172 B, packets received: 103
[client] second 6.231021: 9985419.331246 bit/s, bytes received: 124937 B, packets received: 103
[client] second 6.331785: 10893351.569768 bit/s, bytes received: 137207 B, packets received: 113
[client] second 6.432670: 4710364.260451 bit/s, bytes received: 59401 B, packets received: 50
[client] second 6.532882: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.633107: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.733317: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.833368: 14011491.191465 bit/s, bytes received: 175234 B, packets received: 144
[client] second 6.933548: 6940350.884408 bit/s, bytes received: 86910 B, packets received: 73
[client] second 7.033581: 12052276.702212 bit/s, bytes received: 150704 B, packets received: 124
[client] second 7.134069: 17214602.709030 bit/s, bytes received: 216231 B, packets received: 178
[client] second 7.234571: 18718816.867994 bit/s, bytes received: 235159 B, packets received: 195
[client] second 7.335233: 19955940.740589 bit/s, bytes received: 251101 B, packets received: 207
[client] second 7.435247: 21263010.208135 bit/s, bytes received: 265825 B, packets received: 219
[client] second 7.535605: 21190054.421153 bit/s, bytes received: 265825 B, packets received: 218
[client] second 7.635892: 21303131.853024 bit/s, bytes received: 267052 B, packets received: 220
[client] second 7.736018: 14630376.523899 bit/s, bytes received: 183111 B, packets received: 152
[client] second 7.836195: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.936369: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 8.036544: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 8.136561: 14310790.635289 bit/s, bytes received: 178915 B, packets received: 148
[client] second 8.237625: 27339090.954823 bit/s, bytes received: 345373 B, packets received: 284
[client] second 8.337692: 10045300.788904 bit/s, bytes received: 125650 B, packets received: 104
[client] second 8.437775: 33727194.552927 bit/s, bytes received: 421944 B, packets received: 349
[client] second 8.538121: 36280821.915146 bit/s, bytes received: 455078 B, packets received: 375
[client] second 8.638352: 39161820.947971 bit/s, bytes received: 490654 B, packets received: 403
[client] second 8.738984: 41582284.959719 bit/s, bytes received: 523061 B, packets received: 432
[client] second 8.839063: 42400125.540177 bit/s, bytes received: 530423 B, packets received: 437
[client] second 8.939235: 42165021.883025 bit/s, bytes received: 527969 B, packets received: 435
[client] second 9.039602: 42221045.166569 bit/s, bytes received: 529701 B, packets received: 436
[client] second 9.140246: 5209353.175988 bit/s, bytes received: 65536 B, packets received: 55
[client] second 9.240457: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.340681: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.441040: 5085230.764148 bit/s, bytes received: 63794 B, packets received: 52
[client] second 9.541600: 55398607.886785 bit/s, bytes received: 696356 B, packets received: 575
[client] second 9.641906: 23003580.466872 bit/s, bytes received: 288426 B, packets received: 238
[client] second 9.742012: 58493319.468249 bit/s, bytes received: 731939 B, packets received: 604
[client] second 9.842029: 70402234.048481 bit/s, bytes received: 880179 B, packets received: 724
[client] second 9.942135: 75717672.449983 bit/s, bytes received: 947467 B, packets received: 782
[client] second 10.042161: 80977520.224000 bit/s, bytes received: 1012488 B, packets received: 834
[client] second 10.142207: 84043813.804206 bit/s, bytes received: 1051030 B, packets received: 865
[client] second 10.242345: 84457034.416582 bit/s, bytes received: 1057165 B, packets received: 871
[client] second 10.342526: 84125975.830723 bit/s, bytes received: 1053484 B, packets received: 869
[client] second 10.442705: 48415594.228640 bit/s, bytes received: 606280 B, packets received: 501
[client] second 10.542928: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.643107: 0.000000 bit/s, bytes received: 0 B, packets received: 0
