Bandwidth: 100 Mbit/s
RTT: 1000 ms
BDP: 12500000 B/s
Max In-Flight Packets: 9765
[server] starting server with pid 990524, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 990531, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 2.005822 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:51850
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 4.013010 s
[client] second 0.100643: 3025526.288269 bit/s, bytes received: 38062 B, packets received: 47
[client] second 0.201145: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.301730: 78182.804939 bit/s, bytes received: 983 B, packets received: 1
[client] second 0.402321: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.502573: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.602720: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[server][session 0] migrated to 10.0.0.102:50151
[client] second 0.703015: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.803403: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.903793: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.004668: 973081.209208 bit/s, bytes received: 12270 B, packets received: 10
[client] second 1.105241: 683204.452800 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.205712: 741543.894907 bit/s, bytes received: 9313 B, packets received: 8
[client] second 1.306701: 777594.512445 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.407534: 681440.696064 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.508338: 779022.432201 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.608849: 488302.537607 bit/s, bytes received: 6135 B, packets received: 5
[client] second 1.708880: 196258.582839 bit/s, bytes received: 2454 B, packets received: 3
[client] second 1.809094: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.909303: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.009362: 981021.540649 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.109494: 881630.473096 bit/s, bytes received: 11035 B, packets received: 9
[client] second 2.209971: 920099.754706 bit/s, bytes received: 11556 B, packets received: 10
[client] second 2.310142: 1077907.734129 bit/s, bytes received: 13497 B, packets received: 11
[client] second 2.410990: 1070686.446297 bit/s, bytes received: 13497 B, packets received: 11
[client] second 2.511767: 1266236.015307 bit/s, bytes received: 15951 B, packets received: 13
[client] second 2.612205: 1310737.514767 bit/s, bytes received: 16456 B, packets received: 14
