Bandwidth: 100 Mbit/s
RTT: 1000 ms
BDP: 12500000 B/s
Max In-Flight Packets: 9765
[server] starting server with pid 1009878, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 1009880, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 2.005404 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:58241
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 4.039133 s
[client] second 0.100654: 3025212.381641 bit/s, bytes received: 38062 B, packets received: 47
[client] second 0.201686: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.302386: 78092.758746 bit/s, bytes received: 983 B, packets received: 1
[client] second 0.402906: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.503215: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.603448: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[server][session 0] migrated to 10.0.0.102:41021
[client] second 0.703748: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.804064: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.904454: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.005361: 875497.079016 bit/s, bytes received: 11043 B, packets received: 9
[client] second 1.105606: 783364.079469 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.205852: 743210.957833 bit/s, bytes received: 9313 B, packets received: 8
[client] second 1.306422: 780827.867855 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.406642: 783560.640722 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.506751: 784424.028656 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.607492: 194874.682685 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.707932: 390922.816798 bit/s, bytes received: 4908 B, packets received: 4
[client] second 1.808125: 0.000000 bit/s, bytes received: 0 B, packets received: 0
