Bandwidth: 100 Mbit/s
RTT: 1000 ms
BDP: 12500000 B/s
Max In-Flight Packets: 9765
[server] starting server with pid 988507, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 988514, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 2.005858 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:43418
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 4.013212 s
[client] second 0.100045: 3043623.453633 bit/s, bytes received: 38062 B, packets received: 47
[client] second 0.200448: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.301365: 77925.735050 bit/s, bytes received: 983 B, packets received: 1
[client] second 0.401827: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.502128: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.602520: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[server][session 0] migrated to 10.0.0.102:33843
[client] second 0.702751: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.802969: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.903183: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.003751: 976052.692368 bit/s, bytes received: 12270 B, packets received: 10
[client] second 1.104042: 685126.979320 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.204583: 741028.663638 bit/s, bytes received: 9313 B, packets received: 8
[client] second 1.305258: 682516.480937 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.405542: 685171.946529 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.505907: 782421.898870 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.606918: 388710.082757 bit/s, bytes received: 4908 B, packets received: 4
[client] second 1.707483: 390437.409822 bit/s, bytes received: 4908 B, packets received: 4
[client] second 1.807695: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.907903: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.008525: 974974.459642 bit/s, bytes received: 12263 B, packets received: 10
[client] second 2.109505: 874864.776678 bit/s, bytes received: 11043 B, packets received: 9
[client] second 2.210103: 918898.198118 bit/s, bytes received: 11555 B, packets received: 10
[client] second 2.310493: 1075568.241670 bit/s, bytes received: 13497 B, packets received: 11
[client] second 2.411302: 1071099.804617 bit/s, bytes received: 13497 B, packets received: 11
[client] second 2.511577: 1174125.519020 bit/s, bytes received: 14717 B, packets received: 12
[client] second 2.612534: 1304559.746546 bit/s, bytes received: 16463 B, packets received: 14
[client] second 2.712953: 1368511.697422 bit/s, bytes received: 17178 B, packets received: 14
[client] second 2.813584: 1268076.282925 bit/s, bytes received: 15951 B, packets received: 13
[client] second 2.914462: 681138.473513 bit/s, bytes received: 8589 B, packets received: 7
[client] second 3.014861: 1075467.990081 bit/s, bytes received: 13497 B, packets received: 11
[client] second 3.114893: 1512314.078363 bit/s, bytes received: 18910 B, packets received: 16
[client] second 3.215507: 1658054.109351 bit/s, bytes received: 20853 B, packets received: 17
[client] second 3.315998: 1758258.310046 bit/s, bytes received: 22086 B, packets received: 18
[client] second 3.416784: 1891053.614384 bit/s, bytes received: 23824 B, packets received: 20
[client] second 3.516984: 2056679.914827 bit/s, bytes received: 25760 B, packets received: 21
[client] second 3.617882: 2180909.132103 bit/s, bytes received: 27506 B, packets received: 23
[client] second 3.718268: 2346762.020476 bit/s, bytes received: 29448 B, packets received: 24
