Bandwidth: 100 Mbit/s
RTT: 1000 ms
BDP: 12500000 B/s
Max In-Flight Packets: 9765
[client_side_proxy] starting proxy with pid 994604, port 18081, cc cubic
[server] starting server with pid 994605, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 2.006113 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:38896
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 4.039250 s
[client] second 0.100967: 3015754.984348 bit/s, bytes received: 38061 B, packets received: 47
[client] second 0.201587: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.302000: 78316.599434 bit/s, bytes received: 983 B, packets received: 2
[client] second 0.402574: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.502922: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.603168: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[server][session 0] migrated to 10.0.0.102:48775
[client] second 0.703762: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.803986: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.904411: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.004730: 978476.770641 bit/s, bytes received: 12270 B, packets received: 10
[client] second 1.105695: 680549.835775 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.205815: 646184.604322 bit/s, bytes received: 8087 B, packets received: 7
[client] second 1.306327: 781277.072231 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.406575: 685424.827878 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.506859: 685170.231627 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.607906: 679998.949006 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.708454: 195252.261058 bit/s, bytes received: 2454 B, packets received: 2
[client] second 1.808670: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.908878: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.009554: 974461.372297 bit/s, bytes received: 12263 B, packets received: 10
[client] second 2.110263: 877217.388279 bit/s, bytes received: 11043 B, packets received: 9
[client] second 2.211105: 916677.278102 bit/s, bytes received: 11555 B, packets received: 10
[client] second 2.311392: 978791.533876 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.411949: 1171397.879174 bit/s, bytes received: 14724 B, packets received: 12
[client] second 2.512505: 1170778.118840 bit/s, bytes received: 14716 B, packets received: 12
[client] second 2.612644: 1217266.380766 bit/s, bytes received: 15237 B, packets received: 13
[client] second 2.713063: 1368504.583605 bit/s, bytes received: 17178 B, packets received: 14
[client] second 2.813528: 1367882.955468 bit/s, bytes received: 17178 B, packets received: 14
[client] second 2.913885: 684674.104463 bit/s, bytes received: 8589 B, packets received: 7
[client] second 3.014851: 1069430.679204 bit/s, bytes received: 13497 B, packets received: 11
[client] second 3.115325: 1505655.124399 bit/s, bytes received: 18910 B, packets received: 16
[client] second 3.215535: 1664662.444325 bit/s, bytes received: 20852 B, packets received: 17
[client] second 3.316059: 1757671.925891 bit/s, bytes received: 22086 B, packets received: 18
[client] second 3.416411: 1899327.056267 bit/s, bytes received: 23825 B, packets received: 20
[client] second 3.516792: 2052970.995110 bit/s, bytes received: 25760 B, packets received: 21
[client] second 3.617362: 2146714.154972 bit/s, bytes received: 26987 B, packets received: 22
[client] second 3.717650: 2390488.230817 bit/s, bytes received: 29967 B, packets received: 25
[client] second 3.817764: 2549231.290140 bit/s, bytes received: 31902 B, packets received: 26
[client] second 3.918769: 2663970.433524 bit/s, bytes received: 33634 B, packets received: 28
[client] second 4.019202: 2735978.493559 bit/s, bytes received: 34348 B, packets received: 28
[client] second 4.119394: 2881516.363652 bit/s, bytes received: 36088 B, packets received: 30
[client] second 4.219801: 3169270.671258 bit/s, bytes received: 39777 B, packets received: 33
[client] second 4.320295: 3320366.377871 bit/s, bytes received: 41710 B, packets received: 34
[client] second 4.420681: 3561058.303334 bit/s, bytes received: 44685 B, packets received: 37
[client] second 4.521218: 3847996.193064 bit/s, bytes received: 48358 B, packets received: 40
[client] second 4.621559: 4108064.352526 bit/s, bytes received: 51526 B, packets received: 42
[client] second 4.721949: 4343154.942347 bit/s, bytes received: 54501 B, packets received: 45
[client] second 4.822232: 4738092.482808 bit/s, bytes received: 59394 B, packets received: 49
[client] second 4.922294: 1512427.936036 bit/s, bytes received: 18917 B, packets received: 17
[client] second 5.022556: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.122825: 6403564.996918 bit/s, bytes received: 80260 B, packets received: 66
[client] second 5.223012: 4057393.691097 bit/s, bytes received: 50812 B, packets received: 43
[client] second 5.323356: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.424147: 5688681.279569 bit/s, bytes received: 71671 B, packets received: 59
[client] second 5.524733: 4724418.341633 bit/s, bytes received: 59401 B, packets received: 50
[client] second 5.624971: 97048.820006 bit/s, bytes received: 1216 B, packets received: 1
[client] second 5.725261: 9142769.898685 bit/s, bytes received: 114616 B, packets received: 94
[client] second 5.825696: 8974258.041442 bit/s, bytes received: 112666 B, packets received: 93
[client] second 5.926359: 9442481.317261 bit/s, bytes received: 118814 B, packets received: 98
[client] second 6.026898: 9453216.991760 bit/s, bytes received: 118802 B, packets received: 98
[client] second 6.127371: 9850179.788573 bit/s, bytes received: 123710 B, packets received: 102
[client] second 6.227584: 10128783.976933 bit/s, bytes received: 126879 B, packets received: 105
[client] second 6.328151: 10760194.111070 bit/s, bytes received: 135265 B, packets received: 111
[client] second 6.428486: 5225410.355844 bit/s, bytes received: 65536 B, packets received: 55
[client] second 6.528694: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.628903: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.729110: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.829787: 13339695.994189 bit/s, bytes received: 167875 B, packets received: 139
[client] second 6.929861: 7536003.042892 bit/s, bytes received: 94269 B, packets received: 78
[client] second 7.030087: 11245544.326813 bit/s, bytes received: 140888 B, packets received: 116
[client] second 7.130819: 17367842.913013 bit/s, bytes received: 218686 B, packets received: 181
[client] second 7.231045: 18574244.136243 bit/s, bytes received: 232704 B, packets received: 192
[client] second 7.331708: 20012624.318443 bit/s, bytes received: 251816 B, packets received: 206
[client] second 7.432252: 21053968.313581 bit/s, bytes received: 264605 B, packets received: 218
[client] second 7.533177: 21208381.411524 bit/s, bytes received: 267557 B, packets received: 222
[client] second 7.633655: 21262507.777567 bit/s, bytes received: 267052 B, packets received: 219
[client] second 7.734178: 15256169.499545 bit/s, bytes received: 191700 B, packets received: 159
[client] second 7.834385: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.934594: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 8.034803: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 8.135301: 13656252.483573 bit/s, bytes received: 171553 B, packets received: 142
[client] second 8.235741: 28095231.552585 bit/s, bytes received: 352735 B, packets received: 290
[client] second 8.336241: 9220547.646632 bit/s, bytes received: 115834 B, packets received: 97
