Bandwidth: 100 Mbit/s
RTT: 1000 ms
BDP: 12500000 B/s
Max In-Flight Packets: 9765
[client_side_proxy] starting proxy with pid 1007410, port 18081, cc cubic
[server] starting server with pid 1007411, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 2.005340 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:33180
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 4.014040 s
[client] second 0.101021: 3014139.633834 bit/s, bytes received: 38061 B, packets received: 47
[client] second 0.201436: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.302336: 77938.950056 bit/s, bytes received: 983 B, packets received: 1
[client] second 0.402919: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.503249: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.603463: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[server][session 0] migrated to 10.0.0.102:51092
[client] second 0.703693: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.804349: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.904746: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.005029: 978825.109122 bit/s, bytes received: 12270 B, packets received: 10
[client] second 1.105780: 681994.700705 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.205945: 743896.372296 bit/s, bytes received: 9314 B, packets received: 8
[client] second 1.306644: 682345.708956 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.407248: 780565.485938 bit/s, bytes received: 9816 B, packets received: 8
[client] second 1.507957: 682289.025265 bit/s, bytes received: 8589 B, packets received: 7
[client] second 1.608954: 388763.914914 bit/s, bytes received: 4908 B, packets received: 4
[client] second 1.710040: 388420.368141 bit/s, bytes received: 4908 B, packets received: 4
[client] second 1.810249: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.910458: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.010795: 977749.852192 bit/s, bytes received: 12263 B, packets received: 10
[client] second 2.111318: 878840.893777 bit/s, bytes received: 11043 B, packets received: 9
[client] second 2.212420: 914327.982385 bit/s, bytes received: 11555 B, packets received: 11
[client] second 2.313218: 1071211.262790 bit/s, bytes received: 13497 B, packets received: 10
[client] second 2.413256: 1079346.718142 bit/s, bytes received: 13497 B, packets received: 11
[client] second 2.513575: 1272019.066410 bit/s, bytes received: 15951 B, packets received: 13
[client] second 2.614176: 1211048.850591 bit/s, bytes received: 15229 B, packets received: 13
[client] second 2.715141: 1361101.181408 bit/s, bytes received: 17178 B, packets received: 14
[client] second 2.816078: 1361483.242390 bit/s, bytes received: 17178 B, packets received: 14
[client] second 2.916465: 586688.991450 bit/s, bytes received: 7362 B, packets received: 6
[client] second 3.017421: 1166770.227033 bit/s, bytes received: 14724 B, packets received: 12
[client] second 3.117861: 1506169.570440 bit/s, bytes received: 18910 B, packets received: 16
[client] second 3.217919: 1569169.128704 bit/s, bytes received: 19626 B, packets received: 16
[client] second 3.318498: 1854306.163343 bit/s, bytes received: 23313 B, packets received: 19
[client] second 3.418654: 1902950.958826 bit/s, bytes received: 23824 B, packets received: 20
[client] second 3.518685: 1962029.691044 bit/s, bytes received: 24533 B, packets received: 20
[client] second 3.618720: 2199714.851186 bit/s, bytes received: 27506 B, packets received: 23
[client] second 3.719507: 2434829.540054 bit/s, bytes received: 30675 B, packets received: 25
[client] second 3.820351: 2530803.310107 bit/s, bytes received: 31902 B, packets received: 26
[client] second 3.920719: 2680856.539005 bit/s, bytes received: 33634 B, packets received: 28
[client] second 4.021745: 2720072.364219 bit/s, bytes received: 34350 B, packets received: 28
[client] second 4.122231: 2970610.704096 bit/s, bytes received: 37313 B, packets received: 31
[client] second 4.222430: 3175852.376079 bit/s, bytes received: 39777 B, packets received: 33
[client] second 4.323433: 3303663.266340 bit/s, bytes received: 41710 B, packets received: 34
[client] second 4.424207: 3547322.827583 bit/s, bytes received: 44685 B, packets received: 37
[client] second 4.524287: 3963667.632380 bit/s, bytes received: 49585 B, packets received: 41
[client] second 4.624700: 4048206.940878 bit/s, bytes received: 50812 B, packets received: 42
[client] second 4.724751: 4414953.495064 bit/s, bytes received: 55215 B, packets received: 45
[client] second 4.825751: 4704458.712051 bit/s, bytes received: 59394 B, packets received: 49
[client] second 4.926066: 1215062.262221 bit/s, bytes received: 15236 B, packets received: 14
[client] second 5.026202: 1077574.993693 bit/s, bytes received: 13488 B, packets received: 11
[client] second 5.126676: 5805050.908653 bit/s, bytes received: 72907 B, packets received: 60
[client] second 5.227508: 3544638.865122 bit/s, bytes received: 44677 B, packets received: 38
[client] second 5.327718: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.427759: 6123810.095194 bit/s, bytes received: 76579 B, packets received: 63
[client] second 5.528710: 4318361.499865 bit/s, bytes received: 54493 B, packets received: 46
[client] second 5.629368: 1461273.180952 bit/s, bytes received: 18386 B, packets received: 15
[client] second 5.730027: 8329856.930078 bit/s, bytes received: 104810 B, packets received: 87
[client] second 5.830280: 9088516.510287 bit/s, bytes received: 113894 B, packets received: 93
[client] second 5.930566: 9477754.855160 bit/s, bytes received: 118811 B, packets received: 98
[client] second 6.030590: 9305008.391374 bit/s, bytes received: 116340 B, packets received: 96
[client] second 6.131109: 10041699.212103 bit/s, bytes received: 126172 B, packets received: 104
[client] second 6.232084: 10190087.967033 bit/s, bytes received: 128618 B, packets received: 107
[client] second 6.332394: 10844721.284263 bit/s, bytes received: 135980 B, packets received: 111
[client] second 6.432970: 4334465.503285 bit/s, bytes received: 54493 B, packets received: 46
[client] second 6.533157: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.633388: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.733572: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.834427: 14386458.795631 bit/s, bytes received: 181368 B, packets received: 150
[client] second 6.934670: 6446394.825502 bit/s, bytes received: 80776 B, packets received: 67
[client] second 7.035192: 12481984.883821 bit/s, bytes received: 156839 B, packets received: 129
[client] second 7.135552: 17334053.748863 bit/s, bytes received: 217457 B, packets received: 179
[client] second 7.235597: 18804437.290648 bit/s, bytes received: 235160 B, packets received: 194
[client] second 7.335761: 20055143.838377 bit/s, bytes received: 251101 B, packets received: 207
[client] second 7.436313: 21051624.716270 bit/s, bytes received: 264598 B, packets received: 219
[client] second 7.537059: 21303414.634727 bit/s, bytes received: 268279 B, packets received: 220
[client] second 7.637745: 21218614.731599 bit/s, bytes received: 267052 B, packets received: 220
[client] second 7.738508: 13856073.217218 bit/s, bytes received: 174522 B, packets received: 145
[client] second 7.838714: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.938923: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 8.039131: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 8.139254: 15668363.884320 bit/s, bytes received: 196096 B, packets received: 162
[client] second 8.239666: 26147815.603293 bit/s, bytes received: 328192 B, packets received: 270
[client] second 8.340289: 11298733.864432 bit/s, bytes received: 142115 B, packets received: 118
[client] second 8.440805: 33834696.501977 bit/s, bytes received: 425108 B, packets received: 350
[client] second 8.540820: 36694909.376393 bit/s, bytes received: 458762 B, packets received: 378
[client] second 8.641285: 39013068.862866 bit/s, bytes received: 489932 B, packets received: 405
[client] second 8.741344: 41624223.149209 bit/s, bytes received: 520607 B, packets received: 428
[client] second 8.841851: 42317263.163938 bit/s, bytes received: 531650 B, packets received: 438
[client] second 8.942454: 42277126.004314 bit/s, bytes received: 531650 B, packets received: 438
[client] second 9.042800: 42287334.683243 bit/s, bytes received: 530423 B, packets received: 437
[client] second 9.143757: 3151383.571021 bit/s, bytes received: 39769 B, packets received: 34
[client] second 9.243971: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.344170: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.444449: 7870720.594096 bit/s, bytes received: 98658 B, packets received: 82
[client] second 9.544495: 55879607.882707 bit/s, bytes received: 698817 B, packets received: 576
[client] second 9.645472: 19893733.935500 bit/s, bytes received: 251101 B, packets received: 207
[client] second 9.745496: 61975601.671728 bit/s, bytes received: 774884 B, packets received: 638
[client] second 9.845541: 70423827.165061 bit/s, bytes received: 880694 B, packets received: 726
[client] second 9.945568: 76226685.226264 bit/s, bytes received: 953087 B, packets received: 785
