Bandwidth: 100 Mbit/s
RTT: 500 ms
BDP: 6250000 B/s
Max In-Flight Packets: 4882
[server] starting server with pid 1090578, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 1.005002 s
[server][session 0][stream 0] open
[client] time to first byte: 1.506113 s
[client] second 0.101168: 1651839.138909 bit/s, bytes received: 20889 B, packets received: 26
[client] second 0.202301: 776482.277208 bit/s, bytes received: 9816 B, packets received: 8
[client] second 0.303074: 681850.103285 bit/s, bytes received: 8589 B, packets received: 7
[client] second 0.403709: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.503996: 978786.897940 bit/s, bytes received: 12270 B, packets received: 10
[client] second 0.604464: 1074731.353492 bit/s, bytes received: 13497 B, packets received: 11
[client] second 0.705402: 1399117.079293 bit/s, bytes received: 17653 B, packets received: 15
[client] second 0.805759: 1467167.669284 bit/s, bytes received: 18405 B, packets received: 15
[client] second 0.906616: 1459881.472576 bit/s, bytes received: 18405 B, packets received: 15
[client] second 1.007339: 1014186.629462 bit/s, bytes received: 12769 B, packets received: 11
[client] second 1.107476: 1960523.845740 bit/s, bytes received: 24540 B, packets received: 20
[client] second 1.207799: 2348240.483254 bit/s, bytes received: 29448 B, packets received: 24
[client] second 1.308137: 2681499.962447 bit/s, bytes received: 33632 B, packets received: 28
[client] second 1.408887: 2922892.946594 bit/s, bytes received: 36810 B, packets received: 31
[client] second 1.509780: 3056062.637311 bit/s, bytes received: 38542 B, packets received: 31
[client] second 1.610829: 3731978.154758 bit/s, bytes received: 47139 B, packets received: 39
[client] second 1.710965: 4255494.145051 bit/s, bytes received: 53266 B, packets received: 44
[client] second 1.811980: 4955152.192016 bit/s, bytes received: 62568 B, packets received: 51
[client] second 1.912303: 5658338.331002 bit/s, bytes received: 70958 B, packets received: 59
[client] second 2.013260: 6359972.712183 bit/s, bytes received: 80260 B, packets received: 66
[client] second 2.113331: 7200907.444165 bit/s, bytes received: 90076 B, packets received: 74
[client] second 2.213345: 8226394.546962 bit/s, bytes received: 102844 B, packets received: 87
[client] second 2.314202: 9131947.974596 bit/s, bytes received: 115128 B, packets received: 95
[client] second 2.414646: 1660785.233348 bit/s, bytes received: 20852 B, packets received: 18
[client] second 2.515274: 8762547.542554 bit/s, bytes received: 110220 B, packets received: 92
[client] second 2.615629: 7865346.135118 bit/s, bytes received: 98665 B, packets received: 82
[client] second 2.715689: 6121494.108682 bit/s, bytes received: 76565 B, packets received: 66
[client] second 2.815723: 18021730.633315 bit/s, bytes received: 225348 B, packets received: 186
[client] second 2.915979: 19016913.150326 bit/s, bytes received: 238319 B, packets received: 196
[client] second 3.016583: 18894643.927546 bit/s, bytes received: 237611 B, packets received: 196
[client] second 3.116626: 13759588.597353 bit/s, bytes received: 172068 B, packets received: 144
[client] second 3.217307: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 3.317998: 18350354.284574 bit/s, bytes received: 230964 B, packets received: 191
[client] second 3.418080: 19483245.246606 bit/s, bytes received: 243739 B, packets received: 203
[client] second 3.518120: 36783403.594174 bit/s, bytes received: 459979 B, packets received: 379
[client] second 3.618813: 41264571.864773 bit/s, bytes received: 519380 B, packets received: 428
[client] second 3.718959: 42469975.997654 bit/s, bytes received: 531650 B, packets received: 438
[client] second 3.819416: 8874585.547985 bit/s, bytes received: 111440 B, packets received: 95
[client] second 3.920271: 0.000000 bit/s, bytes received: 0 B, packets received: 3
