Bandwidth: 100 Mbit/s
RTT: 500 ms
BDP: 6250000 B/s
Max In-Flight Packets: 4882
[server] starting server with pid 1092560, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 1.005626 s
[server][session 0][stream 0] open
[client] time to first byte: 1.506927 s
[client] second 0.101009: 1654448.437441 bit/s, bytes received: 20889 B, packets received: 26
[client] second 0.201978: 777737.124278 bit/s, bytes received: 9816 B, packets received: 8
[client] second 0.302033: 686741.090603 bit/s, bytes received: 8589 B, packets received: 7
[client] second 0.402296: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.502604: 978590.530755 bit/s, bytes received: 12270 B, packets received: 10
[client] second 0.602800: 1077643.508150 bit/s, bytes received: 13497 B, packets received: 11
[client] second 0.703122: 1309865.938598 bit/s, bytes received: 16426 B, packets received: 14
[client] second 0.803465: 1565188.928975 bit/s, bytes received: 19632 B, packets received: 16
[client] second 0.904369: 1459204.183100 bit/s, bytes received: 18405 B, packets received: 15
[client] second 1.004445: 1020748.895662 bit/s, bytes received: 12769 B, packets received: 11
[client] second 1.105178: 1948909.368696 bit/s, bytes received: 24540 B, packets received: 20
[client] second 1.205782: 2244129.296510 bit/s, bytes received: 28221 B, packets received: 23
[client] second 1.306785: 2663990.795078 bit/s, bytes received: 33634 B, packets received: 28
[client] second 1.407762: 3110737.027061 bit/s, bytes received: 39264 B, packets received: 32
[client] second 1.508653: 2861547.900528 bit/s, bytes received: 36088 B, packets received: 30
[client] second 1.608813: 3764939.785983 bit/s, bytes received: 47137 B, packets received: 39
[client] second 1.709073: 4250222.154518 bit/s, bytes received: 53266 B, packets received: 44
[client] second 1.809093: 4906446.493650 bit/s, bytes received: 61343 B, packets received: 50
[client] second 1.910121: 5618740.251924 bit/s, bytes received: 70956 B, packets received: 59
[client] second 2.011063: 6360820.704773 bit/s, bytes received: 80260 B, packets received: 66
[client] second 2.111198: 7196422.832344 bit/s, bytes received: 90076 B, packets received: 74
[client] second 2.211459: 8206032.758223 bit/s, bytes received: 102843 B, packets received: 86
[client] second 2.312467: 9312682.207294 bit/s, bytes received: 117583 B, packets received: 98
[client] second 2.412534: 1470705.584015 bit/s, bytes received: 18396 B, packets received: 17
[client] second 2.513214: 8953212.213491 bit/s, bytes received: 112676 B, packets received: 93
[client] second 2.613576: 7571266.285598 bit/s, bytes received: 94984 B, packets received: 80
[client] second 2.713818: 6012529.001755 bit/s, bytes received: 75338 B, packets received: 64
