Bandwidth: 100 Mbit/s
RTT: 500 ms
BDP: 6250000 B/s
Max In-Flight Packets: 4882
[server] starting server with pid 1094345, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 1.005865 s
[server][session 0][stream 0] open
[client] time to first byte: 1.507016 s
[client] second 0.100305: 1470329.785759 bit/s, bytes received: 18435 B, packets received: 23
[client] second 0.200906: 780592.332285 bit/s, bytes received: 9816 B, packets received: 8
[client] second 0.301902: 777533.796229 bit/s, bytes received: 9816 B, packets received: 8
[client] second 0.402661: 97420.348667 bit/s, bytes received: 1227 B, packets received: 1
[client] second 0.502739: 980834.840932 bit/s, bytes received: 12270 B, packets received: 10
[client] second 0.602789: 1079213.799104 bit/s, bytes received: 13497 B, packets received: 11
[client] second 0.703349: 1209149.247872 bit/s, bytes received: 15199 B, packets received: 13
[client] second 0.803569: 1469174.002417 bit/s, bytes received: 18405 B, packets received: 15
[client] second 0.904455: 1654058.655645 bit/s, bytes received: 20859 B, packets received: 17
[client] second 1.005057: 1015406.037169 bit/s, bytes received: 12769 B, packets received: 11
[client] second 1.105121: 1863857.848160 bit/s, bytes received: 23313 B, packets received: 19
[client] second 1.206036: 2334480.229588 bit/s, bytes received: 29448 B, packets received: 24
[client] second 1.306815: 2572583.980930 bit/s, bytes received: 32408 B, packets received: 27
[client] second 1.407179: 3031930.443433 bit/s, bytes received: 38037 B, packets received: 31
[client] second 1.507749: 3065797.595790 bit/s, bytes received: 38541 B, packets received: 32
[client] second 1.608735: 3734132.306830 bit/s, bytes received: 47137 B, packets received: 39
[client] second 1.709432: 4231811.022221 bit/s, bytes received: 53266 B, packets received: 44
[client] second 1.810239: 4965546.610002 bit/s, bytes received: 62570 B, packets received: 51
[client] second 1.910587: 5461102.771934 bit/s, bytes received: 68502 B, packets received: 57
[client] second 2.011183: 6382781.726579 bit/s, bytes received: 80260 B, packets received: 66
[client] second 2.112093: 7238347.082619 bit/s, bytes received: 91303 B, packets received: 76
[client] second 2.212897: 8259337.695892 bit/s, bytes received: 104071 B, packets received: 87
[client] second 2.313459: 9256329.904571 bit/s, bytes received: 116355 B, packets received: 96
[client] second 2.413840: 1564040.006589 bit/s, bytes received: 19625 B, packets received: 18
[client] second 2.514349: 8870650.700936 bit/s, bytes received: 111447 B, packets received: 92
[client] second 2.614480: 7588742.852110 bit/s, bytes received: 94984 B, packets received: 79
[client] second 2.715222: 6274641.906071 bit/s, bytes received: 79015 B, packets received: 67
[client] second 2.815811: 17922561.165740 bit/s, bytes received: 225352 B, packets received: 186
[client] second 2.916280: 19073910.987035 bit/s, bytes received: 239542 B, packets received: 197
[client] second 3.016806: 18616840.842261 bit/s, bytes received: 233934 B, packets received: 194
[client] second 3.117659: 13941006.974579 bit/s, bytes received: 175749 B, packets received: 147
[client] second 3.217937: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 3.318263: 18221551.168651 bit/s, bytes received: 228510 B, packets received: 189
[client] second 3.418638: 19719481.764256 bit/s, bytes received: 247420 B, packets received: 207
[client] second 3.519280: 36758705.717699 bit/s, bytes received: 462433 B, packets received: 381
[client] second 3.619605: 41415845.302672 bit/s, bytes received: 519380 B, packets received: 428
[client] second 3.719900: 42309243.508791 bit/s, bytes received: 530423 B, packets received: 437
[client] second 3.820446: 8671466.502317 bit/s, bytes received: 108986 B, packets received: 92
[client] second 3.920756: 0.000000 bit/s, bytes received: 0 B, packets received: 3
[client] second 4.021062: 41815034.978623 bit/s, bytes received: 524288 B, packets received: 435
[client] second 4.121116: 54460884.007193 bit/s, bytes received: 681127 B, packets received: 562
[client] second 4.221213: 76801701.003339 bit/s, bytes received: 960954 B, packets received: 793
[client] second 4.321259: 84239833.208194 bit/s, bytes received: 1053484 B, packets received: 867
[client] second 4.421718: 77600089.589010 bit/s, bytes received: 974451 B, packets received: 804
[client] second 4.522433: 0.000000 bit/s, bytes received: 0 B, packets received: 5
[client] second 4.622459: 17981800.813819 bit/s, bytes received: 224829 B, packets received: 190
[client] second 4.722469: 73588754.964906 bit/s, bytes received: 919958 B, packets received: 764
[client] second 4.822527: 94807256.618147 bit/s, bytes received: 1185773 B, packets received: 976
[client] second 4.922580: 94714962.676078 bit/s, bytes received: 1184566 B, packets received: 976
[client] second 5.022590: 94753878.658792 bit/s, bytes received: 1184546 B, packets received: 976
[client] second 5.123463: 84660878.378740 bit/s, bytes received: 1067496 B, packets received: 883
[client] second 5.223482: 29742419.415629 bit/s, bytes received: 371852 B, packets received: 315
[client] second 5.323517: 94731379.771049 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 5.423610: 73626806.080858 bit/s, bytes received: 921192 B, packets received: 772
[client] second 5.524385: 53039902.000796 bit/s, bytes received: 668135 B, packets received: 551
[client] second 5.624599: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.724644: 91737906.204302 bit/s, bytes received: 1147241 B, packets received: 945
[client] second 5.824655: 94754773.321021 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.924721: 94798872.534033 bit/s, bytes received: 1185770 B, packets received: 977
[client] second 6.024754: 94734317.357892 bit/s, bytes received: 1184569 B, packets received: 976
[client] second 6.124820: 94799958.267593 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 6.225095: 32194218.568170 bit/s, bytes received: 403537 B, packets received: 345
[client] second 6.325784: 0.000000 bit/s, bytes received: 0 B, packets received: 3
[client] second 6.425992: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.526358: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.626923: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.726962: 21257773.666746 bit/s, bytes received: 265825 B, packets received: 219
[client] second 6.827390: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.927629: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.028243: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.128845: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.228924: 51659395.066916 bit/s, bytes received: 646259 B, packets received: 532
[client] second 7.329740: 48499912.012846 bit/s, bytes received: 611195 B, packets received: 504
[client] second 7.429919: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.530117: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.630176: 61071549.479262 bit/s, bytes received: 763841 B, packets received: 630
[client] second 7.730236: 94846210.995758 bit/s, bytes received: 1186288 B, packets received: 977
[client] second 7.830276: 94726721.928639 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.930324: 94719076.410723 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.030552: 35832967.270139 bit/s, bytes received: 448936 B, packets received: 376
[client] second 8.130588: 57414674.821239 bit/s, bytes received: 717937 B, packets received: 591
[client] second 8.230622: 94674531.605999 bit/s, bytes received: 1183834 B, packets received: 987
[client] second 8.330637: 94847810.544821 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 8.431001: 4637059.189083 bit/s, bytes received: 58174 B, packets received: 49
[client] second 8.531015: 42035352.462119 bit/s, bytes received: 525515 B, packets received: 434
[client] second 8.631035: 94843383.947757 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.731110: 94693197.801491 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.831587: 19895006.098605 bit/s, bytes received: 249874 B, packets received: 209
[client] second 8.931653: 77275889.465427 bit/s, bytes received: 966584 B, packets received: 797
[client] second 9.031679: 91207203.134744 bit/s, bytes received: 1140384 B, packets received: 940
[client] second 9.131723: 94624431.656594 bit/s, bytes received: 1183329 B, packets received: 986
[client] second 9.231774: 94814910.174218 bit/s, bytes received: 1185783 B, packets received: 976
