Bandwidth: 100 Mbit/s
RTT: 500 ms
BDP: 6250000 B/s
Max In-Flight Packets: 4882
[server] starting server with pid 1103364, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 1.005934 s
[server][session 0][stream 0] open
[client] time to first byte: 1.506899 s
[client] second 0.100648: 1660376.946065 bit/s, bytes received: 20889 B, packets received: 26
[client] second 0.200886: 783412.141767 bit/s, bytes received: 9816 B, packets received: 8
[client] second 0.301170: 685175.472010 bit/s, bytes received: 8589 B, packets received: 7
[client] second 0.401724: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.501740: 883300.403204 bit/s, bytes received: 11043 B, packets received: 10
[client] second 0.602238: 1172082.501704 bit/s, bytes received: 14724 B, packets received: 11
[client] second 0.703035: 1303685.325792 bit/s, bytes received: 16426 B, packets received: 14
[client] second 0.804067: 1554525.981669 bit/s, bytes received: 19632 B, packets received: 16
[client] second 0.904795: 1461753.624445 bit/s, bytes received: 18405 B, packets received: 15
[client] second 1.005133: 1018080.689273 bit/s, bytes received: 12769 B, packets received: 11
[client] second 1.105916: 1947948.498274 bit/s, bytes received: 24540 B, packets received: 20
[client] second 1.206807: 2237738.926613 bit/s, bytes received: 28221 B, packets received: 23
[client] second 1.307497: 2672285.054492 bit/s, bytes received: 33634 B, packets received: 28
[client] second 1.407542: 3041582.163280 bit/s, bytes received: 38037 B, packets received: 31
[client] second 1.507734: 2979481.243291 bit/s, bytes received: 37315 B, packets received: 32
[client] second 1.608253: 3751486.633125 bit/s, bytes received: 47137 B, packets received: 38
[client] second 1.709079: 4226378.440051 bit/s, bytes received: 53266 B, packets received: 44
[client] second 1.809809: 4871907.183429 bit/s, bytes received: 61343 B, packets received: 51
[client] second 1.909833: 5576966.972043 bit/s, bytes received: 69729 B, packets received: 57
[client] second 2.010062: 6406142.937144 bit/s, bytes received: 80260 B, packets received: 67
[client] second 2.110518: 7173316.879418 bit/s, bytes received: 90076 B, packets received: 73
[client] second 2.211294: 8358934.871871 bit/s, bytes received: 105297 B, packets received: 88
[client] second 2.312124: 9231826.208309 bit/s, bytes received: 116356 B, packets received: 97
[client] second 2.412147: 1373200.881847 bit/s, bytes received: 17169 B, packets received: 15
[client] second 2.513067: 9029180.478487 bit/s, bytes received: 113903 B, packets received: 95
[client] second 2.614015: 7527409.686527 bit/s, bytes received: 94984 B, packets received: 79
