Bandwidth: 100 Mbit/s
RTT: 500 ms
BDP: 6250000 B/s
Max In-Flight Packets: 4882
[server] starting server with pid 1099381, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 1.004619 s
[server][session 0][stream 0] open
[client] time to first byte: 1.505718 s
[client] second 0.100604: 1661105.807695 bit/s, bytes received: 20889 B, packets received: 25
[client] second 0.201355: 779426.940158 bit/s, bytes received: 9816 B, packets received: 8
[client] second 0.301668: 684975.635824 bit/s, bytes received: 8589 B, packets received: 7
[client] second 0.401924: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.502718: 973858.149088 bit/s, bytes received: 12270 B, packets received: 10
[client] second 0.603440: 1072031.340138 bit/s, bytes received: 13497 B, packets received: 11
[client] second 0.704061: 1305956.947785 bit/s, bytes received: 16426 B, packets received: 14
[client] second 0.805046: 1555249.455602 bit/s, bytes received: 19632 B, packets received: 16
[client] second 0.905854: 1460589.498048 bit/s, bytes received: 18405 B, packets received: 15
[client] second 1.006260: 1017391.607985 bit/s, bytes received: 12769 B, packets received: 11
[client] second 1.107332: 1942374.463142 bit/s, bytes received: 24540 B, packets received: 20
[client] second 1.207681: 2347652.702061 bit/s, bytes received: 29448 B, packets received: 24
[client] second 1.307935: 2585984.720092 bit/s, bytes received: 32407 B, packets received: 27
[client] second 1.408464: 3124605.740005 bit/s, bytes received: 39264 B, packets received: 32
[client] second 1.508965: 2970320.447049 bit/s, bytes received: 37315 B, packets received: 31
[client] second 1.609975: 3733234.471035 bit/s, bytes received: 47137 B, packets received: 39
[client] second 1.710546: 4237110.546905 bit/s, bytes received: 53266 B, packets received: 44
[client] second 1.810646: 4902536.287104 bit/s, bytes received: 61343 B, packets received: 50
[client] second 1.910800: 5569723.299179 bit/s, bytes received: 69729 B, packets received: 58
[client] second 2.011352: 6385558.295335 bit/s, bytes received: 80260 B, packets received: 66
[client] second 2.112005: 7256852.102653 bit/s, bytes received: 91303 B, packets received: 75
[client] second 2.212917: 8347740.743224 bit/s, bytes received: 105298 B, packets received: 88
[client] second 2.313916: 9021937.224007 bit/s, bytes received: 113901 B, packets received: 95
[client] second 2.414194: 1663526.380350 bit/s, bytes received: 20852 B, packets received: 18
[client] second 2.515165: 8732822.804156 bit/s, bytes received: 110220 B, packets received: 92
[client] second 2.615660: 7854350.184768 bit/s, bytes received: 98665 B, packets received: 83
[client] second 2.716600: 6359427.108663 bit/s, bytes received: 80240 B, packets received: 67
[client] second 2.817462: 17874108.625459 bit/s, bytes received: 225354 B, packets received: 186
[client] second 2.917659: 19125974.564372 bit/s, bytes received: 239544 B, packets received: 198
[client] second 3.018282: 18891311.049756 bit/s, bytes received: 237613 B, packets received: 196
[client] second 3.118679: 13319921.908013 bit/s, bytes received: 167160 B, packets received: 140
[client] second 3.218960: 0.000000 bit/s, bytes received: 0 B, packets received: 2
[client] second 3.319008: 18957952.129046 bit/s, bytes received: 237087 B, packets received: 195
[client] second 3.419044: 19689210.681612 bit/s, bytes received: 246205 B, packets received: 205
[client] second 3.519575: 36701551.453949 bit/s, bytes received: 461206 B, packets received: 380
[client] second 3.619605: 41635993.424465 bit/s, bytes received: 520607 B, packets received: 429
