Bandwidth: 100 Mbit/s
RTT: 500 ms
BDP: 6250000 B/s
Max In-Flight Packets: 4882
[server] starting server with pid 1097850, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 1.005194 s
[server][session 0][stream 0] open
[client] time to first byte: 1.506132 s
[client] second 0.100805: 1657778.595728 bit/s, bytes received: 20889 B, packets received: 25
[client] second 0.201861: 777081.794835 bit/s, bytes received: 9816 B, packets received: 8
[client] second 0.302801: 680717.154028 bit/s, bytes received: 8589 B, packets received: 7
[client] second 0.403335: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.503866: 976413.681092 bit/s, bytes received: 12270 B, packets received: 10
[client] second 0.604246: 1075683.246550 bit/s, bytes received: 13497 B, packets received: 11
[client] second 0.705179: 1399184.530954 bit/s, bytes received: 17653 B, packets received: 15
[client] second 0.806050: 1459680.750649 bit/s, bytes received: 18405 B, packets received: 15
[client] second 0.906820: 1461145.367084 bit/s, bytes received: 18405 B, packets received: 15
[client] second 1.007328: 1016356.552986 bit/s, bytes received: 12769 B, packets received: 11
[client] second 1.107950: 1951070.390489 bit/s, bytes received: 24540 B, packets received: 20
[client] second 1.208597: 2340699.233820 bit/s, bytes received: 29448 B, packets received: 24
[client] second 1.308935: 2681649.722063 bit/s, bytes received: 33634 B, packets received: 28
[client] second 1.409510: 3025561.448380 bit/s, bytes received: 38037 B, packets received: 31
[client] second 1.510143: 2966412.463972 bit/s, bytes received: 37315 B, packets received: 31
[client] second 1.610906: 3742412.614607 bit/s, bytes received: 47137 B, packets received: 39
[client] second 1.711661: 4229344.137828 bit/s, bytes received: 53266 B, packets received: 44
[client] second 1.812712: 4953520.125917 bit/s, bytes received: 62570 B, packets received: 51
[client] second 1.912919: 5664755.824812 bit/s, bytes received: 70956 B, packets received: 59
[client] second 2.013490: 6286753.075946 bit/s, bytes received: 79033 B, packets received: 65
[client] second 2.114268: 7247906.084830 bit/s, bytes received: 91303 B, packets received: 75
[client] second 2.215081: 8258522.438795 bit/s, bytes received: 104071 B, packets received: 87
[client] second 2.315845: 9043011.467871 bit/s, bytes received: 113901 B, packets received: 95
[client] second 2.416107: 1761697.112989 bit/s, bytes received: 22079 B, packets received: 20
[client] second 2.516842: 8655809.929396 bit/s, bytes received: 108993 B, packets received: 91
[client] second 2.617699: 8215398.299590 bit/s, bytes received: 103573 B, packets received: 85
[client] second 2.717777: 6316649.736720 bit/s, bytes received: 79019 B, packets received: 67
[client] second 2.818524: 17894039.644781 bit/s, bytes received: 225348 B, packets received: 187
[client] second 2.918573: 19154457.703250 bit/s, bytes received: 239546 B, packets received: 197
[client] second 3.019455: 18453337.077348 bit/s, bytes received: 232703 B, packets received: 193
[client] second 3.120267: 13362543.404960 bit/s, bytes received: 168387 B, packets received: 140
[client] second 3.220838: 0.000000 bit/s, bytes received: 0 B, packets received: 2
[client] second 3.320980: 19430331.896225 bit/s, bytes received: 243223 B, packets received: 200
[client] second 3.420999: 19888942.446710 bit/s, bytes received: 248658 B, packets received: 208
[client] second 3.521059: 36874189.552416 bit/s, bytes received: 461206 B, packets received: 379
[client] second 3.621734: 41174379.230942 bit/s, bytes received: 518153 B, packets received: 427
[client] second 3.722047: 42105629.589044 bit/s, bytes received: 527969 B, packets received: 435
[client] second 3.822363: 7810794.444075 bit/s, bytes received: 97943 B, packets received: 84
[client] second 3.922642: 0.000000 bit/s, bytes received: 0 B, packets received: 3
[client] second 4.023403: 41626457.470471 bit/s, bytes received: 524288 B, packets received: 435
[client] second 4.123440: 56824789.579042 bit/s, bytes received: 710575 B, packets received: 587
[client] second 4.223559: 77275201.148234 bit/s, bytes received: 967089 B, packets received: 797
[client] second 4.323733: 84132545.591313 bit/s, bytes received: 1053484 B, packets received: 868
[client] second 4.424096: 74838001.819022 bit/s, bytes received: 938868 B, packets received: 774
[client] second 4.524255: 0.000000 bit/s, bytes received: 0 B, packets received: 5
