Bandwidth: 100 Mbit/s
RTT: 220 ms
BDP: 2750000 B/s
Max In-Flight Packets: 2148
[server] starting server with pid 1240576, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 1240588, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 0.445016 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:55222
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.891695 s
[client] second 0.101102: 3012227.426138 bit/s, bytes received: 38067 B, packets received: 45
[server][session 0] migrated to 10.0.0.102:40000
[client] second 0.201359: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.302434: 3630904.910088 bit/s, bytes received: 45874 B, packets received: 38
[client] second 0.403206: 1168893.013304 bit/s, bytes received: 14724 B, packets received: 12
[client] second 0.503820: 3845041.098707 bit/s, bytes received: 48358 B, packets received: 41
[client] second 0.604193: 5418985.828115 bit/s, bytes received: 67990 B, packets received: 55
[client] second 0.705199: 5384604.014441 bit/s, bytes received: 67985 B, packets received: 56
[client] second 0.806159: 8830870.359850 bit/s, bytes received: 111445 B, packets received: 92
[client] second 0.907022: 11757807.883978 bit/s, bytes received: 148241 B, packets received: 122
[client] second 1.007128: 15614592.163629 bit/s, bytes received: 195390 B, packets received: 161
[client] second 1.107735: 14267743.858931 bit/s, bytes received: 179430 B, packets received: 149
[client] second 1.207757: 17393646.108683 bit/s, bytes received: 217467 B, packets received: 181
[client] second 1.307806: 28458071.798738 bit/s, bytes received: 355901 B, packets received: 294
[client] second 1.408092: 45191559.381758 bit/s, bytes received: 566511 B, packets received: 468
[client] second 1.508122: 13131584.726689 bit/s, bytes received: 164194 B, packets received: 135
[client] second 1.608180: 63900262.328689 bit/s, bytes received: 799214 B, packets received: 660
[client] second 1.708227: 93836814.709228 bit/s, bytes received: 1173513 B, packets received: 966
[client] second 1.808342: 17083219.093977 bit/s, bytes received: 213786 B, packets received: 177
[client] second 1.908439: 90121560.734966 bit/s, bytes received: 1127609 B, packets received: 929
[client] second 2.008484: 94721583.436509 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.108764: 65324492.968254 bit/s, bytes received: 818839 B, packets received: 674
[client] second 2.208970: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.309196: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.409397: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.509578: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.609785: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.709866: 495033121.499448 bit/s, bytes received: 6192893 B, packets received: 4473
[client] second 2.810744: 64193688.856540 bit/s, bytes received: 809469 B, packets received: 572
[client] second 2.910884: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.010910: 69037320.440838 bit/s, bytes received: 863185 B, packets received: 712
[client] second 3.110943: 94634604.158762 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 3.211680: 87267338.343322 bit/s, bytes received: 1098883 B, packets received: 904
[client] second 3.312039: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.412273: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.512363: 32744450.442409 bit/s, bytes received: 409672 B, packets received: 318
[client] second 3.612413: 348601968.700715 bit/s, bytes received: 4359732 B, packets received: 3194
[client] second 3.712509: 88553182.594918 bit/s, bytes received: 1107977 B, packets received: 913
[client] second 3.812556: 94425151.611025 bit/s, bytes received: 1180865 B, packets received: 973
[client] second 3.912576: 94744724.777437 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.012605: 94148780.725395 bit/s, bytes received: 1177197 B, packets received: 970
[client] second 4.112673: 94798326.758927 bit/s, bytes received: 1185780 B, packets received: 978
[client] second 4.212735: 94508903.862367 bit/s, bytes received: 1182102 B, packets received: 975
[client] second 4.312836: 94767371.547607 bit/s, bytes received: 1185786 B, packets received: 976
[client] second 4.412856: 94647932.746105 bit/s, bytes received: 1183329 B, packets received: 975
[client] second 4.512880: 94741402.889084 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.612905: 94781337.105974 bit/s, bytes received: 1185068 B, packets received: 976
[client] second 4.712923: 94551401.709561 bit/s, bytes received: 1182102 B, packets received: 974
[client] second 4.812966: 94723898.387453 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.913018: 94714848.237128 bit/s, bytes received: 1184549 B, packets received: 980
[client] second 5.013048: 94834305.406231 bit/s, bytes received: 1185783 B, packets received: 979
[client] second 5.113067: 94745779.078126 bit/s, bytes received: 1184556 B, packets received: 979
[client] second 5.213150: 94685977.749567 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.313181: 94734847.988791 bit/s, bytes received: 1184554 B, packets received: 977
[client] second 5.413206: 94741508.026549 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.513234: 94836082.103568 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.613291: 94709585.377220 bit/s, bytes received: 1184556 B, packets received: 978
[client] second 5.713426: 94735567.394032 bit/s, bytes received: 1185783 B, packets received: 979
[client] second 5.813477: 94715466.477952 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 5.913536: 94750234.493696 bit/s, bytes received: 1185079 B, packets received: 980
[client] second 6.013559: 94742362.395499 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.113577: 94747685.025352 bit/s, bytes received: 1184556 B, packets received: 978
[client] second 6.213650: 94792589.647857 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 6.313755: 94764475.165454 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 6.413791: 94729533.327860 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.513827: 94730006.418329 bit/s, bytes received: 1184544 B, packets received: 979
[client] second 6.613909: 94687182.937046 bit/s, bytes received: 1184568 B, packets received: 976
[client] second 6.713961: 94812837.290392 bit/s, bytes received: 1185774 B, packets received: 980
[client] second 6.813978: 94748720.445328 bit/s, bytes received: 1184556 B, packets received: 978
[client] second 6.914004: 94739572.987016 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 7.014091: 94780051.178416 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 7.114148: 94751934.399395 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 7.214185: 94729067.432722 bit/s, bytes received: 1184556 B, packets received: 979
[client] second 7.314214: 94835065.756281 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 7.414264: 94618758.934634 bit/s, bytes received: 1183329 B, packets received: 977
[client] second 7.514318: 94811022.598738 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 7.614340: 94744629.046142 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 7.714364: 94838971.813990 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 7.814384: 94746252.715903 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.914463: 94689741.387123 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.014492: 94736658.685444 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 8.114513: 94744127.066624 bit/s, bytes received: 1184556 B, packets received: 978
[client] second 8.214547: 94732929.197931 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.314572: 94838733.052172 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.414611: 94669945.459686 bit/s, bytes received: 1183834 B, packets received: 976
[client] second 8.514701: 94776684.181815 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 8.614725: 94743063.283264 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 8.714746: 94743787.062249 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 8.814851: 94763119.771616 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.914891: 94726336.546063 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 9.014904: 94850578.800400 bit/s, bytes received: 1185783 B, packets received: 977
