Bandwidth: 100 Mbit/s
RTT: 220 ms
BDP: 2750000 B/s
Max In-Flight Packets: 2148
[client_side_proxy] starting proxy with pid 1234709, port 18081, cc cubic
[server] starting server with pid 1234711, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.444965 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:49655
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 0.892709 s
[client] second 0.100811: 3020903.400460 bit/s, bytes received: 38067 B, packets received: 45
[server][session 0] migrated to 10.0.0.102:54634
[client] second 0.201093: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.301109: 3767475.922911 bit/s, bytes received: 47101 B, packets received: 39
[client] second 0.402017: 1264601.778725 bit/s, bytes received: 15951 B, packets received: 13
[client] second 0.502551: 3750470.154092 bit/s, bytes received: 47131 B, packets received: 39
[client] second 0.602977: 5611592.282738 bit/s, bytes received: 70444 B, packets received: 58
[client] second 0.704048: 5283999.958761 bit/s, bytes received: 66757 B, packets received: 55
[client] second 0.804833: 9040989.895523 bit/s, bytes received: 113900 B, packets received: 94
[client] second 0.904992: 11938607.704705 bit/s, bytes received: 149470 B, packets received: 124
[client] second 1.005606: 15828373.201194 bit/s, bytes received: 199069 B, packets received: 163
[client] second 1.106021: 13513048.147235 bit/s, bytes received: 169614 B, packets received: 141
[client] second 1.206071: 18859455.023263 bit/s, bytes received: 235862 B, packets received: 196
[client] second 1.306328: 28440268.710971 bit/s, bytes received: 356416 B, packets received: 295
[client] second 1.406379: 45944462.827964 bit/s, bytes received: 574595 B, packets received: 473
[client] second 1.506505: 13159828.605669 bit/s, bytes received: 164706 B, packets received: 136
[client] second 1.606548: 65242453.395088 bit/s, bytes received: 815880 B, packets received: 673
[client] second 1.706764: 90151540.271217 bit/s, bytes received: 1129341 B, packets received: 930
[client] second 1.806785: 20827996.275265 bit/s, bytes received: 260402 B, packets received: 216
[client] second 1.906802: 90233959.417258 bit/s, bytes received: 1128124 B, packets received: 929
[client] second 2.006817: 94750407.669453 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.107619: 60816052.907851 bit/s, bytes received: 766295 B, packets received: 630
[client] second 2.207819: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.307975: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.408138: 1314337.865859 bit/s, bytes received: 16456 B, packets received: 12
[client] second 2.508594: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.608800: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.709130: 557464732.430982 bit/s, bytes received: 6991319 B, packets received: 5038
[client] second 2.809207: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.909224: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.009303: 73806833.012248 bit/s, bytes received: 923308 B, packets received: 761
[client] second 3.109350: 94760235.610197 bit/s, bytes received: 1185061 B, packets received: 977
[client] second 3.209505: 84638562.138346 bit/s, bytes received: 1059619 B, packets received: 873
[client] second 3.309902: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.410084: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.510111: 36690339.830544 bit/s, bytes received: 458752 B, packets received: 359
[client] second 3.610187: 346554556.902657 bit/s, bytes received: 4335192 B, packets received: 3175
[client] second 3.710247: 88486750.443318 bit/s, bytes received: 1106750 B, packets received: 912
[client] second 3.810364: 94163598.986241 bit/s, bytes received: 1178421 B, packets received: 971
[client] second 3.910382: 94746342.366810 bit/s, bytes received: 1184546 B, packets received: 977
[client] second 4.010433: 94226414.163871 bit/s, bytes received: 1178431 B, packets received: 971
[client] second 4.110462: 94735847.555347 bit/s, bytes received: 1184546 B, packets received: 975
[client] second 4.210494: 94047467.012610 bit/s, bytes received: 1175967 B, packets received: 969
[client] second 4.310510: 94651687.042428 bit/s, bytes received: 1183339 B, packets received: 975
[client] second 4.410608: 94770070.581574 bit/s, bytes received: 1185776 B, packets received: 978
[client] second 4.510626: 94452527.226988 bit/s, bytes received: 1180875 B, packets received: 972
[client] second 4.610727: 94767423.379034 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.710804: 94396359.512017 bit/s, bytes received: 1180875 B, packets received: 973
[client] second 4.810825: 94744712.463192 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.910850: 94740879.099607 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 5.010872: 94646089.398391 bit/s, bytes received: 1183329 B, packets received: 975
[client] second 5.110949: 94789007.898664 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.211010: 94707277.751311 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.311086: 94733559.017424 bit/s, bytes received: 1185068 B, packets received: 977
[client] second 5.411150: 94801875.789694 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.511212: 94705381.947557 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.611230: 94747105.353821 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 5.711255: 94838197.351397 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.811434: 94694462.010613 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 5.911474: 94824085.190009 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 6.011490: 94650839.855142 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 6.111570: 94787382.225903 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 6.211602: 94733270.097019 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 6.311625: 94841455.264138 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.411649: 94641931.780295 bit/s, bytes received: 1183314 B, packets received: 977
[client] second 6.511725: 94735296.640155 bit/s, bytes received: 1185085 B, packets received: 977
[client] second 6.611742: 94846338.759757 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.711767: 94642506.052627 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 6.811883: 94752922.748162 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.911897: 94849179.004516 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.011921: 94643605.534672 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 7.111988: 94799114.165606 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.212009: 94744267.314443 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 7.312048: 94727319.419865 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.412069: 94843051.116222 bit/s, bytes received: 1185783 B, packets received: 976
