Bandwidth: 100 Mbit/s
RTT: 220 ms
BDP: 2750000 B/s
Max In-Flight Packets: 2148
[server] starting server with pid 1231846, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.444862 s
[server][session 0][stream 0] open
[client] time to first byte: 0.665918 s
[client] second 0.100074: 2650768.318810 bit/s, bytes received: 33159 B, packets received: 34
[client] second 0.200626: 488105.137369 bit/s, bytes received: 6135 B, packets received: 5
[client] second 0.301134: 3163070.107812 bit/s, bytes received: 39739 B, packets received: 33
[client] second 0.401961: 3212708.108883 bit/s, bytes received: 40491 B, packets received: 33
[client] second 0.502880: 3638854.474279 bit/s, bytes received: 45904 B, packets received: 38
[client] second 0.603679: 6077368.269537 bit/s, bytes received: 76574 B, packets received: 63
[client] second 0.704435: 7484768.117351 bit/s, bytes received: 94267 B, packets received: 78
[client] second 0.804741: 10453784.590920 bit/s, bytes received: 131072 B, packets received: 108
[client] second 0.905430: 14215412.114524 bit/s, bytes received: 178917 B, packets received: 147
[client] second 1.005460: 19003273.460450 bit/s, bytes received: 237612 B, packets received: 197
[client] second 1.105620: 13155502.498825 bit/s, bytes received: 164706 B, packets received: 138
[client] second 1.205763: 17666515.579912 bit/s, bytes received: 221148 B, packets received: 184
[client] second 1.305813: 43197269.525156 bit/s, bytes received: 540239 B, packets received: 445
[client] second 1.405832: 22970918.389317 bit/s, bytes received: 287189 B, packets received: 240
[client] second 1.505853: 38753371.328611 bit/s, bytes received: 484519 B, packets received: 402
[client] second 1.605903: 88986412.687487 bit/s, bytes received: 1112885 B, packets received: 917
[client] second 1.706655: 39681413.548524 bit/s, bytes received: 499748 B, packets received: 416
[client] second 1.806708: 67982079.410028 bit/s, bytes received: 850226 B, packets received: 706
[client] second 1.906753: 94762360.334597 bit/s, bytes received: 1185071 B, packets received: 976
[client] second 2.006772: 94747074.015033 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.106790: 9363880.604243 bit/s, bytes received: 117070 B, packets received: 985
[client] second 2.206825: 0.000000 bit/s, bytes received: 0 B, packets received: 983
[client] second 2.306940: 0.000000 bit/s, bytes received: 0 B, packets received: 977
[client] second 2.407033: 0.000000 bit/s, bytes received: 0 B, packets received: 746
[client] second 2.507328: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.607697: 68297819.953069 bit/s, bytes received: 856876 B, packets received: 599
[client] second 2.708748: 332094802.143237 bit/s, bytes received: 4194809 B, packets received: 1
[client] second 2.808979: 0.000000 bit/s, bytes received: 0 B, packets received: 9
[client] second 2.909038: 85503720.077626 bit/s, bytes received: 1069435 B, packets received: 881
[client] second 3.009065: 94739613.693594 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.109116: 71793222.275387 bit/s, bytes received: 897872 B, packets received: 976
[client] second 3.209140: 0.000000 bit/s, bytes received: 0 B, packets received: 976
[client] second 3.309241: 0.000000 bit/s, bytes received: 0 B, packets received: 977
[client] second 3.409280: 306518244.835406 bit/s, bytes received: 3832990 B, packets received: 975
[client] second 3.509310: 88317455.897820 bit/s, bytes received: 1104296 B, packets received: 910
[client] second 3.609399: 44259624.368762 bit/s, bytes received: 553736 B, packets received: 457
[client] second 3.709445: 45299331.007971 bit/s, bytes received: 566504 B, packets received: 468
[client] second 3.809484: 94825523.922835 bit/s, bytes received: 1185790 B, packets received: 976
[client] second 3.909544: 94217514.707170 bit/s, bytes received: 1178414 B, packets received: 972
[client] second 4.009576: 94636076.202767 bit/s, bytes received: 1183329 B, packets received: 974
[client] second 4.109622: 94621801.727881 bit/s, bytes received: 1183326 B, packets received: 975
[client] second 4.209715: 94382275.181489 bit/s, bytes received: 1180872 B, packets received: 973
[client] second 4.309785: 94698565.476130 bit/s, bytes received: 1184559 B, packets received: 977
[client] second 4.409838: 94518544.303436 bit/s, bytes received: 1182105 B, packets received: 974
[client] second 4.509897: 94512276.780985 bit/s, bytes received: 1182102 B, packets received: 973
[client] second 4.609918: 94842697.426012 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.709967: 94464833.766320 bit/s, bytes received: 1181387 B, packets received: 974
[client] second 4.810046: 94591000.024411 bit/s, bytes received: 1183329 B, packets received: 975
[client] second 4.910072: 94544084.348921 bit/s, bytes received: 1182102 B, packets received: 975
[client] second 5.010158: 94780550.565156 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.110274: 94752569.729848 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.210406: 94639271.945065 bit/s, bytes received: 1184546 B, packets received: 975
[client] second 5.310472: 94702623.797070 bit/s, bytes received: 1184566 B, packets received: 976
[client] second 5.410503: 94832409.028629 bit/s, bytes received: 1185771 B, packets received: 977
[client] second 5.510526: 94743004.903276 bit/s, bytes received: 1184559 B, packets received: 976
[client] second 5.610539: 94653681.840401 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 5.710555: 94749912.200999 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.810583: 94835420.337655 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.910652: 94699642.942463 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.010694: 94724196.640895 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.110759: 94744491.697745 bit/s, bytes received: 1185070 B, packets received: 978
[client] second 6.210776: 94747160.297516 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 6.310790: 94751448.833242 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.410865: 94790997.911688 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.510887: 94744482.282125 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.610931: 94723049.085560 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.710951: 94744918.964031 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.810976: 94839002.327060 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.910989: 94751942.422979 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.011088: 94671360.303292 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.111114: 94739537.921851 bit/s, bytes received: 1184556 B, packets received: 977
