Bandwidth: 100 Mbit/s
RTT: 220 ms
BDP: 2750000 B/s
Max In-Flight Packets: 2148
[server] starting server with pid 1223575, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.444849 s
[server][session 0][stream 0] open
[client] time to first byte: 0.665670 s
[client] second 0.100204: 2059572.908872 bit/s, bytes received: 25797 B, packets received: 27
[client] second 0.200616: 1075328.774433 bit/s, bytes received: 13497 B, packets received: 11
[client] second 0.301308: 2864806.628582 bit/s, bytes received: 36058 B, packets received: 30
[client] second 0.401718: 3323827.695770 bit/s, bytes received: 41718 B, packets received: 34
[client] second 0.502154: 3851838.358119 bit/s, bytes received: 48358 B, packets received: 40
[client] second 0.603015: 5781648.500927 bit/s, bytes received: 72893 B, packets received: 61
[client] second 0.703671: 7687229.328893 bit/s, bytes received: 96721 B, packets received: 79
[client] second 0.803849: 10369139.716871 bit/s, bytes received: 129845 B, packets received: 107
[client] second 0.904831: 13882572.399430 bit/s, bytes received: 175235 B, packets received: 144
[client] second 1.004847: 19104035.034516 bit/s, bytes received: 238840 B, packets received: 198
[client] second 1.105408: 13493402.715202 bit/s, bytes received: 169614 B, packets received: 142
[client] second 1.205721: 17147487.709982 bit/s, bytes received: 215013 B, packets received: 179
[client] second 1.306278: 43174944.334571 bit/s, bytes received: 542693 B, packets received: 447
[client] second 1.407081: 23084119.103007 bit/s, bytes received: 290870 B, packets received: 243
[client] second 1.507254: 38988732.739405 bit/s, bytes received: 488200 B, packets received: 406
[client] second 1.607301: 89087085.506329 bit/s, bytes received: 1114112 B, packets received: 917
[client] second 1.707640: 39453360.392871 bit/s, bytes received: 494840 B, packets received: 412
[client] second 1.807658: 68005702.962061 bit/s, bytes received: 850226 B, packets received: 706
[client] second 1.907713: 94753566.485968 bit/s, bytes received: 1185071 B, packets received: 977
[client] second 2.007814: 94767005.876020 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.107827: 10189922.600410 bit/s, bytes received: 127391 B, packets received: 985
[client] second 2.207871: 0.000000 bit/s, bytes received: 0 B, packets received: 984
[client] second 2.308411: 0.000000 bit/s, bytes received: 0 B, packets received: 981
[client] second 2.409056: 390124.938644 bit/s, bytes received: 4908 B, packets received: 738
[client] second 2.509234: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.609934: 66571576.539173 bit/s, bytes received: 837966 B, packets received: 599
[client] second 2.710636: 333438802.466462 bit/s, bytes received: 4197263 B, packets received: 1
[client] second 2.811395: 0.000000 bit/s, bytes received: 0 B, packets received: 10
[client] second 2.911445: 87082142.003745 bit/s, bytes received: 1089067 B, packets received: 897
[client] second 3.011468: 94840628.438546 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.111486: 68243329.849293 bit/s, bytes received: 853195 B, packets received: 976
[client] second 3.211507: 0.000000 bit/s, bytes received: 0 B, packets received: 977
[client] second 3.311525: 0.000000 bit/s, bytes received: 0 B, packets received: 976
[client] second 3.411542: 310063490.711654 bit/s, bytes received: 3876440 B, packets received: 976
[client] second 3.511570: 88711259.956175 bit/s, bytes received: 1109204 B, packets received: 914
[client] second 3.611904: 44778381.980162 bit/s, bytes received: 561603 B, packets received: 463
[client] second 3.711963: 71493717.127548 bit/s, bytes received: 894191 B, packets received: 737
[client] second 3.811986: 94840961.253077 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.912142: 94518350.576988 bit/s, bytes received: 1183329 B, packets received: 975
[client] second 4.012197: 94713015.788611 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.112231: 94731426.310732 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.212275: 94624677.571894 bit/s, bytes received: 1183329 B, packets received: 974
[client] second 4.312292: 94650819.981720 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 4.412316: 94741219.135878 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.512327: 94655026.543757 bit/s, bytes received: 1183319 B, packets received: 975
[client] second 4.612354: 94739827.198025 bit/s, bytes received: 1184566 B, packets received: 976
[client] second 4.712432: 94787791.963804 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 4.812481: 94718363.523168 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.912561: 94787269.902337 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.012613: 94714656.302199 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.112670: 94850387.983837 bit/s, bytes received: 1186295 B, packets received: 978
[client] second 5.212795: 94744397.097534 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.312814: 94647995.201649 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 5.412892: 94788408.353766 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.512941: 94717879.750342 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.612959: 94748091.422627 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.712973: 94750758.300946 bit/s, bytes received: 1184547 B, packets received: 975
[client] second 5.812988: 94749135.377526 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.913069: 94784983.976356 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 6.013116: 94721435.854992 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 6.113178: 94802486.923798 bit/s, bytes received: 1185765 B, packets received: 976
[client] second 6.213349: 94701431.238862 bit/s, bytes received: 1185801 B, packets received: 978
[client] second 6.313412: 94745963.100986 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 6.413442: 94834605.942137 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.513550: 94662330.825430 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.613580: 94734929.318960 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 6.713677: 94772191.994467 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 6.813750: 94791788.295430 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 6.913811: 94706756.232077 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.013884: 94793513.725986 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.113896: 94753215.737713 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.213945: 94718373.937119 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.313970: 94839070.594176 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 7.414173: 94711231.954795 bit/s, bytes received: 1186297 B, packets received: 978
[client] second 7.514252: 94690049.833229 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.614269: 94747739.969302 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 7.714286: 94749105.062721 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.814308: 94742663.651085 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 7.914348: 94824756.561506 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.014409: 94706357.761178 bit/s, bytes received: 1184556 B, packets received: 976
