Bandwidth: 100 Mbit/s
RTT: 220 ms
BDP: 2750000 B/s
Max In-Flight Packets: 2148
[server] starting server with pid 1221684, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.445620 s
[server][session 0][stream 0] open
[client] time to first byte: 0.666400 s
[client] second 0.100291: 2645033.110575 bit/s, bytes received: 33159 B, packets received: 34
[client] second 0.200651: 489039.428714 bit/s, bytes received: 6135 B, packets received: 5
[client] second 0.301097: 3165002.537830 bit/s, bytes received: 39739 B, packets received: 33
[client] second 0.402042: 3208968.119235 bit/s, bytes received: 40491 B, packets received: 33
[client] second 0.502977: 3735529.563587 bit/s, bytes received: 47131 B, packets received: 39
[client] second 0.603597: 6088203.820858 bit/s, bytes received: 76574 B, packets received: 63
[client] second 0.704312: 7390379.846679 bit/s, bytes received: 93040 B, packets received: 78
[client] second 0.804406: 10475864.917034 bit/s, bytes received: 131072 B, packets received: 107
[client] second 0.904819: 14058994.773190 bit/s, bytes received: 176464 B, packets received: 145
[client] second 1.004847: 18905477.511086 bit/s, bytes received: 236384 B, packets received: 196
[client] second 1.105558: 13375813.823529 bit/s, bytes received: 168387 B, packets received: 141
[client] second 1.205714: 17762313.704006 bit/s, bytes received: 222375 B, packets received: 185
[client] second 1.305815: 43175953.976493 bit/s, bytes received: 540239 B, packets received: 445
[client] second 1.406066: 22819440.633356 bit/s, bytes received: 285962 B, packets received: 239
[client] second 1.506083: 39147453.649715 bit/s, bytes received: 489427 B, packets received: 406
[client] second 1.606134: 88986082.713715 bit/s, bytes received: 1112885 B, packets received: 917
[client] second 1.706468: 39455474.741139 bit/s, bytes received: 494840 B, packets received: 412
[client] second 1.806505: 67992923.977987 bit/s, bytes received: 850226 B, packets received: 706
[client] second 1.906523: 94788292.983418 bit/s, bytes received: 1185071 B, packets received: 976
[client] second 2.006567: 94722479.105540 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.106632: 8967194.094197 bit/s, bytes received: 112162 B, packets received: 985
[client] second 2.206673: 0.000000 bit/s, bytes received: 0 B, packets received: 983
[client] second 2.306689: 0.000000 bit/s, bytes received: 0 B, packets received: 977
[client] second 2.406923: 1313411.109869 bit/s, bytes received: 16456 B, packets received: 741
[client] second 2.507294: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.607553: 402170239.939893 bit/s, bytes received: 5040137 B, packets received: 600
[client] second 2.707750: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.808433: 0.000000 bit/s, bytes received: 0 B, packets received: 9
[client] second 2.908459: 84060125.747879 bit/s, bytes received: 1051030 B, packets received: 867
[client] second 3.008562: 94764840.789009 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.108615: 69789507.946217 bit/s, bytes received: 872827 B, packets received: 975
[client] second 3.208673: 0.000000 bit/s, bytes received: 0 B, packets received: 978
[client] second 3.308689: 0.000000 bit/s, bytes received: 0 B, packets received: 976
[client] second 3.408708: 308290475.458090 bit/s, bytes received: 3854354 B, packets received: 972
[client] second 3.508831: 71937906.427471 bit/s, bytes received: 900326 B, packets received: 743
