Bandwidth: 100 Mbit/s
RTT: 220 ms
BDP: 2750000 B/s
Max In-Flight Packets: 2148
[server] starting server with pid 1218165, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.444337 s
[server][session 0][stream 0] open
[client] time to first byte: 0.665400 s
[client] second 0.100381: 2055939.780737 bit/s, bytes received: 25797 B, packets received: 27
[client] second 0.201343: 1069472.339170 bit/s, bytes received: 13497 B, packets received: 11
[client] second 0.302157: 2861341.810443 bit/s, bytes received: 36058 B, packets received: 30
[client] second 0.402412: 3328962.630214 bit/s, bytes received: 41718 B, packets received: 34
[client] second 0.502456: 3866420.883886 bit/s, bytes received: 48352 B, packets received: 40
[client] second 0.603450: 5774471.949312 bit/s, bytes received: 72898 B, packets received: 60
[client] second 0.703666: 7623151.373818 bit/s, bytes received: 95495 B, packets received: 80
[client] second 0.804175: 10432669.708753 bit/s, bytes received: 131072 B, packets received: 108
[client] second 0.904414: 13985385.421477 bit/s, bytes received: 175236 B, packets received: 144
[client] second 1.004893: 18918392.358629 bit/s, bytes received: 237612 B, packets received: 196
[client] second 1.105188: 13627128.891164 bit/s, bytes received: 170841 B, packets received: 143
[client] second 1.205204: 17001923.693610 bit/s, bytes received: 212559 B, packets received: 177
[client] second 1.305774: 43071668.119714 bit/s, bytes received: 541466 B, packets received: 446
[client] second 1.406254: 23451529.076503 bit/s, bytes received: 294551 B, packets received: 247
[client] second 1.506299: 38057483.448607 bit/s, bytes received: 475930 B, packets received: 395
[client] second 1.606335: 88605868.477292 bit/s, bytes received: 1107977 B, packets received: 913
[client] second 1.707274: 40677759.901691 bit/s, bytes received: 513245 B, packets received: 427
[client] second 1.807374: 67067896.608941 bit/s, bytes received: 839186 B, packets received: 696
[client] second 1.907394: 94843468.341309 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.007446: 94715158.261901 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 2.107487: 10481476.954072 bit/s, bytes received: 131072 B, packets received: 986
[client] second 2.207544: 0.000000 bit/s, bytes received: 0 B, packets received: 982
[client] second 2.307608: 0.000000 bit/s, bytes received: 0 B, packets received: 977
[client] second 2.408486: 137354.004371 bit/s, bytes received: 1732 B, packets received: 756
[client] second 2.508675: 0.000000 bit/s, bytes received: 0 B, packets received: 0
