Bandwidth: 100 Mbit/s
RTT: 220 ms
BDP: 2750000 B/s
Max In-Flight Packets: 2148
[server] starting server with pid 1222634, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.444427 s
[server][session 0][stream 0] open
[client] time to first byte: 0.665492 s
[client] second 0.100098: 2650133.655062 bit/s, bytes received: 33159 B, packets received: 34
[client] second 0.200431: 489171.279765 bit/s, bytes received: 6135 B, packets received: 5
[client] second 0.300940: 3163020.289984 bit/s, bytes received: 39739 B, packets received: 33
[client] second 0.401896: 3208589.774634 bit/s, bytes received: 40491 B, packets received: 33
[client] second 0.502562: 3648033.073889 bit/s, bytes received: 45904 B, packets received: 38
[client] second 0.603517: 6068009.466218 bit/s, bytes received: 76574 B, packets received: 63
[client] second 0.704295: 7385696.811053 bit/s, bytes received: 93040 B, packets received: 77
[client] second 0.804808: 10432245.086445 bit/s, bytes received: 131072 B, packets received: 109
[client] second 0.905069: 14080347.623343 bit/s, bytes received: 176464 B, packets received: 145
[client] second 1.005250: 18974669.051194 bit/s, bytes received: 237611 B, packets received: 196
[client] second 1.105664: 13415406.934040 bit/s, bytes received: 168387 B, packets received: 141
[client] second 1.205818: 17566516.894925 bit/s, bytes received: 219921 B, packets received: 184
[client] second 1.305868: 43295834.707153 bit/s, bytes received: 541466 B, packets received: 445
[client] second 1.406137: 22913477.018451 bit/s, bytes received: 287189 B, packets received: 240
[client] second 1.506198: 38737659.538607 bit/s, bytes received: 484519 B, packets received: 403
[client] second 1.606277: 88862894.180245 bit/s, bytes received: 1111658 B, packets received: 916
[client] second 1.707167: 39724584.277289 bit/s, bytes received: 500975 B, packets received: 416
[client] second 1.807227: 68116043.836679 bit/s, bytes received: 851968 B, packets received: 707
[client] second 1.907271: 94723085.064596 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.007291: 94843978.498791 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.107380: 9691870.130251 bit/s, bytes received: 121256 B, packets received: 987
[client] second 2.207423: 0.000000 bit/s, bytes received: 0 B, packets received: 983
[client] second 2.307503: 0.000000 bit/s, bytes received: 0 B, packets received: 976
[client] second 2.408181: 389996.614646 bit/s, bytes received: 4908 B, packets received: 738
[client] second 2.508390: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.609164: 400115156.998062 bit/s, bytes received: 5040137 B, packets received: 605
[client] second 2.709473: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.809838: 0.000000 bit/s, bytes received: 0 B, packets received: 10
[client] second 2.909872: 85918982.773716 bit/s, bytes received: 1074343 B, packets received: 886
[client] second 3.009936: 94801891.895692 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.110020: 70159403.750379 bit/s, bytes received: 877735 B, packets received: 976
[client] second 3.210044: 0.000000 bit/s, bytes received: 0 B, packets received: 977
[client] second 3.310082: 0.000000 bit/s, bytes received: 0 B, packets received: 976
[client] second 3.410130: 308297140.864965 bit/s, bytes received: 3855581 B, packets received: 978
[client] second 3.510149: 88523726.683324 bit/s, bytes received: 1106750 B, packets received: 913
[client] second 3.610515: 69864879.348330 bit/s, bytes received: 876508 B, packets received: 722
[client] second 3.710584: 48272893.351279 bit/s, bytes received: 603826 B, packets received: 499
