Bandwidth: 100 Mbit/s
RTT: 220 ms
BDP: 2750000 B/s
Max In-Flight Packets: 2148
[server] starting server with pid 1233907, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.445053 s
[server][session 0][stream 0] open
[client] time to first byte: 0.665859 s
[client] second 0.100325: 2057092.059515 bit/s, bytes received: 25797 B, packets received: 28
[client] second 0.201637: 1065765.549800 bit/s, bytes received: 13497 B, packets received: 11
[client] second 0.301942: 2875870.378386 bit/s, bytes received: 36058 B, packets received: 30
[client] second 0.402457: 3320353.659291 bit/s, bytes received: 41718 B, packets received: 34
[client] second 0.502870: 3950024.135927 bit/s, bytes received: 49579 B, packets received: 41
[client] second 0.603770: 5779825.615340 bit/s, bytes received: 72898 B, packets received: 60
[client] second 0.704361: 7692250.415788 bit/s, bytes received: 96722 B, packets received: 80
[client] second 0.805275: 10293567.641976 bit/s, bytes received: 129845 B, packets received: 107
[client] second 0.905319: 14110825.584032 bit/s, bytes received: 176464 B, packets received: 145
[client] second 1.005455: 18787069.891442 bit/s, bytes received: 235157 B, packets received: 195
[client] second 1.105873: 13610392.506337 bit/s, bytes received: 170841 B, packets received: 143
[client] second 1.205889: 17296445.886921 bit/s, bytes received: 216240 B, packets received: 181
[client] second 1.305916: 42913068.920096 bit/s, bytes received: 536558 B, packets received: 441
[client] second 1.406603: 23500757.365851 bit/s, bytes received: 295778 B, packets received: 247
[client] second 1.506641: 38060087.884552 bit/s, bytes received: 475930 B, packets received: 396
[client] second 1.606737: 88945524.367967 bit/s, bytes received: 1112885 B, packets received: 916
[client] second 1.707384: 40405265.600077 bit/s, bytes received: 508337 B, packets received: 423
[client] second 1.807437: 67099758.644330 bit/s, bytes received: 839186 B, packets received: 697
[client] second 1.907453: 94847101.199410 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.007497: 94723089.985138 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 2.107561: 10479044.713776 bit/s, bytes received: 131072 B, packets received: 987
[client] second 2.207657: 0.000000 bit/s, bytes received: 0 B, packets received: 977
[client] second 2.307749: 0.000000 bit/s, bytes received: 0 B, packets received: 978
[client] second 2.408184: 226950587.355921 bit/s, bytes received: 2849228 B, packets received: 687
[client] second 2.508976: 127664129.890979 bit/s, bytes received: 1608436 B, packets received: 557
[client] second 2.609032: 92847091.578295 bit/s, bytes received: 1161241 B, packets received: 581
[client] second 2.709051: 94747974.570069 bit/s, bytes received: 1184569 B, packets received: 976
[client] second 2.809161: 94757978.864764 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.909220: 15326956.482597 bit/s, bytes received: 191700 B, packets received: 977
[client] second 3.010206: 0.000000 bit/s, bytes received: 0 B, packets received: 10
[client] second 3.110243: 96830430.170314 bit/s, bytes received: 1210828 B, packets received: 630
[client] second 3.210310: 139263404.093050 bit/s, bytes received: 1741973 B, packets received: 979
[client] second 3.310326: 94847623.724212 bit/s, bytes received: 1185783 B, packets received: 977
