Bandwidth: 100 Mbit/s
RTT: 220 ms
BDP: 2750000 B/s
Max In-Flight Packets: 2148
[server] starting server with pid 1228209, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.444291 s
[server][session 0][stream 0] open
[client] time to first byte: 0.665170 s
[client] second 0.100637: 2050709.958558 bit/s, bytes received: 25797 B, packets received: 28
[client] second 0.201463: 1070913.982774 bit/s, bytes received: 13497 B, packets received: 11
[client] second 0.302292: 2860918.096808 bit/s, bytes received: 36058 B, packets received: 30
[client] second 0.402716: 3323347.808885 bit/s, bytes received: 41718 B, packets received: 34
[client] second 0.502925: 3860108.200305 bit/s, bytes received: 48352 B, packets received: 40
[client] second 0.603943: 5870196.841361 bit/s, bytes received: 74125 B, packets received: 61
[client] second 0.704930: 7564985.264291 bit/s, bytes received: 95495 B, packets received: 80
[client] second 0.805121: 10465761.395180 bit/s, bytes received: 131072 B, packets received: 107
[client] second 0.906081: 13982831.819599 bit/s, bytes received: 176464 B, packets received: 145
[client] second 1.006393: 18949824.010461 bit/s, bytes received: 237611 B, packets received: 197
[client] second 1.107073: 13379880.477613 bit/s, bytes received: 168387 B, packets received: 141
[client] second 1.207147: 17482735.924183 bit/s, bytes received: 218694 B, packets received: 182
[client] second 1.307190: 43004201.972773 bit/s, bytes received: 537785 B, packets received: 444
[client] second 1.407708: 23247361.218827 bit/s, bytes received: 292097 B, packets received: 243
[client] second 1.507773: 37755254.869546 bit/s, bytes received: 472249 B, packets received: 393
[client] second 1.607811: 88408654.043532 bit/s, bytes received: 1105523 B, packets received: 910
[client] second 1.708066: 41444713.080515 bit/s, bytes received: 519380 B, packets received: 432
[client] second 1.808116: 65923355.530532 bit/s, bytes received: 824459 B, packets received: 685
[client] second 1.908190: 94792963.380197 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.008279: 94779082.825122 bit/s, bytes received: 1185793 B, packets received: 977
[client] second 2.108296: 12290874.593714 bit/s, bytes received: 153663 B, packets received: 986
[client] second 2.208330: 0.000000 bit/s, bytes received: 0 B, packets received: 982
[client] second 2.308356: 0.000000 bit/s, bytes received: 0 B, packets received: 977
[client] second 2.408740: 293351.587915 bit/s, bytes received: 3681 B, packets received: 764
[client] second 2.508964: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.609305: 401448977.537619 bit/s, bytes received: 5035229 B, packets received: 602
[client] second 2.709624: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.810021: 0.000000 bit/s, bytes received: 0 B, packets received: 10
[client] second 2.910100: 83288960.951855 bit/s, bytes received: 1041936 B, packets received: 858
[client] second 3.010120: 94744788.243212 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.110140: 94786669.585039 bit/s, bytes received: 1185061 B, packets received: 976
[client] second 3.210214: 94792004.789711 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.310259: 94721722.419879 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 3.410281: 94841815.067539 bit/s, bytes received: 1185790 B, packets received: 976
[client] second 3.510301: 94746002.634566 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.610360: 94707315.331773 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.710383: 94743752.909176 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.810415: 94733609.158783 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.910436: 94842260.246037 bit/s, bytes received: 1185780 B, packets received: 976
[client] second 4.010456: 94646496.858336 bit/s, bytes received: 1183313 B, packets received: 976
[client] second 4.110479: 94841677.679195 bit/s, bytes received: 1185796 B, packets received: 976
[client] second 4.210550: 94697391.101900 bit/s, bytes received: 1184559 B, packets received: 976
[client] second 4.310570: 94787185.124439 bit/s, bytes received: 1185071 B, packets received: 977
[client] second 4.410663: 94675785.830318 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.510747: 94782867.114466 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 4.610777: 94736124.530567 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.710814: 94729728.546387 bit/s, bytes received: 1184563 B, packets received: 977
[client] second 4.810845: 94734814.740112 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.910887: 94822523.736983 bit/s, bytes received: 1185773 B, packets received: 976
[client] second 5.010970: 94686290.398800 bit/s, bytes received: 1184559 B, packets received: 976
[client] second 5.110990: 94745756.343631 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.211101: 94756999.211859 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.311129: 94836174.068903 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.411225: 94673293.523877 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.511281: 94752615.416905 bit/s, bytes received: 1185068 B, packets received: 977
