Bandwidth: 100 Mbit/s
RTT: 220 ms
BDP: 2750000 B/s
Max In-Flight Packets: 2148
[server] starting server with pid 1223204, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.445081 s
[server][session 0][stream 0] open
[client] time to first byte: 0.666011 s
[client] second 0.100702: 2634240.643829 bit/s, bytes received: 33159 B, packets received: 33
[client] second 0.201354: 487618.469903 bit/s, bytes received: 6135 B, packets received: 5
[client] second 0.301627: 3170479.903282 bit/s, bytes received: 39739 B, packets received: 33
[client] second 0.402672: 3205756.950760 bit/s, bytes received: 40491 B, packets received: 33
[client] second 0.503390: 3743126.336759 bit/s, bytes received: 47125 B, packets received: 39
[client] second 0.604420: 6063896.250907 bit/s, bytes received: 76579 B, packets received: 63
[client] second 0.705401: 7468185.169131 bit/s, bytes received: 94268 B, packets received: 78
[client] second 0.805782: 10445920.096426 bit/s, bytes received: 131072 B, packets received: 109
[client] second 0.905894: 14101304.822589 bit/s, bytes received: 176464 B, packets received: 144
[client] second 1.005914: 19103276.654499 bit/s, bytes received: 238838 B, packets received: 199
[client] second 1.106310: 13124542.379686 bit/s, bytes received: 164706 B, packets received: 137
[client] second 1.206872: 17983425.199275 bit/s, bytes received: 226056 B, packets received: 188
[client] second 1.306920: 43296548.313771 bit/s, bytes received: 541466 B, packets received: 447
[client] second 1.407758: 22297488.894602 bit/s, bytes received: 281054 B, packets received: 234
[client] second 1.507796: 40316923.255871 bit/s, bytes received: 504151 B, packets received: 418
[client] second 1.607933: 89103931.142078 bit/s, bytes received: 1115339 B, packets received: 919
[client] second 1.708768: 37896502.226438 bit/s, bytes received: 477662 B, packets received: 398
[client] second 1.808803: 69900156.913758 bit/s, bytes received: 874054 B, packets received: 725
[client] second 1.908873: 94796249.446700 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.008916: 94724210.843486 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.108975: 7496079.892891 bit/s, bytes received: 93757 B, packets received: 986
[client] second 2.209014: 0.000000 bit/s, bytes received: 0 B, packets received: 983
[client] second 2.309082: 0.000000 bit/s, bytes received: 0 B, packets received: 976
[client] second 2.409410: 1214341.332060 bit/s, bytes received: 15229 B, packets received: 725
[client] second 2.509601: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.610511: 66627564.336380 bit/s, bytes received: 840420 B, packets received: 599
[client] second 2.710827: 334527716.120651 bit/s, bytes received: 4194809 B, packets received: 1
[client] second 2.811473: 0.000000 bit/s, bytes received: 0 B, packets received: 9
[client] second 2.911561: 88127833.652443 bit/s, bytes received: 1102564 B, packets received: 908
[client] second 3.012416: 77684668.347578 bit/s, bytes received: 979359 B, packets received: 807
[client] second 3.112430: 69562188.256830 bit/s, bytes received: 869651 B, packets received: 717
[client] second 3.212451: 94744514.488462 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.312467: 94749260.426298 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.412481: 94848962.779567 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.512537: 94711537.197822 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.612558: 94744382.760831 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.712592: 94733136.721546 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 3.812604: 94752507.060525 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.912620: 94748623.817804 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.012638: 94747969.218884 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.112664: 94739656.315252 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.212708: 94821321.609109 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.312757: 94718100.334990 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.412815: 94750435.477197 bit/s, bytes received: 1185068 B, packets received: 976
[client] second 4.512833: 94747399.886223 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.612853: 94745454.165349 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.712886: 94733061.780061 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.812953: 94797784.189245 bit/s, bytes received: 1185773 B, packets received: 976
[client] second 4.912982: 94737183.795998 bit/s, bytes received: 1184557 B, packets received: 976
[client] second 5.013041: 94709468.893086 bit/s, bytes received: 1184558 B, packets received: 977
[client] second 5.113062: 94842435.715919 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.213078: 94749544.629280 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.313178: 94669230.447170 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.413198: 94745843.492585 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.513216: 94845514.982735 bit/s, bytes received: 1185781 B, packets received: 976
[client] second 5.613329: 94698595.322216 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 5.713379: 94716611.171880 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.813399: 94745598.216278 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 5.913418: 94844478.230864 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.013464: 94721210.522621 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 6.114181: 3451269.479877 bit/s, bytes received: 43450 B, packets received: 37
[client] second 6.214395: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.314493: 58007822.121488 bit/s, bytes received: 725804 B, packets received: 598
[client] second 6.414529: 94730376.117294 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.514603: 94792433.879696 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.614648: 94721705.572198 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.714706: 94806768.058817 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 6.814728: 94743328.551901 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.914783: 94811616.560262 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 7.014815: 94733991.737776 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 7.114914: 94670282.122585 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.214934: 94745549.839142 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 7.314953: 94844477.282600 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 7.414968: 94749366.623716 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 7.515020: 94757253.746438 bit/s, bytes received: 1185079 B, packets received: 977
[client] second 7.615038: 94747940.799454 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.715141: 94666483.149973 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.815164: 94742853.996147 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.915175: 94754337.495714 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 8.015192: 94747846.068144 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.115215: 94743413.801941 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.215238: 94840915.739841 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.315256: 94747210.425956 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.415365: 94660277.384763 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 8.515379: 94751035.775534 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 8.615450: 94795308.788074 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 8.715483: 94774623.861937 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 8.815563: 94688070.514618 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.915643: 94787670.535620 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 9.015698: 94712050.250343 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 9.115720: 94743992.559049 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.215733: 94751357.884447 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.315749: 94748881.583125 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 9.415768: 94844620.470557 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 9.515786: 94748131.209960 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.615856: 94697882.766965 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.715902: 94720348.842271 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 9.815924: 94744438.708880 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.915945: 94842330.463355 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 10.015988: 94666406.845953 bit/s, bytes received: 1183843 B, packets received: 977
[client] second 10.116011: 94742483.637574 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 10.216026: 94849086.065601 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 10.316047: 94744467.126209 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 10.416146: 94669430.432822 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 10.516164: 94846302.724356 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 10.616188: 94741173.671277 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 10.716294: 94664322.307069 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 10.816308: 94751680.942938 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 10.916328: 94745511.001242 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 11.016340: 94752752.451829 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 11.116411: 94795689.596266 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 11.216464: 94713652.865326 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 11.316525: 94748269.716960 bit/s, bytes received: 1185070 B, packets received: 976
[client] second 11.416551: 94738698.772014 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 11.516562: 94754053.263979 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 11.616637: 94791562.858300 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 11.716687: 94718146.061490 bit/s, bytes received: 1184574 B, packets received: 976
[client] second 11.816705: 94844727.496247 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 11.916724: 94747124.221785 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 12.016803: 94689010.601251 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 12.116853: 94718515.277474 bit/s, bytes received: 1184574 B, packets received: 977
[client] second 12.216868: 94748578.435277 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 12.316941: 94793848.104431 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 12.417000: 94708030.006823 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 12.517026: 94781692.872741 bit/s, bytes received: 1185079 B, packets received: 977
[client] second 12.617082: 94809405.466924 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 12.717100: 94649038.978463 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 12.817129: 94835872.574966 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 12.917146: 94747939.852140 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 13.017202: 94711281.620227 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 13.117249: 94720025.997399 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 13.217263: 94750144.404249 bit/s, bytes received: 1184547 B, packets received: 975
[client] second 13.317288: 94839519.073645 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 13.417309: 94645986.256313 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 13.517403: 94773789.572276 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 13.617433: 94833878.570446 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 13.717536: 94667845.059197 bit/s, bytes received: 1184574 B, packets received: 977
[client] second 13.817576: 94865465.686351 bit/s, bytes received: 1186288 B, packets received: 977
[client] second 13.918142: 4822945.024926 bit/s, bytes received: 60628 B, packets received: 51
[client] second 14.018316: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 14.118414: 63637947.641263 bit/s, bytes received: 796248 B, packets received: 657
[client] second 14.218483: 94796543.110316 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 14.318514: 94736030.769960 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 14.418584: 94796164.189862 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 14.518638: 94712145.669096 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 14.618664: 94838521.615568 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 14.718677: 94751423.253876 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 14.818751: 94694412.763164 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 14.918804: 94714563.530728 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 15.018826: 94743716.914438 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 15.118881: 94811076.048180 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 15.218901: 94687932.392169 bit/s, bytes received: 1183843 B, packets received: 977
[client] second 15.318967: 94799354.322134 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 15.419021: 94713670.080656 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 15.519098: 94789473.900885 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 15.619147: 94718234.627709 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 15.719172: 94740623.363631 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 15.819189: 94747807.228362 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 15.919298: 94760651.772363 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 16.019374: 94789417.470365 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 16.119425: 94814247.756088 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 16.219444: 94745996.073196 bit/s, bytes received: 1184547 B, packets received: 976
