Bandwidth: 100 Mbit/s
RTT: 500 ms
BDP: 6250000 B/s
Max In-Flight Packets: 4882
[client_side_proxy] starting proxy with pid 1109982, port 18081, cc cubic
[server] starting server with pid 1109983, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 1.005581 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:44965
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 2.012537 s
[client] second 0.100933: 3016836.477161 bit/s, bytes received: 38062 B, packets received: 47
[client] second 0.201446: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.302514: 77808.362436 bit/s, bytes received: 983 B, packets received: 1
[server][session 0] migrated to 10.0.0.102:42762
[client] second 0.403141: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.504090: 875135.471950 bit/s, bytes received: 11043 B, packets received: 9
[client] second 0.604649: 1424188.149558 bit/s, bytes received: 17902 B, packets received: 15
[client] second 0.704834: 1469692.693786 bit/s, bytes received: 18405 B, packets received: 15
[client] second 0.805493: 1267723.483726 bit/s, bytes received: 15951 B, packets received: 13
[client] second 0.905941: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.006807: 973173.726629 bit/s, bytes received: 12270 B, packets received: 10
[client] second 1.107854: 1788545.398318 bit/s, bytes received: 22591 B, packets received: 19
[client] second 1.208164: 2152852.272057 bit/s, bytes received: 26994 B, packets received: 22
[client] second 1.308264: 2353093.730242 bit/s, bytes received: 29443 B, packets received: 25
[client] second 1.408425: 2588770.411629 bit/s, bytes received: 32412 B, packets received: 26
[client] second 1.509212: 1558297.198359 bit/s, bytes received: 19632 B, packets received: 16
[client] second 1.610189: 2955853.050434 bit/s, bytes received: 37309 B, packets received: 31
[client] second 1.710398: 3567187.218432 bit/s, bytes received: 44683 B, packets received: 37
[client] second 1.810732: 4108412.307484 bit/s, bytes received: 51527 B, packets received: 42
[client] second 1.910791: 4651762.347401 bit/s, bytes received: 58181 B, packets received: 48
[client] second 2.011611: 5297050.647096 bit/s, bytes received: 66756 B, packets received: 55
[client] second 2.112605: 5774342.421924 bit/s, bytes received: 72897 B, packets received: 60
[client] second 2.212706: 6651419.916656 bit/s, bytes received: 83227 B, packets received: 69
[client] second 2.313114: 7567845.385502 bit/s, bytes received: 94984 B, packets received: 78
[client] second 2.413156: 8715259.594012 bit/s, bytes received: 108986 B, packets received: 90
[client] second 2.513184: 4260080.574314 bit/s, bytes received: 53266 B, packets received: 45
[client] second 2.613832: 9109529.881984 bit/s, bytes received: 114607 B, packets received: 94
[client] second 2.714035: 3077020.570904 bit/s, bytes received: 38541 B, packets received: 33
[client] second 2.815046: 8632489.525025 bit/s, bytes received: 108996 B, packets received: 91
[client] second 2.915528: 12975337.223749 bit/s, bytes received: 162974 B, packets received: 135
[client] second 3.015543: 18514690.770103 bit/s, bytes received: 231469 B, packets received: 191
[client] second 3.116214: 19718483.454843 bit/s, bytes received: 248135 B, packets received: 205
[client] second 3.216330: 21536150.670670 bit/s, bytes received: 269513 B, packets received: 222
[client] second 3.317108: 429696.706105 bit/s, bytes received: 5413 B, packets received: 5
[client] second 3.417127: 5438180.993645 bit/s, bytes received: 67990 B, packets received: 56
[client] second 3.517140: 17000854.222134 bit/s, bytes received: 212540 B, packets received: 177
[client] second 3.617492: 34282327.908028 bit/s, bytes received: 430036 B, packets received: 353
[client] second 3.717564: 39755430.034962 bit/s, bytes received: 497303 B, packets received: 411
[client] second 3.817912: 42189052.790807 bit/s, bytes received: 529196 B, packets received: 436
[client] second 3.918337: 28685227.924552 bit/s, bytes received: 360087 B, packets received: 297
[client] second 4.018527: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.118562: 24300306.903715 bit/s, bytes received: 303862 B, packets received: 250
[client] second 4.219190: 38852458.622147 bit/s, bytes received: 488705 B, packets received: 404
[client] second 4.319313: 72190749.727711 bit/s, bytes received: 903490 B, packets received: 744
[client] second 4.419378: 81772580.974544 bit/s, bytes received: 1022821 B, packets received: 843
[client] second 4.519423: 84436817.985602 bit/s, bytes received: 1055938 B, packets received: 870
[client] second 4.619631: 33489387.098244 bit/s, bytes received: 419488 B, packets received: 347
[client] second 4.719838: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.819874: 67110646.345605 bit/s, bytes received: 839186 B, packets received: 691
[client] second 4.919950: 73639728.866828 bit/s, bytes received: 921192 B, packets received: 759
[client] second 5.020018: 94699201.618622 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 5.120038: 94884451.368869 bit/s, bytes received: 1186295 B, packets received: 978
[client] second 5.220052: 94751729.259794 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.320120: 94699495.312327 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.420137: 94846559.714266 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.520174: 94533805.469754 bit/s, bytes received: 1182102 B, packets received: 975
[client] second 5.620187: 94752240.853049 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.720595: 34497813.301664 bit/s, bytes received: 432985 B, packets received: 357
[client] second 5.820802: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 5.921065: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.021308: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.121543: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.221654: 43465500.642334 bit/s, bytes received: 543920 B, packets received: 449
[client] second 6.321737: 94783656.778806 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.421829: 94776295.004199 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.521932: 94764361.775690 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 6.622016: 94782973.962555 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.722358: 50880824.372331 bit/s, bytes received: 638182 B, packets received: 525
[client] second 6.822558: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.922660: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.022855: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.123045: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.223229: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 7.323280: 15818845.177326 bit/s, bytes received: 197835 B, packets received: 163
[client] second 7.423317: 182156496.927206 bit/s, bytes received: 2277809 B, packets received: 1788
[client] second 7.523354: 183726964.802677 bit/s, bytes received: 2297441 B, packets received: 1804
[client] second 7.623533: 365171086.403200 bit/s, bytes received: 4572796 B, packets received: 3357
[client] second 7.723608: 116951870.420713 bit/s, bytes received: 1462994 B, packets received: 1037
[client] second 7.823715: 3444858.361896 bit/s, bytes received: 43107 B, packets received: 31
[client] second 7.924180: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 8.024404: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 8.124477: 10674308.036319 bit/s, bytes received: 133526 B, packets received: 110
[client] second 8.224525: 94816459.643331 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 8.324592: 94701155.231520 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.424660: 94896032.508852 bit/s, bytes received: 1187010 B, packets received: 978
[client] second 8.524774: 94656734.132671 bit/s, bytes received: 1184556 B, packets received: 978
[client] second 8.624806: 94832091.738288 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.724853: 94719989.073932 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.825552: 75758226.665852 bit/s, bytes received: 953592 B, packets received: 785
[client] second 8.925735: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.025911: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.126086: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.226262: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.326457: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.426646: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.526679: 22632679.327144 bit/s, bytes received: 283003 B, packets received: 220
[client] second 9.627648: 694197886.236450 bit/s, bytes received: 8761534 B, packets received: 6213
[client] second 9.727672: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.828442: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.928654: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.028862: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.128878: 38022859.840601 bit/s, bytes received: 475361 B, packets received: 392
[client] second 10.228973: 94773125.834918 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 10.329071: 94769559.234311 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 10.429100: 94835253.475501 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 10.529226: 94743131.014538 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 10.629268: 94822358.215705 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 10.729283: 94751147.457321 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 10.829418: 94775039.674667 bit/s, bytes received: 1186288 B, packets received: 978
[client] second 10.929499: 94686915.319578 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.029523: 94840203.653022 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 11.129583: 94707724.501938 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.229621: 94728364.810916 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.329666: 94819773.876626 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 11.429689: 94743394.857474 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.529700: 94753750.085340 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 11.629776: 94790868.146274 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 11.729813: 39565443.950974 bit/s, bytes received: 494751 B, packets received: 408
[client] second 11.830035: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 11.930249: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 12.030507: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 12.130703: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 12.230773: 40743659.952290 bit/s, bytes received: 509653 B, packets received: 420
[client] second 12.330852: 94689787.748526 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 12.430945: 94774292.352412 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 12.530974: 94737643.667678 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 12.631045: 94795309.735354 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 12.731181: 94831810.719378 bit/s, bytes received: 1187010 B, packets received: 977
[client] second 12.831285: 94664674.485216 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 12.931378: 94775371.492860 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 13.031472: 94773694.887348 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 13.131488: 94748776.337810 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 13.231546: 94808380.215919 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 13.331576: 94735480.522057 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 13.431601: 94781269.038070 bit/s, bytes received: 1185061 B, packets received: 977
[client] second 13.531616: 94750769.563644 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 13.631696: 94786874.007999 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 13.731793: 94770354.524171 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 13.832014: 36755696.477798 bit/s, bytes received: 460459 B, packets received: 380
[client] second 13.932491: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 14.032719: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 14.132907: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 14.233095: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 14.333117: 45567288.798625 bit/s, bytes received: 569712 B, packets received: 469
[client] second 14.433201: 94782764.668559 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 14.533220: 94746384.388046 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 14.633297: 94789102.614192 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 14.733355: 94807924.450641 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 14.833391: 94730538.048217 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 14.933410: 94745767.778699 bit/s, bytes received: 1184547 B, packets received: 975
[client] second 15.033434: 94840742.379757 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 15.133543: 94661252.850379 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 15.233610: 94798925.642076 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 15.333660: 94815319.570309 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 15.433728: 94797891.144391 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 15.533761: 94675338.912164 bit/s, bytes received: 1183834 B, packets received: 977
[client] second 15.633869: 94761127.142549 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 15.733954: 94781919.925714 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 15.834053: 94768799.934305 bit/s, bytes received: 1185783 B, packets received: 978
[client] second 15.934117: 32011351.077987 bit/s, bytes received: 400400 B, packets received: 329
[client] second 16.034297: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 16.134525: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 16.234753: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 16.334980: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 16.434996: 50374693.030077 bit/s, bytes received: 629771 B, packets received: 519
[client] second 16.535084: 94679843.794036 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 16.635186: 94766097.038642 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 16.735240: 94810942.437417 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 16.835269: 94737293.238959 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 16.935295: 94739352.300667 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 17.035367: 94794190.063297 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 17.135445: 94789319.114946 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 17.235467: 94841247.608189 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 17.335554: 94683150.960651 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 17.435569: 94749449.894763 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 17.535695: 94744513.488028 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 17.635724: 94776779.632607 bit/s, bytes received: 1185061 B, packets received: 979
[client] second 17.735815: 94873794.089654 bit/s, bytes received: 1187010 B, packets received: 977
[client] second 17.835839: 94643625.405064 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 17.935911: 94795043.550345 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 18.036976: 27037243.799772 bit/s, bytes received: 341568 B, packets received: 281
[client] second 18.137170: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 18.237352: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 18.337533: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 18.437710: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 18.537733: 55468401.828325 bit/s, bytes received: 693511 B, packets received: 572
[client] second 18.637801: 94798013.350359 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 18.737842: 94823666.524822 bit/s, bytes received: 1185783 B, packets received: 977
