Bandwidth: 100 Mbit/s
RTT: 500 ms
BDP: 6250000 B/s
Max In-Flight Packets: 4882
[client_side_proxy] starting proxy with pid 1116125, port 18081, cc cubic
[server] starting server with pid 1116134, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 1.004909 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:51435
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 2.010876 s
[client] second 0.100106: 3041752.623946 bit/s, bytes received: 38062 B, packets received: 47
[client] second 0.200614: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.301717: 77781.203729 bit/s, bytes received: 983 B, packets received: 1
[server][session 0] migrated to 10.0.0.102:35538
[client] second 0.402067: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.502968: 486416.670764 bit/s, bytes received: 6135 B, packets received: 5
[client] second 0.603125: 1821930.004760 bit/s, bytes received: 22810 B, packets received: 20
[client] second 0.703458: 1467509.305114 bit/s, bytes received: 18405 B, packets received: 14
[client] second 0.804316: 1362557.378534 bit/s, bytes received: 17178 B, packets received: 14
[client] second 0.904586: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.005162: 975579.452634 bit/s, bytes received: 12265 B, packets received: 10
[client] second 1.105761: 1796923.150819 bit/s, bytes received: 22596 B, packets received: 19
[client] second 1.206371: 2048849.764316 bit/s, bytes received: 25767 B, packets received: 21
[client] second 1.306461: 2353327.512026 bit/s, bytes received: 29443 B, packets received: 25
[client] second 1.406781: 2584676.834455 bit/s, bytes received: 32412 B, packets received: 26
[client] second 1.507426: 1658022.208587 bit/s, bytes received: 20859 B, packets received: 17
[client] second 1.608017: 3064862.264168 bit/s, bytes received: 38537 B, packets received: 32
[client] second 1.708500: 3459697.342364 bit/s, bytes received: 43455 B, packets received: 36
[client] second 1.808801: 4109785.231180 bit/s, bytes received: 51527 B, packets received: 42
[client] second 1.909107: 4738111.245202 bit/s, bytes received: 59408 B, packets received: 49
[client] second 2.009800: 5206279.943593 bit/s, bytes received: 65529 B, packets received: 54
[client] second 2.110511: 5888131.381945 bit/s, bytes received: 74125 B, packets received: 61
[client] second 2.211569: 6588353.283049 bit/s, bytes received: 83226 B, packets received: 69
[client] second 2.312200: 7746178.192427 bit/s, bytes received: 97438 B, packets received: 80
[client] second 2.412576: 8783970.284353 bit/s, bytes received: 110213 B, packets received: 91
[client] second 2.513283: 3744020.631793 bit/s, bytes received: 47131 B, packets received: 40
[client] second 2.613670: 9817708.343969 bit/s, bytes received: 123196 B, packets received: 101
[client] second 2.713904: 3076094.305225 bit/s, bytes received: 38541 B, packets received: 33
[client] second 2.814309: 8000129.714175 bit/s, bytes received: 100407 B, packets received: 84
[client] second 2.914644: 13776985.103470 bit/s, bytes received: 172790 B, packets received: 143
[client] second 3.015407: 18572222.162952 bit/s, bytes received: 233923 B, packets received: 193
[client] second 3.116055: 19763630.407704 bit/s, bytes received: 248647 B, packets received: 204
[client] second 3.216315: 20917075.154252 bit/s, bytes received: 262144 B, packets received: 216
[client] second 3.316772: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 3.416931: 6508598.376471 bit/s, bytes received: 81487 B, packets received: 68
[client] second 3.516946: 17786100.566065 bit/s, bytes received: 222361 B, packets received: 183
[client] second 3.617415: 34478384.630599 bit/s, bytes received: 432999 B, packets received: 357
[client] second 3.717734: 39909636.685180 bit/s, bytes received: 500462 B, packets received: 412
[client] second 3.817778: 42317797.077041 bit/s, bytes received: 529204 B, packets received: 437
[client] second 3.918115: 26362188.738024 bit/s, bytes received: 330639 B, packets received: 273
[client] second 4.018298: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.118799: 27451188.604515 bit/s, bytes received: 344858 B, packets received: 284
[client] second 4.219130: 39416543.695538 bit/s, bytes received: 494335 B, packets received: 409
[client] second 4.319208: 72558397.287158 bit/s, bytes received: 907688 B, packets received: 748
[client] second 4.419238: 82193035.792987 bit/s, bytes received: 1027717 B, packets received: 847
[client] second 4.519343: 84582068.402029 bit/s, bytes received: 1058392 B, packets received: 872
[client] second 4.620403: 28601929.253221 bit/s, bytes received: 361314 B, packets received: 298
[client] second 4.721103: 0.000000 bit/s, bytes received: 0 B, packets received: 0
