Bandwidth: 100 Mbit/s
RTT: 500 ms
BDP: 6250000 B/s
Max In-Flight Packets: 4882
[client_side_proxy] starting proxy with pid 1116351, port 18081, cc cubic
[server] starting server with pid 1116352, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 1.004621 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:47391
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 2.012308 s
[client] second 0.100761: 3021991.984540 bit/s, bytes received: 38062 B, packets received: 47
[client] second 0.201332: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.301461: 78538.954138 bit/s, bytes received: 983 B, packets received: 1
[server][session 0] migrated to 10.0.0.102:57603
[client] second 0.401929: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.502434: 976660.549040 bit/s, bytes received: 12270 B, packets received: 10
[client] second 0.603508: 1416945.547187 bit/s, bytes received: 17902 B, packets received: 15
[client] second 0.704343: 1460207.848548 bit/s, bytes received: 18405 B, packets received: 15
[client] second 0.805273: 1264322.320789 bit/s, bytes received: 15951 B, packets received: 13
[client] second 0.905538: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.006003: 977061.539379 bit/s, bytes received: 12270 B, packets received: 10
[client] second 1.106356: 1800925.578171 bit/s, bytes received: 22591 B, packets received: 19
[client] second 1.206400: 2060453.853604 bit/s, bytes received: 25767 B, packets received: 21
[client] second 1.306902: 2539008.767896 bit/s, bytes received: 31897 B, packets received: 26
[client] second 1.407535: 2479116.415404 bit/s, bytes received: 31185 B, packets received: 26
[client] second 1.508386: 1557292.614426 bit/s, bytes received: 19632 B, packets received: 16
[client] second 1.608605: 3076146.039466 bit/s, bytes received: 38536 B, packets received: 32
[client] second 1.708838: 3566330.272149 bit/s, bytes received: 44683 B, packets received: 37
[client] second 1.809356: 4100922.062803 bit/s, bytes received: 51527 B, packets received: 42
[client] second 1.909844: 4827279.370902 bit/s, bytes received: 60635 B, packets received: 50
