Bandwidth: 100 Mbit/s
RTT: 500 ms
BDP: 6250000 B/s
Max In-Flight Packets: 4882
[client_side_proxy] starting proxy with pid 1112286, port 18081, cc cubic
[server] starting server with pid 1112285, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 1.006086 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:59707
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 2.013867 s
[client] second 0.101099: 3011798.019025 bit/s, bytes received: 38061 B, packets received: 47
[client] second 0.201718: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.302402: 78105.545621 bit/s, bytes received: 983 B, packets received: 1
[server][session 0] migrated to 10.0.0.102:60461
[client] second 0.402664: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.503273: 975656.970936 bit/s, bytes received: 12270 B, packets received: 10
[client] second 0.603527: 1428605.328038 bit/s, bytes received: 17903 B, packets received: 15
[client] second 0.703807: 1370407.668659 bit/s, bytes received: 17178 B, packets received: 14
[client] second 0.803881: 1373223.649712 bit/s, bytes received: 17178 B, packets received: 15
[client] second 0.904265: 97784.737380 bit/s, bytes received: 1227 B, packets received: 0
[client] second 1.005053: 973525.030453 bit/s, bytes received: 12265 B, packets received: 10
[client] second 1.105540: 1798916.935930 bit/s, bytes received: 22596 B, packets received: 19
[client] second 1.206092: 2050044.940952 bit/s, bytes received: 25767 B, packets received: 21
[client] second 1.306413: 2445666.305164 bit/s, bytes received: 30669 B, packets received: 25
[client] second 1.407076: 2673472.418272 bit/s, bytes received: 33640 B, packets received: 28
[client] second 1.507583: 1660308.594408 bit/s, bytes received: 20859 B, packets received: 17
[client] second 1.607707: 3079055.935690 bit/s, bytes received: 38536 B, packets received: 32
[client] second 1.708415: 3549517.367954 bit/s, bytes received: 44683 B, packets received: 37
[client] second 1.808629: 4210850.507902 bit/s, bytes received: 52748 B, packets received: 43
[client] second 1.909502: 4809275.832968 bit/s, bytes received: 60641 B, packets received: 50
[client] second 2.010412: 5292290.047438 bit/s, bytes received: 66756 B, packets received: 55
[client] second 2.111082: 5890456.006417 bit/s, bytes received: 74124 B, packets received: 61
[client] second 2.211743: 6809476.307275 bit/s, bytes received: 85681 B, packets received: 72
[client] second 2.311997: 7775352.108679 bit/s, bytes received: 97438 B, packets received: 80
[client] second 2.412683: 8951388.551275 bit/s, bytes received: 112660 B, packets received: 92
[client] second 2.513754: 2662739.875312 bit/s, bytes received: 33641 B, packets received: 29
[client] second 2.614263: 10432687.769720 bit/s, bytes received: 131072 B, packets received: 108
[client] second 2.715221: 4180108.747844 bit/s, bytes received: 52752 B, packets received: 45
[client] second 2.815830: 6227700.766492 bit/s, bytes received: 78320 B, packets received: 65
[client] second 2.916126: 16268666.180906 bit/s, bytes received: 203961 B, packets received: 168
[client] second 3.016690: 18764648.135104 bit/s, bytes received: 235881 B, packets received: 195
[client] second 3.117467: 19932423.535303 bit/s, bytes received: 251090 B, packets received: 206
[client] second 3.218401: 17957994.084721 bit/s, bytes received: 226572 B, packets received: 187
