Bandwidth: 100 Mbit/s
RTT: 500 ms
BDP: 6250000 B/s
Max In-Flight Packets: 4882
[server] starting server with pid 1115015, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 1115016, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 1.005235 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:54704
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 2.010817 s
[client] second 0.100814: 3020392.130411 bit/s, bytes received: 38062 B, packets received: 47
[client] second 0.201241: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.301971: 78069.441199 bit/s, bytes received: 983 B, packets received: 1
[server][session 0] migrated to 10.0.0.102:33984
[client] second 0.402190: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.502250: 392409.824169 bit/s, bytes received: 4908 B, packets received: 4
[client] second 0.602522: 1917726.524315 bit/s, bytes received: 24037 B, packets received: 20
[client] second 0.702601: 1471233.370786 bit/s, bytes received: 18405 B, packets received: 15
[client] second 0.803659: 1359853.430631 bit/s, bytes received: 17178 B, packets received: 14
[client] second 0.903961: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.004330: 977591.397323 bit/s, bytes received: 12265 B, packets received: 10
[client] second 1.104939: 1699163.665426 bit/s, bytes received: 21369 B, packets received: 18
[client] second 1.205707: 2045667.439591 bit/s, bytes received: 25767 B, packets received: 21
[client] second 1.306179: 2441977.310488 bit/s, bytes received: 30669 B, packets received: 25
[client] second 1.406436: 2586411.054332 bit/s, bytes received: 32413 B, packets received: 27
[client] second 1.506596: 1568041.286642 bit/s, bytes received: 19632 B, packets received: 16
[client] second 1.607220: 3063791.323898 bit/s, bytes received: 38536 B, packets received: 32
[client] second 1.707278: 3572539.096933 bit/s, bytes received: 44683 B, packets received: 37
[client] second 1.807485: 4015685.643346 bit/s, bytes received: 50300 B, packets received: 41
[client] second 1.907686: 4743090.025388 bit/s, bytes received: 59408 B, packets received: 49
[client] second 2.008169: 5217149.029762 bit/s, bytes received: 65529 B, packets received: 54
[client] second 2.108525: 5908889.258617 bit/s, bytes received: 74124 B, packets received: 61
[client] second 2.209545: 6590916.177697 bit/s, bytes received: 83227 B, packets received: 69
[client] second 2.309818: 7578037.943065 bit/s, bytes received: 94984 B, packets received: 78
[client] second 2.409999: 8801116.404124 bit/s, bytes received: 110213 B, packets received: 91
[client] second 2.510707: 4036392.432559 bit/s, bytes received: 50812 B, packets received: 43
[client] second 2.610864: 9252064.605342 bit/s, bytes received: 115832 B, packets received: 95
[client] second 2.710889: 3180642.517502 bit/s, bytes received: 39768 B, packets received: 34
[client] second 2.811747: 8450997.427536 bit/s, bytes received: 106544 B, packets received: 89
[client] second 2.912383: 13443252.505707 bit/s, bytes received: 169109 B, packets received: 139
[client] second 3.012499: 18496011.727802 bit/s, bytes received: 231469 B, packets received: 191
[client] second 3.113302: 19789918.125089 bit/s, bytes received: 249362 B, packets received: 206
