Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1348370, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.147702 s
[server][session 0][stream 0] open
[client] time to first byte: 0.220548 s
[client] second 0.100167: 6312134.462129 bit/s, bytes received: 79033 B, packets received: 72
[client] second 0.200326: 13310882.418152 bit/s, bytes received: 166650 B, packets received: 137
[client] second 0.300784: 33308588.434329 bit/s, bytes received: 418266 B, packets received: 345
[client] second 0.400835: 51281703.766858 bit/s, bytes received: 641348 B, packets received: 533
[client] second 0.500845: 89315728.844888 bit/s, bytes received: 1116556 B, packets received: 926
[client] second 0.600873: 54026220.232304 bit/s, bytes received: 675517 B, packets received: 981
[client] second 0.701651: 126805938.450751 bit/s, bytes received: 1597404 B, packets received: 929
[client] second 0.801747: 68581837.007954 bit/s, bytes received: 858103 B, packets received: 896
[client] second 0.901839: 13360513.271180 bit/s, bytes received: 167160 B, packets received: 982
[client] second 1.001866: 13524413.325586 bit/s, bytes received: 169100 B, packets received: 981
[client] second 1.101951: 275871104.041522 bit/s, bytes received: 3451321 B, packets received: 988
[client] second 1.201973: 94744131.152859 bit/s, bytes received: 1184559 B, packets received: 977
[client] second 1.301997: 94741889.743809 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.402114: 94751504.065851 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.502192: 94788458.367281 bit/s, bytes received: 1185780 B, packets received: 976
[client] second 1.602236: 94722725.626821 bit/s, bytes received: 1184559 B, packets received: 976
[client] second 1.702321: 94724714.650927 bit/s, bytes received: 1185068 B, packets received: 977
[client] second 1.802339: 94747071.128341 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 1.902386: 94721310.012806 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 2.002440: 94810917.800013 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.102478: 94727674.509346 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.202501: 94743351.218450 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.302606: 94763016.588291 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.402624: 94746909.185692 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.502734: 94856697.620063 bit/s, bytes received: 1187010 B, packets received: 977
[client] second 2.602757: 94742240.206534 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.702850: 94676946.429179 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.802862: 94753021.517108 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.902985: 94787115.166301 bit/s, bytes received: 1186295 B, packets received: 978
[client] second 3.003038: 94713227.586331 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 3.103057: 94845440.191324 bit/s, bytes received: 1185790 B, packets received: 976
[client] second 3.203082: 94739848.499293 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.303140: 94710421.447056 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 3.403186: 94720806.877542 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 3.503297: 94756596.944793 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.603371: 94792816.559251 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.703425: 94713845.031308 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.803497: 94793842.622372 bit/s, bytes received: 1185781 B, packets received: 976
[client] second 3.903550: 94713911.295620 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.003573: 94743123.005212 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.103630: 94751309.394743 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 4.203653: 94742174.890295 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 4.303668: 94750798.826086 bit/s, bytes received: 1184565 B, packets received: 975
[client] second 4.403769: 94766698.421426 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 4.503784: 94750381.987761 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 4.603806: 94743731.175230 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 4.703918: 94755752.668318 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.803993: 94791601.278170 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.904060: 94701517.695960 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.004078: 94747563.769965 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.104105: 94738130.483769 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.204129: 94839807.316389 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.304202: 94695732.791908 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.404305: 94707461.064325 bit/s, bytes received: 1185061 B, packets received: 978
[client] second 5.504341: 94829754.231695 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 5.604400: 94708136.235591 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.704445: 94721964.046438 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.804460: 94749738.933633 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 5.904474: 94751123.881578 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 6.004494: 94843663.679771 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.104510: 94651032.911674 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 6.204531: 94743266.084113 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 6.304635: 94765386.804852 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 6.404656: 94744203.792946 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.504679: 94743236.671474 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.604727: 94759867.940133 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 6.704743: 94749623.259073 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 6.804764: 94842438.560587 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.904775: 94655944.761895 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 7.004794: 94844404.266392 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.104897: 94666429.657012 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 7.204976: 94787293.580333 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.305003: 94738737.590222 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.405044: 94726214.398432 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.505064: 94745742.134578 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.605088: 94839920.148729 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.705189: 94669308.943719 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.805209: 94745078.102906 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.905263: 94753832.191321 bit/s, bytes received: 1185070 B, packets received: 976
[client] second 8.005284: 94744792.979467 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.105307: 94743254.668657 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.205426: 94847252.663002 bit/s, bytes received: 1187010 B, packets received: 977
[client] second 8.305533: 94662952.475280 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 8.405602: 94797106.760097 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.505632: 94735559.128509 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.605687: 94712915.447443 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.705708: 94842429.078363 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.805849: 94729085.251867 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 8.905984: 94734951.495627 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 9.006006: 94743359.810231 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.106104: 94712852.439249 bit/s, bytes received: 1185070 B, packets received: 978
[client] second 9.206136: 94734515.472756 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.306209: 94792750.253166 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 9.406256: 94720711.453652 bit/s, bytes received: 1184556 B, packets received: 976
