Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1354253, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.148510 s
[server][session 0][stream 0] open
[client] time to first byte: 0.221750 s
[client] second 0.100246: 6307166.502277 bit/s, bytes received: 79033 B, packets received: 71
[client] second 0.200473: 13399572.652408 bit/s, bytes received: 167875 B, packets received: 138
[client] second 0.300627: 33312029.442702 bit/s, bytes received: 417041 B, packets received: 344
[client] second 0.400715: 51066716.602621 bit/s, bytes received: 638897 B, packets received: 532
[client] second 0.500738: 89303894.786690 bit/s, bytes received: 1116553 B, packets received: 925
[client] second 0.600755: 54326538.753300 bit/s, bytes received: 679198 B, packets received: 979
[client] second 0.701062: 127204821.006489 bit/s, bytes received: 1594950 B, packets received: 930
[client] second 0.801125: 68212859.868392 bit/s, bytes received: 853195 B, packets received: 889
[client] second 0.901214: 13262804.670996 bit/s, bytes received: 165933 B, packets received: 982
[client] second 1.001245: 15429347.894979 bit/s, bytes received: 192927 B, packets received: 984
[client] second 1.101337: 273850920.594607 bit/s, bytes received: 3426267 B, packets received: 987
[client] second 1.201368: 94833825.760802 bit/s, bytes received: 1185786 B, packets received: 977
[client] second 1.301479: 94658898.411301 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 1.401503: 94839540.881423 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 1.501525: 94645979.086962 bit/s, bytes received: 1183326 B, packets received: 976
[client] second 1.601611: 94780778.046633 bit/s, bytes received: 1185786 B, packets received: 976
[client] second 1.701662: 94814678.942804 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.801674: 94654446.900506 bit/s, bytes received: 1183322 B, packets received: 976
[client] second 1.901720: 94762603.465743 bit/s, bytes received: 1185075 B, packets received: 977
[client] second 2.001743: 94742004.354307 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.101760: 94847160.943334 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.201782: 94644840.102438 bit/s, bytes received: 1183319 B, packets received: 976
[client] second 2.301882: 94768000.094785 bit/s, bytes received: 1185793 B, packets received: 977
[client] second 2.401901: 94745686.192692 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 2.501930: 94835913.342902 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.602023: 94676095.131390 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.702051: 94835913.342902 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.802069: 94746926.894049 bit/s, bytes received: 1184553 B, packets received: 976
[client] second 2.902094: 94741408.876346 bit/s, bytes received: 1184559 B, packets received: 976
[client] second 3.002132: 94728283.375639 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.102163: 94776469.676514 bit/s, bytes received: 1185068 B, packets received: 977
[client] second 3.202210: 94720220.082762 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.302253: 94723852.939474 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.402362: 94757974.151698 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 3.502433: 94795986.801478 bit/s, bytes received: 1185790 B, packets received: 976
[client] second 3.602493: 94707766.817976 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 3.702534: 94823376.484499 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.802610: 94692702.961823 bit/s, bytes received: 1184554 B, packets received: 976
[client] second 3.902632: 94743693.233705 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.002714: 94784097.157890 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.102754: 94727647.995906 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.202769: 94749235.795453 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.302787: 94748087.633359 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.402848: 94747505.566962 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 4.502869: 94842344.686660 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.602894: 94740173.486409 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 4.702988: 94676559.071569 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 4.803063: 94791054.207874 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 4.903131: 94699394.999805 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.003153: 94743521.785546 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.103167: 94751334.199893 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.203185: 94747897.223028 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.303204: 94745904.118039 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.403278: 94792684.894402 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.503328: 94717222.736060 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.603389: 94748303.805723 bit/s, bytes received: 1185070 B, packets received: 976
[client] second 5.703408: 94843902.638595 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.803431: 94643858.412845 bit/s, bytes received: 1183320 B, packets received: 975
[client] second 5.903449: 94748892.768066 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 6.003474: 94739709.377377 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 6.103542: 94797752.834140 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.203594: 94715866.134548 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.303673: 94787437.542802 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.403722: 94815808.575828 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.503733: 94656003.442185 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 6.603753: 94745714.663754 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.703777: 94742288.513761 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.803844: 94798199.028247 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.903948: 94806135.278320 bit/s, bytes received: 1186297 B, packets received: 978
[client] second 7.003961: 94653358.481148 bit/s, bytes received: 1183320 B, packets received: 976
[client] second 7.104033: 94794458.647732 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 7.204090: 94710916.241320 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.304111: 94743864.735844 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 7.404194: 94784002.452365 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.504239: 94721198.095742 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.604258: 94746578.581443 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.704335: 94789980.636143 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.804391: 94711238.077515 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.904412: 94744946.434394 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.004521: 94759310.657287 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 8.104558: 94770564.270095 bit/s, bytes received: 1185070 B, packets received: 976
[client] second 8.204595: 94728521.937125 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 8.304610: 94750382.935117 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 8.404688: 94789069.463736 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.504708: 94744644.320562 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 8.604758: 94717318.352846 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.704786: 94738624.868338 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 8.804888: 94765969.455926 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 8.904910: 94840979.111812 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 9.004942: 94739905.392659 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 9.105025: 94680103.931779 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.205047: 94743798.376252 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 9.305099: 94756121.196195 bit/s, bytes received: 1185070 B, packets received: 976
[client] second 9.405121: 94744347.773542 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 9.505139: 94746749.093375 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.605174: 94829559.656409 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 9.705266: 94677944.358856 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 9.805289: 94839506.579410 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 9.905304: 94652238.586465 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 10.005316: 94851218.964724 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 10.105334: 94747660.395327 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 10.205438: 94666118.116632 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 10.305459: 94744158.325481 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 10.405576: 94752246.053168 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 10.505591: 94847855.116344 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 10.605647: 94654391.892608 bit/s, bytes received: 1183843 B, packets received: 977
[client] second 10.705671: 94742222.209736 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 10.805779: 94760544.042243 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 10.905804: 94838962.504621 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 11.005877: 94693868.349648 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 11.105897: 94745867.174394 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.205942: 94722175.182120 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 11.305965: 94840815.231599 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 11.406038: 94695061.890980 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.506087: 94717735.850181 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.606165: 94789212.484441 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 11.706227: 94705918.595237 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 11.806244: 94789504.742095 bit/s, bytes received: 1185070 B, packets received: 976
[client] second 11.906298: 94713097.197639 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 12.006311: 94850316.098429 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 12.106327: 94651357.513404 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 12.206408: 94784962.193496 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 12.306457: 94718362.576445 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 12.406484: 94739023.624352 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 12.506503: 94746171.249868 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 12.606527: 94839380.641898 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 12.706618: 94678986.768528 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 12.806631: 94752036.215084 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 12.906654: 94743029.230752 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 13.006673: 94844339.784639 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 13.106723: 94660032.362592 bit/s, bytes received: 1183843 B, packets received: 977
[client] second 13.206831: 94760106.721724 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 13.306852: 94744386.610488 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 13.406882: 94736017.504634 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 13.506904: 94840910.998881 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 13.606919: 94751039.565038 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 13.706981: 94705340.303194 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 13.807092: 94757528.316564 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 13.907156: 94703898.862936 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 14.007181: 94838906.563632 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 14.107288: 94663455.160653 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 14.207297: 94755225.257149 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 14.307321: 94783238.738317 bit/s, bytes received: 1185070 B, packets received: 976
[client] second 14.407441: 94748539.071823 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 14.507502: 94707217.175279 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 14.607517: 94749532.410213 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 14.707595: 94789031.577528 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 14.807641: 94720610.149409 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 14.907670: 94737222.206427 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 15.007767: 94769942.675970 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 15.107796: 94737249.672327 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 15.207820: 94840388.548039 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 15.307922: 94667795.780170 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 15.407941: 94746644.891566 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 15.507997: 94751804.662903 bit/s, bytes received: 1185070 B, packets received: 976
[client] second 15.608015: 94748002.374907 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 15.708036: 94842573.208361 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 15.808072: 94729283.369806 bit/s, bytes received: 1184545 B, packets received: 976
[client] second 15.908085: 94752140.428752 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 16.008181: 94674133.421931 bit/s, bytes received: 1184558 B, packets received: 976
[client] second 16.108199: 94845765.041484 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 16.208226: 94738997.104559 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 16.308286: 94707530.467779 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 16.408345: 94708611.390141 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 16.508419: 94792249.171610 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 16.608479: 94707578.739617 bit/s, bytes received: 1184556 B, packets received: 977
