Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1336650, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.147830 s
[server][session 0][stream 0] open
[client] time to first byte: 0.220962 s
[client] second 0.100162: 6312435.317066 bit/s, bytes received: 79033 B, packets received: 72
[client] second 0.200278: 13414625.461277 bit/s, bytes received: 167877 B, packets received: 138
[client] second 0.300747: 33305092.438500 bit/s, bytes received: 418266 B, packets received: 345
[client] second 0.400835: 50968510.748090 bit/s, bytes received: 637668 B, packets received: 531
[client] second 0.500900: 89364243.575570 bit/s, bytes received: 1117782 B, packets received: 926
[client] second 0.600923: 54127011.788846 bit/s, bytes received: 676744 B, packets received: 978
[client] second 0.701690: 126625326.964832 bit/s, bytes received: 1594950 B, packets received: 927
[client] second 0.801736: 68028170.037560 bit/s, bytes received: 850741 B, packets received: 898
[client] second 0.901769: 13760856.533906 bit/s, bytes received: 172068 B, packets received: 979
[client] second 1.001802: 13522985.934123 bit/s, bytes received: 169093 B, packets received: 986
[client] second 1.101873: 276105251.720838 bit/s, bytes received: 3453792 B, packets received: 988
[client] second 1.201888: 94751194.934958 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 1.301900: 94850443.181511 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.401916: 94651195.488075 bit/s, bytes received: 1183319 B, packets received: 976
[client] second 1.501945: 94737082.982972 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.601975: 94833212.841982 bit/s, bytes received: 1185779 B, packets received: 976
[client] second 1.702074: 94671531.490383 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.802094: 94786755.445042 bit/s, bytes received: 1185075 B, packets received: 977
[client] second 1.902146: 94713955.613580 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 2.002166: 94845204.730910 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 2.102185: 94746145.673351 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.202293: 94661876.938205 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.302397: 94764026.713919 bit/s, bytes received: 1185776 B, packets received: 977
