Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1339437, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.148061 s
[server][session 0][stream 0] open
[client] time to first byte: 0.220978 s
[client] second 0.100033: 6418690.304871 bit/s, bytes received: 80260 B, packets received: 73
[client] second 0.200265: 13203299.316318 bit/s, bytes received: 165423 B, packets received: 136
[client] second 0.300649: 33333083.959071 bit/s, bytes received: 418266 B, packets received: 346
[client] second 0.400749: 51158933.472134 bit/s, bytes received: 640124 B, packets received: 532
[client] second 0.500863: 89319975.773338 bit/s, bytes received: 1117778 B, packets received: 927
[client] second 0.600889: 53831315.288848 bit/s, bytes received: 673065 B, packets received: 980
[client] second 0.701220: 127468889.395214 bit/s, bytes received: 1598631 B, packets received: 925
[client] second 0.801263: 68422631.008570 bit/s, bytes received: 855649 B, packets received: 895
[client] second 0.901304: 13072868.091091 bit/s, bytes received: 163479 B, packets received: 982
[client] second 1.001386: 12046509.443175 bit/s, bytes received: 150704 B, packets received: 983
[client] second 1.101413: 277893633.062174 bit/s, bytes received: 3474628 B, packets received: 989
[client] second 1.201495: 94785437.261351 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 1.301542: 94719588.598180 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.401574: 94734225.556999 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 1.501659: 94781784.322033 bit/s, bytes received: 1185785 B, packets received: 976
[client] second 1.601695: 94731124.458422 bit/s, bytes received: 1184561 B, packets received: 976
[client] second 1.701745: 94815109.185765 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.801797: 94756182.893447 bit/s, bytes received: 1185068 B, packets received: 977
[client] second 1.901811: 94750275.140842 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 2.001830: 94648931.766374 bit/s, bytes received: 1183338 B, packets received: 976
[client] second 2.101878: 94817377.976449 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.201927: 94717511.480407 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.301968: 94725212.436442 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.402044: 94790714.701499 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.502095: 94717292.065897 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 2.602161: 94799303.900957 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 2.702227: 94701627.522580 bit/s, bytes received: 1184554 B, packets received: 976
[client] second 2.802336: 94759900.224346 bit/s, bytes received: 1185785 B, packets received: 978
[client] second 2.902416: 94786813.392890 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.002465: 94758517.477316 bit/s, bytes received: 1185068 B, packets received: 977
[client] second 3.102512: 94719596.911821 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 3.202531: 94747398.034486 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 3.302610: 94787306.840016 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.402650: 94726778.742061 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.502671: 94842385.978552 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 3.602767: 94673132.734419 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.702784: 94749390.243214 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 3.802809: 94837692.702385 bit/s, bytes received: 1185771 B, packets received: 976
[client] second 3.902922: 94657777.536095 bit/s, bytes received: 1184559 B, packets received: 977
[client] second 4.003033: 94757265.183253 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.103055: 94743516.102192 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.203112: 94751787.617259 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 4.303130: 94844886.806778 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 4.403210: 94688978.213208 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 4.503255: 94722869.190793 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.603275: 94744646.155774 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 4.703288: 94751546.525653 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 4.803397: 94760024.369610 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.903489: 94774736.431959 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.003516: 94740401.699855 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 5.103556: 94725898.058546 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 5.203579: 94840723.257262 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.303597: 94648686.949621 bit/s, bytes received: 1183329 B, packets received: 976
