Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1345683, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.147994 s
[server][session 0][stream 0] open
[client] time to first byte: 0.221316 s
[client] second 0.101014: 6453567.037777 bit/s, bytes received: 81487 B, packets received: 74
[client] second 0.201106: 13417830.757852 bit/s, bytes received: 167877 B, packets received: 138
[client] second 0.301732: 33448229.137304 bit/s, bytes received: 420720 B, packets received: 348
[client] second 0.401886: 51759909.759354 bit/s, bytes received: 647998 B, packets received: 538
[client] second 0.501932: 89283993.295820 bit/s, bytes received: 1116566 B, packets received: 927
[client] second 0.601993: 52985551.143171 bit/s, bytes received: 662722 B, packets received: 979
[client] second 0.702820: 126451649.861966 bit/s, bytes received: 1593723 B, packets received: 913
[client] second 0.802868: 68321311.476327 bit/s, bytes received: 854422 B, packets received: 915
[client] second 0.902919: 15229544.914138 bit/s, bytes received: 190466 B, packets received: 980
[client] second 1.002977: 11656923.181047 bit/s, bytes received: 145796 B, packets received: 988
[client] second 1.103007: 277984950.168210 bit/s, bytes received: 3475862 B, packets received: 983
[client] second 1.203096: 94777793.024129 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.303139: 94723752.575343 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.403198: 94848090.155237 bit/s, bytes received: 1186295 B, packets received: 978
[client] second 1.503216: 94648788.933580 bit/s, bytes received: 1183319 B, packets received: 976
[client] second 1.603330: 94754775.223773 bit/s, bytes received: 1185793 B, packets received: 977
[client] second 1.703370: 94727092.163994 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 1.803390: 94842643.896986 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 1.903408: 94649608.622940 bit/s, bytes received: 1183327 B, packets received: 976
[client] second 2.003450: 94822562.993619 bit/s, bytes received: 1185785 B, packets received: 976
[client] second 2.103530: 94689225.737845 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.203544: 94750341.354063 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.303557: 94752874.667911 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.403626: 94797027.185604 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.503645: 94744719.569305 bit/s, bytes received: 1184532 B, packets received: 976
[client] second 2.603742: 94714881.337011 bit/s, bytes received: 1185092 B, packets received: 977
[client] second 2.703759: 94749002.750401 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.803774: 94848382.391159 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.903844: 94697398.257023 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.003887: 94723496.747763 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.103897: 94754647.039534 bit/s, bytes received: 1184553 B, packets received: 976
[client] second 3.203906: 94756599.347934 bit/s, bytes received: 1184566 B, packets received: 976
[client] second 3.303925: 94747085.382595 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.403996: 94794626.040002 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 3.504042: 94720868.617671 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.604053: 94754536.458944 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.704067: 94750425.669360 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.804184: 94752461.022458 bit/s, bytes received: 1185781 B, packets received: 977
[client] second 3.904243: 94748856.804637 bit/s, bytes received: 1185070 B, packets received: 976
[client] second 4.004258: 94848818.630149 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.104272: 94653333.562635 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 4.204295: 94839843.181304 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 4.304310: 94749969.989596 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.404346: 82679279.164474 bit/s, bytes received: 1033861 B, packets received: 857
[client] second 4.504421: 87549754.920873 bit/s, bytes received: 1095193 B, packets received: 902
[client] second 4.604496: 87591273.844040 bit/s, bytes received: 1095707 B, packets received: 903
[client] second 4.704566: 85887253.648134 bit/s, bytes received: 1074343 B, packets received: 885
[client] second 4.804605: 89330963.300168 bit/s, bytes received: 1117080 B, packets received: 922
[client] second 4.904631: 87004081.669215 bit/s, bytes received: 1087831 B, packets received: 895
[client] second 5.004655: 87341425.499698 bit/s, bytes received: 1092026 B, packets received: 900
[client] second 5.104758: 89528239.949662 bit/s, bytes received: 1120256 B, packets received: 924
[client] second 5.204799: 86303506.934114 bit/s, bytes received: 1079242 B, packets received: 889
[client] second 5.304874: 89749095.762378 bit/s, bytes received: 1122701 B, packets received: 924
[client] second 5.405093: 89269499.893867 bit/s, bytes received: 1118307 B, packets received: 922
[client] second 5.505117: 87496097.194869 bit/s, bytes received: 1093966 B, packets received: 901
[client] second 5.605360: 90422958.375493 bit/s, bytes received: 1133031 B, packets received: 934
[client] second 5.706387: 87792062.753198 bit/s, bytes received: 1108681 B, packets received: 914
[client] second 5.806465: 90180949.325216 bit/s, bytes received: 1128132 B, packets received: 929
[client] second 5.906511: 90657044.454962 bit/s, bytes received: 1133744 B, packets received: 934
[client] second 6.006570: 88095987.705729 bit/s, bytes received: 1101842 B, packets received: 909
[client] second 6.106612: 91346937.694339 bit/s, bytes received: 1142324 B, packets received: 940
[client] second 6.206697: 90034071.554511 bit/s, bytes received: 1126382 B, packets received: 929
[client] second 6.306740: 89819175.052242 bit/s, bytes received: 1123215 B, packets received: 925
[client] second 6.406771: 91554502.114108 bit/s, bytes received: 1144787 B, packets received: 943
[client] second 6.506788: 89309505.989670 bit/s, bytes received: 1116557 B, packets received: 920
[client] second 6.606811: 91896772.194280 bit/s, bytes received: 1148982 B, packets received: 948
[client] second 6.706906: 91692600.234221 bit/s, bytes received: 1147241 B, packets received: 944
[client] second 6.806924: 90289962.883558 bit/s, bytes received: 1128827 B, packets received: 930
