Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1344221, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.148054 s
[server][session 0][stream 0] open
[client] time to first byte: 0.220634 s
[client] second 0.101013: 6453617.254372 bit/s, bytes received: 81487 B, packets received: 74
[client] second 0.201276: 13297044.065708 bit/s, bytes received: 166650 B, packets received: 137
[client] second 0.301852: 33660022.785147 bit/s, bytes received: 423174 B, packets received: 349
[client] second 0.401863: 51637958.591860 bit/s, bytes received: 645544 B, packets received: 538
[client] second 0.501930: 88971318.225201 bit/s, bytes received: 1112885 B, packets received: 923
[client] second 0.601969: 53095009.061631 bit/s, bytes received: 663949 B, packets received: 984
[client] second 0.702705: 127053466.769447 bit/s, bytes received: 1599858 B, packets received: 915
[client] second 0.802752: 68223385.599554 bit/s, bytes received: 853195 B, packets received: 911
[client] second 0.902777: 15037273.462038 bit/s, bytes received: 188012 B, packets received: 981
[client] second 1.002825: 10480684.099884 bit/s, bytes received: 131072 B, packets received: 985
[client] second 1.102848: 279085306.236717 bit/s, bytes received: 3489359 B, packets received: 987
[client] second 1.202874: 94739896.891555 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 1.302893: 94745950.534454 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.402910: 94845944.807869 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 1.503026: 94696457.978304 bit/s, bytes received: 1185075 B, packets received: 977
[client] second 1.603087: 94804889.601499 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.703107: 94745277.027252 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.803127: 94745761.079983 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.903233: 94664050.908391 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.003253: 94745134.882107 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 2.103269: 94847302.242754 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.203329: 94707359.150476 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.303437: 94761129.982340 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.403486: 94717667.687099 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.503564: 94788328.793875 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.603610: 94721451.833290 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.703637: 94779753.738939 bit/s, bytes received: 1185068 B, packets received: 977
[client] second 2.803681: 94722638.169042 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.903752: 94795227.322042 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.003809: 94710564.117165 bit/s, bytes received: 1184556 B, packets received: 977
