Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1337732, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.148661 s
[server][session 0][stream 0] open
[client] time to first byte: 0.221785 s
[client] second 0.100277: 6305223.962580 bit/s, bytes received: 79033 B, packets received: 72
[client] second 0.200329: 13324959.890691 bit/s, bytes received: 166650 B, packets received: 137
[client] second 0.300885: 33373999.374913 bit/s, bytes received: 419493 B, packets received: 347
[client] second 0.400914: 51096888.117233 bit/s, bytes received: 638893 B, packets received: 530
[client] second 0.500947: 89294424.917479 bit/s, bytes received: 1116557 B, packets received: 927
[client] second 0.601016: 54102170.025901 bit/s, bytes received: 676744 B, packets received: 981
[client] second 0.701525: 127048139.269038 bit/s, bytes received: 1596177 B, packets received: 925
[client] second 0.801579: 68316987.698202 bit/s, bytes received: 854422 B, packets received: 897
[client] second 0.901621: 13759652.139924 bit/s, bytes received: 172068 B, packets received: 981
[client] second 1.001720: 13416641.988737 bit/s, bytes received: 167875 B, packets received: 987
[client] second 1.101754: 276013165.556625 bit/s, bytes received: 3451329 B, packets received: 986
[client] second 1.201775: 94743810.626195 bit/s, bytes received: 1184549 B, packets received: 975
[client] second 1.301804: 94738126.792941 bit/s, bytes received: 1184563 B, packets received: 977
[client] second 1.401820: 94748764.935049 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 1.501839: 94844358.706087 bit/s, bytes received: 1185780 B, packets received: 976
[client] second 1.601847: 94658883.164575 bit/s, bytes received: 1183332 B, packets received: 975
[client] second 1.701875: 94736892.511935 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 1.801942: 94743194.736209 bit/s, bytes received: 1185075 B, packets received: 977
[client] second 1.901995: 94811558.376693 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.002069: 94694970.104145 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.102098: 94835014.560259 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.202253: 94716231.438092 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.302369: 94752722.104722 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.402422: 94713565.775582 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.502501: 94788294.696820 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.602545: 94721899.117518 bit/s, bytes received: 1184546 B, packets received: 977
[client] second 2.702625: 94786095.865288 bit/s, bytes received: 1185779 B, packets received: 976
[client] second 2.802672: 94721561.855893 bit/s, bytes received: 1184563 B, packets received: 977
[client] second 2.902689: 94747682.142234 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.002742: 94853598.289432 bit/s, bytes received: 1186302 B, packets received: 977
[client] second 3.102767: 94741000.337886 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.202786: 94746325.656541 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.302832: 94720736.069668 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.402893: 94706538.539721 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.503002: 94759739.451332 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.603079: 94789120.610164 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.703123: 94723050.032377 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.803154: 94739940.484163 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 3.903259: 94757369.300576 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.003333: 94792308.846451 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.103398: 94702944.610060 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 4.203458: 94748619.038492 bit/s, bytes received: 1185079 B, packets received: 976
[client] second 4.303477: 94746608.894630 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.403510: 94832146.723221 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.503596: 94780864.965325 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.603615: 94648458.889323 bit/s, bytes received: 1183329 B, packets received: 975
[client] second 4.703638: 94840486.210826 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.803660: 94743221.515956 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.903756: 94673966.953894 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.003786: 94735042.966426 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 5.103800: 94750673.984416 bit/s, bytes received: 1184547 B, packets received: 975
[client] second 5.203814: 94751677.040653 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 5.303830: 94748529.173935 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 5.403902: 94738599.901404 bit/s, bytes received: 1185079 B, packets received: 977
[client] second 5.503921: 94844752.279720 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.603938: 94650165.109819 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 5.704051: 94755340.947018 bit/s, bytes received: 1185783 B, packets received: 977
