Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1347644, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.147923 s
[server][session 0][stream 0] open
[client] time to first byte: 0.220784 s
[client] second 0.100155: 6410887.037700 bit/s, bytes received: 80260 B, packets received: 73
[client] second 0.200306: 13311944.357750 bit/s, bytes received: 166650 B, packets received: 138
[client] second 0.300819: 33192628.057540 bit/s, bytes received: 417039 B, packets received: 343
[client] second 0.400839: 51200016.892733 bit/s, bytes received: 640124 B, packets received: 532
[client] second 0.500885: 89282464.181842 bit/s, bytes received: 1116547 B, packets received: 927
[client] second 0.600917: 53828044.187174 bit/s, bytes received: 673069 B, packets received: 978
[client] second 0.701759: 126822881.181527 bit/s, bytes received: 1598631 B, packets received: 926
[client] second 0.801802: 68226579.824272 bit/s, bytes received: 853195 B, packets received: 900
[client] second 0.901861: 13757295.955940 bit/s, bytes received: 172068 B, packets received: 980
[client] second 1.001948: 12731723.190968 bit/s, bytes received: 159286 B, packets received: 984
[client] second 1.102025: 276876499.873462 bit/s, bytes received: 3463599 B, packets received: 988
[client] second 1.202069: 94722925.999593 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 1.302147: 94788314.586766 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 1.402203: 94808947.169827 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 1.502221: 94649480.374132 bit/s, bytes received: 1183326 B, packets received: 976
[client] second 1.602305: 94782813.166406 bit/s, bytes received: 1185786 B, packets received: 976
[client] second 1.702368: 94745783.317534 bit/s, bytes received: 1185068 B, packets received: 977
[client] second 1.802427: 94709212.439081 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.902503: 94789603.662482 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.002556: 94714532.291396 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.102576: 94746116.307737 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.202654: 94788114.740548 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.302695: 94725516.381149 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 2.402712: 94748745.110816 bit/s, bytes received: 1184563 B, packets received: 977
[client] second 2.502731: 94844427.972941 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.602836: 94665049.928554 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.702856: 94843820.140769 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.802925: 94698430.685550 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.903005: 94729641.130353 bit/s, bytes received: 1185068 B, packets received: 978
[client] second 3.003021: 94749315.372075 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.103041: 94746334.182077 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.203135: 94772876.817451 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.303151: 94750045.778026 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.403175: 94839193.854495 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.503193: 94746666.632006 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.603256: 94706177.269642 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 3.703293: 94729387.498401 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.803306: 94751139.148265 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 3.903324: 94747520.193885 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.003355: 94832437.691311 bit/s, bytes received: 1185780 B, packets received: 976
[client] second 4.103377: 94744023.222704 bit/s, bytes received: 1184550 B, packets received: 976
[client] second 4.203417: 94670376.106192 bit/s, bytes received: 1183852 B, packets received: 977
[client] second 4.303531: 94754003.587347 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.403548: 94747911.516841 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 4.503571: 94840987.011164 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 4.603593: 94645585.991477 bit/s, bytes received: 1183329 B, packets received: 975
[client] second 4.703666: 94793116.312387 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 4.803685: 94746979.208428 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 4.903743: 94710236.606189 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.003764: 94841599.238947 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 5.103786: 94742955.347974 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.203807: 94745233.453276 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.303907: 94669181.700714 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 5.403923: 94749153.376950 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.503985: 94746238.639105 bit/s, bytes received: 1185070 B, packets received: 976
[client] second 5.604002: 94749958.521672 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 5.704024: 94841198.301888 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.804130: 94664462.262397 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.904141: 94753008.376140 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 6.004163: 94744615.784775 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 6.104181: 94845111.674911 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.204197: 94651048.347827 bit/s, bytes received: 1183320 B, packets received: 976
[client] second 6.304309: 94756828.839508 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.404321: 94752788.453433 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.504344: 94741467.332737 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 6.604453: 94759266.168944 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.704511: 94752043.187101 bit/s, bytes received: 1185079 B, packets received: 976
[client] second 6.804533: 94743193.099374 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.904549: 94847173.271455 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.004570: 94646989.298906 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 7.104668: 94867299.780814 bit/s, bytes received: 1187001 B, packets received: 977
[client] second 7.204687: 94746817.222522 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 7.304799: 94658608.133147 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.404828: 94834104.208894 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 7.504935: 94761371.365263 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 7.605016: 94687955.088457 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.705060: 94820542.211790 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 7.805090: 94735705.924040 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.905136: 94665019.257424 bit/s, bytes received: 1183852 B, packets received: 976
[client] second 8.005152: 94748432.457995 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.105232: 94787554.039068 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.205274: 94724653.019638 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.305293: 94745937.341727 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 8.405316: 94841537.910542 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 8.505336: 94745044.001673 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.605405: 94698298.853934 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 8.705457: 94715955.121872 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.805537: 94786357.834942 bit/s, bytes received: 1185783 B, packets received: 976
