Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1346665, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.148647 s
[server][session 0][stream 0] open
[client] time to first byte: 0.221686 s
[client] second 0.100963: 6456823.277733 bit/s, bytes received: 81487 B, packets received: 74
[client] second 0.201142: 13308171.187163 bit/s, bytes received: 166650 B, packets received: 137
[client] second 0.301731: 33655631.787311 bit/s, bytes received: 423174 B, packets received: 350
[client] second 0.401777: 51718043.302669 bit/s, bytes received: 646771 B, packets received: 537
[client] second 0.501797: 89209229.089106 bit/s, bytes received: 1115339 B, packets received: 926
[client] second 0.601821: 53103078.613530 bit/s, bytes received: 663949 B, packets received: 980
[client] second 0.702565: 126750590.578556 bit/s, bytes received: 1596177 B, packets received: 915
[client] second 0.802653: 68294096.911057 bit/s, bytes received: 854422 B, packets received: 911
[client] second 0.902759: 15123581.250231 bit/s, bytes received: 189246 B, packets received: 981
[client] second 1.002821: 11557858.620506 bit/s, bytes received: 144562 B, packets received: 985
[client] second 1.102910: 277723639.846718 bit/s, bytes received: 3474635 B, packets received: 987
[client] second 1.202936: 94739443.207344 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 1.303019: 94783833.877000 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.403080: 94747604.167464 bit/s, bytes received: 1185068 B, packets received: 977
[client] second 1.503125: 94722071.981153 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 1.603139: 94750983.648203 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 1.703161: 94743087.958170 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.803247: 94782276.787724 bit/s, bytes received: 1185790 B, packets received: 976
[client] second 1.903265: 94747148.851532 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.003317: 94714976.036133 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.103330: 94751743.470643 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.203349: 94746950.866620 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.303427: 94788482.230927 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.403470: 94723835.896494 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.503550: 94786575.668757 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.603597: 94719757.860095 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.703652: 94753285.904453 bit/s, bytes received: 1185075 B, packets received: 976
[client] second 2.803720: 94797584.463410 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 2.903773: 94714531.344750 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.003848: 94791784.817237 bit/s, bytes received: 1185790 B, packets received: 977
[client] second 3.103894: 94721397.866608 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.203915: 94842222.883795 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 3.303923: 94657873.677932 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 3.403934: 94852711.766659 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.503962: 94738191.099352 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.604078: 94654381.809255 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.704162: 94783004.068812 bit/s, bytes received: 1185780 B, packets received: 978
[client] second 3.804181: 94843711.287152 bit/s, bytes received: 1185775 B, packets received: 976
