Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1340533, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.148465 s
[server][session 0][stream 0] open
[client] time to first byte: 0.221258 s
[client] second 0.100133: 6314238.968195 bit/s, bytes received: 79033 B, packets received: 72
[client] second 0.200262: 13314841.031215 bit/s, bytes received: 166650 B, packets received: 137
[client] second 0.300281: 33553268.547316 bit/s, bytes received: 419493 B, packets received: 347
[client] second 0.400315: 50799902.389083 bit/s, bytes received: 635214 B, packets received: 528
[client] second 0.500454: 89396271.450514 bit/s, bytes received: 1119009 B, packets received: 927
[client] second 0.600497: 54214525.518296 bit/s, bytes received: 677971 B, packets received: 981
[client] second 0.701095: 126740219.917789 bit/s, bytes received: 1593723 B, packets received: 926
[client] second 0.801153: 68411440.950390 bit/s, bytes received: 855649 B, packets received: 898
[client] second 0.901192: 13662037.739499 bit/s, bytes received: 170841 B, packets received: 980
[client] second 1.001249: 14305227.797878 bit/s, bytes received: 178918 B, packets received: 985
[client] second 1.101276: 275344633.919688 bit/s, bytes received: 3442740 B, packets received: 987
[client] second 1.201320: 94723568.890596 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.301380: 94706723.768315 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 1.401485: 94762799.809377 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 1.501512: 94739466.576885 bit/s, bytes received: 1184553 B, packets received: 977
[client] second 1.601536: 94740716.409724 bit/s, bytes received: 1184552 B, packets received: 976
[client] second 1.701553: 94748769.706495 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.801611: 94750524.515401 bit/s, bytes received: 1185075 B, packets received: 977
[client] second 1.901631: 94843397.986604 bit/s, bytes received: 1185771 B, packets received: 976
[client] second 2.001654: 94645025.168782 bit/s, bytes received: 1183341 B, packets received: 976
[client] second 2.101673: 94746206.249280 bit/s, bytes received: 1184549 B, packets received: 975
[client] second 2.201701: 94738378.725459 bit/s, bytes received: 1184563 B, packets received: 977
[client] second 2.301802: 94766478.628695 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 2.401818: 94749624.206421 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.501838: 94843226.539960 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.601901: 94705822.343405 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 2.701921: 94744262.460425 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 2.801961: 94726602.620676 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.901987: 94838619.274510 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.002038: 94658617.897711 bit/s, bytes received: 1183841 B, packets received: 976
[client] second 3.102052: 94750221.013046 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 3.202076: 94840850.753520 bit/s, bytes received: 1185790 B, packets received: 976
[client] second 3.302116: 94725672.615168 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.402177: 94707424.738161 bit/s, bytes received: 1184563 B, packets received: 977
[client] second 3.502256: 94786876.092508 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 3.602300: 94821827.737124 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.702323: 94742228.840135 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.802425: 94668608.661845 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 3.902438: 94751010.304053 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 4.002523: 94782490.977804 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.102568: 94721583.436509 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.202578: 94755337.057527 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 4.302643: 94742979.674230 bit/s, bytes received: 1185061 B, packets received: 978
[client] second 4.402662: 94845275.851253 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 4.502680: 94648444.969349 bit/s, bytes received: 1183320 B, packets received: 976
[client] second 4.602759: 94788761.244900 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 4.702798: 94727058.001377 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 4.802811: 94751426.096027 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 4.902835: 94742200.424148 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.002862: 94740044.623352 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 5.102896: 94829520.546010 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 5.202919: 94742522.472992 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.302977: 94709565.499732 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.403024: 94719090.476931 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 5.503086: 94748231.754076 bit/s, bytes received: 1185079 B, packets received: 977
[client] second 5.603115: 94736107.483170 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.703133: 94746577.829827 bit/s, bytes received: 1184545 B, packets received: 975
[client] second 5.803209: 94792015.538919 bit/s, bytes received: 1185794 B, packets received: 977
[client] second 5.903255: 94719885.748921 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 6.003270: 94750779.037351 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.103295: 94838701.763288 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.203373: 94690763.590741 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 6.303418: 94721962.986613 bit/s, bytes received: 1184547 B, packets received: 977
