Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1346234, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.148264 s
[server][session 0][stream 0] open
[client] time to first byte: 0.221189 s
[client] second 0.100150: 6411222.659143 bit/s, bytes received: 80260 B, packets received: 73
[client] second 0.200424: 13295555.685267 bit/s, bytes received: 166650 B, packets received: 137
[client] second 0.300899: 33400853.415998 bit/s, bytes received: 419493 B, packets received: 346
[client] second 0.400933: 51093970.101490 bit/s, bytes received: 638897 B, packets received: 531
[client] second 0.500947: 89410011.436656 bit/s, bytes received: 1117776 B, packets received: 927
[client] second 0.600965: 53933711.615206 bit/s, bytes received: 674294 B, packets received: 984
[client] second 0.702012: 126371597.823522 bit/s, bytes received: 1596177 B, packets received: 920
[client] second 0.802082: 68011832.225366 bit/s, bytes received: 850741 B, packets received: 908
[client] second 0.902202: 14827371.716522 bit/s, bytes received: 185565 B, packets received: 981
[client] second 1.002244: 10481300.940141 bit/s, bytes received: 131072 B, packets received: 986
[client] second 1.102306: 279171647.624672 bit/s, bytes received: 3491806 B, packets received: 986
[client] second 1.202363: 94710988.180985 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 1.302385: 94743291.610264 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.402454: 94796867.089707 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 1.502464: 94698396.343439 bit/s, bytes received: 1183841 B, packets received: 977
[client] second 1.602477: 94849790.698854 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 1.702497: 94745890.856214 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.802612: 94655541.883402 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.902633: 94843015.083319 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.002738: 94664768.652531 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.102762: 94840336.398089 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.202793: 94733849.581466 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 2.302832: 94727653.677356 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.402888: 94711658.928313 bit/s, bytes received: 1184553 B, packets received: 977
[client] second 2.502903: 94848100.768938 bit/s, bytes received: 1185786 B, packets received: 976
[client] second 2.602922: 94747257.790951 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.702941: 94647408.813905 bit/s, bytes received: 1183322 B, packets received: 976
[client] second 2.802978: 94770819.176505 bit/s, bytes received: 1185075 B, packets received: 977
[client] second 2.903059: 94786332.263212 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.003102: 94723887.972287 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.103209: 94760170.174985 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 3.203239: 94834616.846482 bit/s, bytes received: 1185790 B, packets received: 976
[client] second 3.303250: 94754263.595299 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.403262: 94753123.829071 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.503368: 94663840.031747 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.603406: 94825794.489293 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.703474: 94700699.079170 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.803491: 94747952.291242 bit/s, bytes received: 1184554 B, packets received: 977
