Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1349826, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.148950 s
[server][session 0][stream 0] open
[client] time to first byte: 0.222291 s
[client] second 0.100743: 6373479.970490 bit/s, bytes received: 80260 B, packets received: 74
[client] second 0.200985: 13397672.771264 bit/s, bytes received: 167876 B, packets received: 138
[client] second 0.301650: 33532617.723058 bit/s, bytes received: 421948 B, packets received: 347
[client] second 0.401721: 51705303.767640 bit/s, bytes received: 646771 B, packets received: 538
[client] second 0.501780: 89370737.182576 bit/s, bytes received: 1117793 B, packets received: 927
[client] second 0.601804: 53004950.823584 bit/s, bytes received: 662722 B, packets received: 980
[client] second 0.701887: 127489843.032402 bit/s, bytes received: 1594950 B, packets received: 913
[client] second 0.801916: 68235733.848447 bit/s, bytes received: 853195 B, packets received: 905
[client] second 0.901940: 14645356.912941 bit/s, bytes received: 183111 B, packets received: 981
[client] second 1.001984: 13563130.114847 bit/s, bytes received: 169614 B, packets received: 986
[client] second 1.102010: 275897508.361330 bit/s, bytes received: 3449583 B, packets received: 985
[client] second 1.202030: 94647791.433424 bit/s, bytes received: 1183336 B, packets received: 976
[client] second 1.302062: 94832009.718039 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 1.402087: 94740504.020647 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.502121: 94731303.490600 bit/s, bytes received: 1184550 B, packets received: 976
[client] second 1.602156: 94674608.739004 bit/s, bytes received: 1183847 B, packets received: 977
[client] second 1.702186: 94736044.029024 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 1.802202: 94749415.790383 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 1.902217: 94848775.954419 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.002246: 94737106.660402 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.102353: 94662335.954041 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.202471: 94850043.040987 bit/s, bytes received: 1187017 B, packets received: 977
[client] second 2.302578: 94662488.197272 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.402614: 94828722.610784 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.502666: 94714462.239636 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.602682: 94749035.907147 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.702727: 94722002.865035 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.802835: 94801088.738714 bit/s, bytes received: 1186295 B, packets received: 977
[client] second 2.902858: 94743437.482535 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.002904: 94720760.685698 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.102925: 94842657.600470 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.202942: 94748277.097134 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.303000: 94709815.388754 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.403116: 94752282.963555 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.503144: 94737192.743183 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.603237: 94775586.604475 bit/s, bytes received: 1185790 B, packets received: 977
[client] second 3.703284: 94718883.065480 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.803304: 94745934.551400 bit/s, bytes received: 1184554 B, packets received: 977
[client] second 3.903341: 94827593.617951 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.003364: 94741938.089400 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 4.103388: 94685745.990209 bit/s, bytes received: 1183852 B, packets received: 976
[client] second 4.203402: 94751019.670146 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.303427: 94838222.002981 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.403530: 94667083.664314 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.503549: 94746077.539549 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 4.603570: 94745475.886830 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 4.703583: 94750984.724730 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 4.803601: 94845641.764083 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.903624: 94742858.732209 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.003660: 94730143.165007 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.103676: 94749920.727181 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.203766: 94677953.370860 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 5.303810: 94821088.450830 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.403830: 94688922.998404 bit/s, bytes received: 1183852 B, packets received: 976
[client] second 5.503853: 94743153.316189 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.603877: 94742080.129995 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.703956: 94786358.210961 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 5.804004: 94720152.989641 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 5.904018: 94750491.141221 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 6.004100: 94785700.180128 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 6.104160: 94706789.685910 bit/s, bytes received: 1184544 B, packets received: 977
[client] second 6.204183: 94841122.498088 bit/s, bytes received: 1185786 B, packets received: 976
[client] second 6.304249: 94701633.155189 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.404308: 94708035.685963 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 6.504328: 94745848.228946 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.604374: 94761749.000650 bit/s, bytes received: 1185070 B, packets received: 976
[client] second 6.704409: 94830090.759259 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 6.804514: 94762554.632674 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.904529: 94750338.511977 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.004544: 94651226.264779 bit/s, bytes received: 1183320 B, packets received: 976
[client] second 7.104561: 94748667.394898 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.204584: 94743882.626409 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 7.304600: 94846082.601127 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 7.404707: 94761823.843231 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 7.504725: 94747595.978397 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.604830: 94663883.922629 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 7.704855: 94839788.518962 bit/s, bytes received: 1185792 B, packets received: 977
[client] second 7.804869: 94750481.667499 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 7.904977: 94704153.159571 bit/s, bytes received: 1185079 B, packets received: 977
[client] second 8.005037: 94707645.941670 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.105121: 94782580.945179 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.205170: 94717908.954633 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 8.305194: 94741245.656915 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.405266: 94794886.809411 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 8.505311: 94721949.731389 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 8.605332: 94842906.984773 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.705446: 94656493.978539 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.805560: 94753718.833390 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 8.905576: 94749067.169244 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 9.005601: 94740535.277114 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.105643: 94766968.016531 bit/s, bytes received: 1185079 B, packets received: 977
[client] second 9.205668: 94740563.692102 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.305778: 94758477.690983 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 9.405798: 94843051.923250 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 9.505819: 94744757.931189 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.605895: 94692419.406444 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 9.705908: 94751688.634868 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 9.805949: 94725933.176013 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.905968: 94844227.890040 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 10.005981: 94654460.742614 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 10.105996: 94848011.487595 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 10.206018: 94645689.825289 bit/s, bytes received: 1183338 B, packets received: 976
[client] second 10.306069: 94757698.088462 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 10.406094: 94740639.465485 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 10.506163: 94796541.215707 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 10.606215: 94715555.626896 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 10.706231: 94748357.706971 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 10.806247: 94849138.320200 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 10.906270: 94643738.242903 bit/s, bytes received: 1183320 B, packets received: 976
[client] second 11.006376: 94761817.216954 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 11.106466: 94777572.389901 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 11.206504: 94728219.931974 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 11.306512: 94756680.577622 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.406522: 94754725.001061 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.506536: 94751582.414602 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.606605: 94740850.313262 bit/s, bytes received: 1185070 B, packets received: 976
[client] second 11.706628: 94742424.910905 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 11.806706: 94788901.817498 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 11.906752: 94720991.698291 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 12.006774: 94742975.239480 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 12.106808: 94830255.467758 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 12.206862: 94712419.238903 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 12.306882: 94746609.841918 bit/s, bytes received: 1184556 B, packets received: 976
