Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1353528, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.148600 s
[server][session 0][stream 0] open
[client] time to first byte: 0.221677 s
[client] second 0.101030: 6452543.773364 bit/s, bytes received: 81487 B, packets received: 74
[client] second 0.201347: 13485577.731093 bit/s, bytes received: 169104 B, packets received: 139
[client] second 0.301773: 33514705.027908 bit/s, bytes received: 420720 B, packets received: 348
[client] second 0.401803: 51627821.012187 bit/s, bytes received: 645544 B, packets received: 536
[client] second 0.501895: 89341608.447159 bit/s, bytes received: 1117793 B, packets received: 927
[client] second 0.601937: 52995528.375846 bit/s, bytes received: 662722 B, packets received: 981
[client] second 0.702291: 127829874.890898 bit/s, bytes received: 1603539 B, packets received: 914
[client] second 0.802319: 67844219.391278 bit/s, bytes received: 848287 B, packets received: 904
[client] second 0.902350: 14251864.962494 bit/s, bytes received: 178203 B, packets received: 980
[client] second 1.002417: 11949568.933711 bit/s, bytes received: 149470 B, packets received: 988
[client] second 1.102479: 277702003.227097 bit/s, bytes received: 3473408 B, packets received: 986
[client] second 1.202504: 94739961.298016 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.302519: 94848680.726874 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 1.402619: 94669346.773427 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.502680: 94747904.374953 bit/s, bytes received: 1185075 B, packets received: 978
[client] second 1.602713: 94733955.772111 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.702732: 94746528.375269 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 1.802754: 94841193.560900 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.902820: 94701707.653077 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 2.002883: 94704805.798294 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 2.102895: 94753068.887914 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.202919: 94839969.009625 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 2.303018: 94670085.404544 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.403030: 94754302.442447 bit/s, bytes received: 1184563 B, packets received: 975
[client] second 2.503105: 94790321.094020 bit/s, bytes received: 1185769 B, packets received: 977
[client] second 2.603116: 94754436.031064 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 2.703160: 94722779.243666 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.803211: 94757059.887933 bit/s, bytes received: 1185068 B, packets received: 976
[client] second 2.903237: 94740332.584031 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.003348: 94757497.081239 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.103370: 94743511.300231 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.203468: 94769997.498260 bit/s, bytes received: 1185790 B, packets received: 977
[client] second 3.303545: 94788706.704545 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.403601: 94711644.854739 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 3.503698: 94770415.118232 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.603707: 94756789.526336 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 3.703726: 94745874.700705 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 3.803808: 94784988.532625 bit/s, bytes received: 1185781 B, packets received: 976
