Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1345870, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.148186 s
[server][session 0][stream 0] open
[client] time to first byte: 0.221072 s
[client] second 0.100262: 6306161.998697 bit/s, bytes received: 79033 B, packets received: 72
[client] second 0.200694: 13470123.543541 bit/s, bytes received: 169104 B, packets received: 139
[client] second 0.300814: 33225158.585775 bit/s, bytes received: 415812 B, packets received: 344
[client] second 0.400852: 51288207.387094 bit/s, bytes received: 641348 B, packets received: 532
[client] second 0.500925: 89259583.819584 bit/s, bytes received: 1116556 B, packets received: 926
[client] second 0.600952: 54026292.607255 bit/s, bytes received: 675517 B, packets received: 979
[client] second 0.701411: 127208987.920811 bit/s, bytes received: 1597404 B, packets received: 928
[client] second 0.801464: 68317170.689722 bit/s, bytes received: 854422 B, packets received: 895
[client] second 0.901488: 12977072.494912 bit/s, bytes received: 162252 B, packets received: 981
[client] second 1.001517: 13524016.698301 bit/s, bytes received: 169099 B, packets received: 986
[client] second 1.101575: 276339159.559304 bit/s, bytes received: 3456230 B, packets received: 986
[client] second 1.201660: 94781650.027868 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 1.301695: 94731902.974172 bit/s, bytes received: 1184559 B, packets received: 976
[client] second 1.401735: 94726795.950671 bit/s, bytes received: 1184563 B, packets received: 977
[client] second 1.501761: 94739725.060518 bit/s, bytes received: 1184546 B, packets received: 975
[client] second 1.601778: 94747825.515232 bit/s, bytes received: 1184559 B, packets received: 977
[client] second 1.701798: 94844455.472552 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 1.801844: 94663597.482941 bit/s, bytes received: 1183841 B, packets received: 977
[client] second 1.901927: 94783263.755768 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.001984: 94710623.750910 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.102012: 94738171.112473 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 2.202106: 94773918.230331 bit/s, bytes received: 1185790 B, packets received: 977
[client] second 2.302213: 94761303.209960 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.402227: 94750462.591798 bit/s, bytes received: 1184549 B, packets received: 975
[client] second 2.502254: 94836750.515477 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.602343: 94680654.919496 bit/s, bytes received: 1184563 B, packets received: 976
[client] second 2.702374: 94735097.793847 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 2.802403: 94834993.702636 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.902486: 94685849.083487 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.002554: 94741105.105167 bit/s, bytes received: 1185068 B, packets received: 978
[client] second 3.102590: 94828839.208552 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.202668: 94689782.634686 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.302749: 94785835.037869 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.402792: 94724509.276971 bit/s, bytes received: 1184563 B, packets received: 977
[client] second 3.502873: 94785597.318643 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.602967: 94772866.509840 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 3.703024: 94808755.443843 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 3.803043: 94648306.489947 bit/s, bytes received: 1183327 B, packets received: 976
[client] second 3.903059: 94749246.216193 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.003079: 94745071.472109 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.103158: 94788045.599635 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.203242: 94726062.314517 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 4.303265: 94742432.488536 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.403282: 94846129.067971 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 4.503303: 94744264.416301 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.603405: 94669225.286097 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 4.703432: 94835831.611082 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 4.803512: 94688502.892164 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.903540: 94738276.340147 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.003588: 94718722.332428 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.103603: 94750480.616489 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.203618: 94848141.513088 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.303738: 94651188.206788 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.403750: 94751944.432529 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 5.503806: 94753529.965850 bit/s, bytes received: 1185079 B, packets received: 976
[client] second 5.603831: 94740146.018605 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 5.703902: 94795591.078430 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.804040: 94731874.015746 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.904149: 94759642.901341 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.004254: 94762886.899476 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.104285: 94734699.199960 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.204320: 94731567.411534 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.304349: 94737155.909493 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.404368: 94844312.285094 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.504475: 94761739.594914 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.604493: 94647802.427232 bit/s, bytes received: 1183320 B, packets received: 976
[client] second 6.704549: 94753710.844665 bit/s, bytes received: 1185079 B, packets received: 976
[client] second 6.804570: 94744038.081033 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 6.904586: 94749046.327844 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.004595: 94755795.631330 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.104611: 94749512.419523 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.204624: 94751903.579838 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 7.304644: 94844207.976622 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 7.404745: 94668335.784860 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.504773: 94738303.806658 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.604786: 94850564.574624 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 7.704807: 94645773.349064 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 7.804828: 94843172.490415 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.904922: 94716684.712226 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 8.004985: 94704725.106647 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.105061: 94789451.568487 bit/s, bytes received: 1185774 B, packets received: 976
[client] second 8.205114: 94714672.395228 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.305145: 94735627.326574 bit/s, bytes received: 1184565 B, packets received: 977
[client] second 8.405161: 94748753.692390 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 8.505332: 94798855.115806 bit/s, bytes received: 1187010 B, packets received: 977
[client] second 8.605441: 94759179.085499 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 8.705460: 94746683.730395 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.805520: 94707293.841832 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.905531: 94754201.064269 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.005551: 94745184.195787 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.105627: 94832010.101157 bit/s, bytes received: 1186297 B, packets received: 977
[client] second 9.205681: 94713610.267062 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.305702: 94744766.456443 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.405760: 94708138.857131 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 9.505777: 94749131.494790 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 9.605890: 94754931.259566 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 9.705908: 94747557.138819 bit/s, bytes received: 1184556 B, packets received: 976
