Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1340899, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.148314 s
[server][session 0][stream 0] open
[client] time to first byte: 0.221525 s
[client] second 0.100160: 6312559.914951 bit/s, bytes received: 79033 B, packets received: 71
[client] second 0.200426: 13492435.114796 bit/s, bytes received: 169104 B, packets received: 139
[client] second 0.300831: 33228648.643238 bit/s, bytes received: 417039 B, packets received: 344
[client] second 0.400859: 51195248.706754 bit/s, bytes received: 640122 B, packets received: 532
[client] second 0.500919: 89271279.125356 bit/s, bytes received: 1116555 B, packets received: 927
[client] second 0.600990: 54002830.600451 bit/s, bytes received: 675517 B, packets received: 981
[client] second 0.701396: 127080338.485706 bit/s, bytes received: 1594950 B, packets received: 925
[client] second 0.801481: 68393652.711509 bit/s, bytes received: 855649 B, packets received: 897
[client] second 0.901529: 13464477.661874 bit/s, bytes received: 168387 B, packets received: 980
[client] second 1.001556: 13622667.218012 bit/s, bytes received: 170329 B, packets received: 988
[client] second 1.101625: 276014099.583434 bit/s, bytes received: 3452549 B, packets received: 985
[client] second 1.201681: 94711025.097435 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 1.301718: 94729978.394569 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.401741: 94743195.061515 bit/s, bytes received: 1184563 B, packets received: 975
[client] second 1.501758: 94747103.046851 bit/s, bytes received: 1184546 B, packets received: 977
[client] second 1.601831: 94792816.958678 bit/s, bytes received: 1185779 B, packets received: 976
[client] second 1.701849: 94748117.698917 bit/s, bytes received: 1184560 B, packets received: 976
[client] second 1.801868: 94689994.775767 bit/s, bytes received: 1183844 B, packets received: 977
[client] second 1.901878: 94852344.726503 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.001900: 94645359.838610 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 2.101916: 94847205.112822 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 2.202064: 94722694.796254 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.302188: 94744902.404680 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.402207: 94746811.614570 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.502251: 94722719.594612 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.602331: 94786312.374098 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.702358: 94739218.734717 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.802391: 94733781.518099 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.902473: 94784756.313585 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.002554: 94728750.445502 bit/s, bytes received: 1185068 B, packets received: 977
[client] second 3.102568: 94751043.354542 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.202587: 94843887.466570 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.302690: 94667173.934925 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 3.402714: 94741483.095760 bit/s, bytes received: 1184553 B, packets received: 976
[client] second 3.502749: 94829774.925573 bit/s, bytes received: 1185786 B, packets received: 976
[client] second 3.602826: 94691217.405094 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.702846: 94745472.163375 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.802868: 94841912.582837 bit/s, bytes received: 1185781 B, packets received: 976
[client] second 3.902890: 94743640.188904 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.002909: 94746002.634566 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.103003: 94675766.912887 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.203055: 94756837.184017 bit/s, bytes received: 1185070 B, packets received: 976
[client] second 4.303091: 94828071.374861 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.403105: 94751660.100388 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.503122: 94747171.665185 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 4.603139: 94748479.824212 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.703240: 94668480.480684 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.803356: 94753007.927238 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.903380: 94741190.720497 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.003493: 94756449.289974 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.103516: 94741874.588723 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.203531: 94849045.286339 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.303552: 94744028.553996 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.403567: 94652261.299629 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 5.503587: 94786487.252710 bit/s, bytes received: 1185070 B, packets received: 976
