Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1338528, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.148082 s
[server][session 0][stream 0] open
[client] time to first byte: 0.221017 s
[client] second 0.100391: 6298069.906699 bit/s, bytes received: 79033 B, packets received: 71
[client] second 0.200737: 13383812.126283 bit/s, bytes received: 167877 B, packets received: 139
[client] second 0.300826: 33529657.951917 bit/s, bytes received: 419493 B, packets received: 345
[client] second 0.400859: 50799823.939667 bit/s, bytes received: 635213 B, packets received: 528
[client] second 0.500921: 89367338.597203 bit/s, bytes received: 1117783 B, packets received: 927
[client] second 0.600985: 54105431.413992 bit/s, bytes received: 676744 B, packets received: 981
[client] second 0.701894: 126543183.939614 bit/s, bytes received: 1596177 B, packets received: 927
[client] second 0.801981: 68196290.368230 bit/s, bytes received: 853195 B, packets received: 898
[client] second 0.902012: 13663049.373392 bit/s, bytes received: 170841 B, packets received: 981
[client] second 1.002032: 13034707.046075 bit/s, bytes received: 162967 B, packets received: 985
[client] second 1.102091: 276729975.857600 bit/s, bytes received: 3461145 B, packets received: 986
[client] second 1.202115: 94741332.718866 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 1.302129: 94750558.300469 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.402161: 94734055.210828 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 1.502200: 94727430.814934 bit/s, bytes received: 1184553 B, packets received: 976
[client] second 1.602229: 94835644.151356 bit/s, bytes received: 1185786 B, packets received: 977
[client] second 1.702278: 94717643.072677 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 1.802298: 94688263.755990 bit/s, bytes received: 1183841 B, packets received: 977
[client] second 1.902318: 94843676.955230 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.002392: 94694848.037393 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.102437: 94722167.607730 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.202471: 94830018.918904 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 2.302558: 94681754.202556 bit/s, bytes received: 1184553 B, packets received: 976
[client] second 2.402573: 94749724.908536 bit/s, bytes received: 1184559 B, packets received: 976
[client] second 2.502589: 94847802.009854 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.602649: 94707959.237007 bit/s, bytes received: 1184556 B, packets received: 976
