Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1346913, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.147684 s
[server][session 0][stream 0] open
[client] time to first byte: 0.220553 s
[client] second 0.100786: 6468154.650349 bit/s, bytes received: 81487 B, packets received: 74
[client] second 0.200896: 13317331.492055 bit/s, bytes received: 166650 B, packets received: 137
[client] second 0.301019: 33420350.097236 bit/s, bytes received: 418266 B, packets received: 346
[client] second 0.401077: 51278216.079737 bit/s, bytes received: 641351 B, packets received: 532
[client] second 0.501112: 89432440.423090 bit/s, bytes received: 1118305 B, packets received: 928
[client] second 0.601197: 53659345.216243 bit/s, bytes received: 671311 B, packets received: 980
[client] second 0.701286: 127483220.693981 bit/s, bytes received: 1594950 B, packets received: 924
[client] second 0.801379: 68780192.057263 bit/s, bytes received: 860557 B, packets received: 892
[client] second 0.901413: 12877643.107008 bit/s, bytes received: 161025 B, packets received: 980
[client] second 1.001450: 14406298.770179 bit/s, bytes received: 180145 B, packets received: 985
[client] second 1.101499: 275088109.339870 bit/s, bytes received: 3440276 B, packets received: 986
[client] second 1.201534: 94732014.719238 bit/s, bytes received: 1184559 B, packets received: 976
[client] second 1.301600: 94798643.172534 bit/s, bytes received: 1185780 B, packets received: 976
[client] second 1.401623: 94743648.130259 bit/s, bytes received: 1184566 B, packets received: 976
[client] second 1.501700: 94691048.178405 bit/s, bytes received: 1184546 B, packets received: 977
[client] second 1.601717: 94748647.501003 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 1.701743: 94739985.284642 bit/s, bytes received: 1184559 B, packets received: 977
[client] second 1.801760: 94845451.695409 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 1.901801: 94669607.678939 bit/s, bytes received: 1183848 B, packets received: 977
[client] second 2.001820: 94745913.590773 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 2.101835: 94847893.600554 bit/s, bytes received: 1185776 B, packets received: 977
[client] second 2.201853: 94747488.932810 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.301877: 94741862.275219 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.401894: 94748703.393398 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.501986: 94677308.708326 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.602056: 94795958.626783 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.702073: 94748514.875244 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.802112: 94826149.001341 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.902154: 94724137.936894 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.002238: 94684833.012167 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 3.102348: 94799997.822380 bit/s, bytes received: 1186295 B, packets received: 977
[client] second 3.202370: 94743209.202102 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.302413: 94723141.687504 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.402429: 94749425.263820 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.502443: 94751428.009852 bit/s, bytes received: 1184563 B, packets received: 977
[client] second 3.602455: 94752785.600164 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 3.702465: 94755699.936844 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.802494: 94834318.000926 bit/s, bytes received: 1185781 B, packets received: 976
[client] second 3.902587: 94676531.183123 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.002609: 94841869.630551 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.102678: 94698930.347403 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.202740: 94803599.162550 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 4.302761: 94646256.838649 bit/s, bytes received: 1183327 B, packets received: 976
[client] second 4.402812: 94758102.359999 bit/s, bytes received: 1185072 B, packets received: 977
[client] second 4.503029: 94754303.973148 bit/s, bytes received: 1187001 B, packets received: 978
[client] second 4.603045: 94749273.689066 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.703128: 94784559.908275 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 4.803169: 94724594.222027 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 4.903184: 94750934.406417 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.003227: 94821932.944187 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.103243: 94748960.120332 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.203268: 94740713.344650 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.303367: 94670778.650123 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 5.403384: 94748182.365151 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 5.503412: 94738160.791551 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.603471: 94749506.397223 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 5.703488: 94747956.040932 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 5.803527: 94825817.238650 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.903612: 94684083.199083 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 6.003626: 94750840.722867 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 6.103704: 94788689.655878 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.203754: 94717402.609381 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.303787: 94830983.521081 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.403807: 94745344.282815 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.503827: 94745979.899965 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.603915: 94778831.817965 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 6.703926: 94656116.070688 bit/s, bytes received: 1183329 B, packets received: 975
[client] second 6.804006: 94730005.455646 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 6.904019: 94849121.059604 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 7.004036: 94651232.297694 bit/s, bytes received: 1183338 B, packets received: 976
[client] second 7.104098: 94803609.584456 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.204114: 94749037.894492 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 7.304166: 94715031.176523 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.404183: 94748599.187290 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.504203: 94746739.620473 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.604304: 94765265.846385 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.704328: 94741937.103486 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.804347: 94844319.871174 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.904373: 94641705.585211 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 8.004443: 94796794.146786 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.104541: 94713052.088282 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 8.204552: 94851522.453053 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 8.304563: 94754332.758505 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 8.404582: 94647251.683789 bit/s, bytes received: 1183320 B, packets received: 976
[client] second 8.504652: 94796689.942807 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.604709: 94710497.857536 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.704759: 94815551.752533 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.804836: 94690947.744529 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 8.904859: 94743009.339224 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.004932: 94793054.314689 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 9.104976: 94722609.764806 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 9.204991: 94750459.774467 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.305049: 94751035.721059 bit/s, bytes received: 1185070 B, packets received: 976
[client] second 9.405067: 94747877.329456 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 9.505088: 94744404.608108 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.605113: 94739224.435656 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 9.705139: 94839019.393830 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 9.805161: 94742914.617775 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.905243: 94687116.838059 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 10.005257: 94849232.112549 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 10.105369: 94658737.670735 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 10.205444: 94790938.238498 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 10.305494: 94717497.279824 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 10.405510: 94749178.007752 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 10.505524: 94751000.722637 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 10.605703: 94832363.527308 bit/s, bytes received: 1187524 B, packets received: 978
[client] second 10.705718: 94750383.038012 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 10.805754: 94730636.532792 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 10.905804: 94715904.789105 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 11.005847: 94724478.799848 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 11.105928: 94785500.715952 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 11.205980: 94714737.714047 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.305997: 94748466.561666 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 11.406023: 94838458.089956 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 11.506073: 94717042.863423 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 11.606143: 94698322.804705 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 11.706162: 94843930.137902 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 11.806212: 94660476.097994 bit/s, bytes received: 1183843 B, packets received: 976
[client] second 11.906230: 94747650.922243 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 12.006306: 94790662.606163 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 12.106335: 94736178.508989 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 12.206367: 94733681.132927 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 12.306397: 94834535.785320 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 12.406418: 94744518.277444 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 12.506428: 94755499.073798 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 12.606498: 94697394.471808 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 12.706553: 94713428.514896 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 12.806573: 94744717.199439 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 12.906639: 94800162.900642 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 13.006659: 94745182.301269 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 13.106713: 94754403.248381 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 13.206736: 94742924.089911 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 13.306792: 94710603.673688 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 13.406809: 94748456.141097 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 13.506829: 94745866.227121 bit/s, bytes received: 1184556 B, packets received: 976
