Bandwidth: 100 Mbit/s
RTT: 72 ms
BDP: 900000 B/s
Max In-Flight Packets: 703
[server] starting server with pid 1350746, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 0.147376 s
[server][session 0][stream 0] open
[client] time to first byte: 0.220519 s
[client] second 0.100281: 6304961.581272 bit/s, bytes received: 79033 B, packets received: 72
[client] second 0.200730: 13370091.122009 bit/s, bytes received: 167877 B, packets received: 138
[client] second 0.301015: 33464118.128792 bit/s, bytes received: 419493 B, packets received: 347
[client] second 0.401110: 51259434.725881 bit/s, bytes received: 641349 B, packets received: 533
[client] second 0.501135: 89343243.124814 bit/s, bytes received: 1117080 B, packets received: 927
[client] second 0.601171: 53587445.667542 bit/s, bytes received: 670084 B, packets received: 980
[client] second 0.702069: 126752579.002418 bit/s, bytes received: 1598631 B, packets received: 922
[client] second 0.802112: 68324051.335998 bit/s, bytes received: 854422 B, packets received: 902
[client] second 0.902137: 13958431.611982 bit/s, bytes received: 174522 B, packets received: 981
[client] second 1.002175: 12836127.357338 bit/s, bytes received: 160513 B, packets received: 986
[client] second 1.102201: 276818793.063198 bit/s, bytes received: 3461138 B, packets received: 985
[client] second 1.202243: 94724687.106194 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 1.302271: 94737867.292695 bit/s, bytes received: 1184554 B, packets received: 976
[client] second 1.402286: 94750828.171777 bit/s, bytes received: 1184558 B, packets received: 977
[client] second 1.502301: 94847140.043638 bit/s, bytes received: 1185780 B, packets received: 976
[client] second 1.602324: 94643957.267216 bit/s, bytes received: 1183319 B, packets received: 976
[client] second 1.702390: 94842419.579059 bit/s, bytes received: 1186308 B, packets received: 977
[client] second 1.802407: 94650018.755381 bit/s, bytes received: 1183322 B, packets received: 976
[client] second 1.902430: 94741691.894308 bit/s, bytes received: 1184554 B, packets received: 976
[client] second 2.002499: 94798604.021579 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 2.102526: 94737553.591460 bit/s, bytes received: 1184549 B, packets received: 976
[client] second 2.202559: 94733367.667391 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.302649: 94777815.750460 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 2.402680: 94735484.310317 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.502699: 94746046.209250 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 2.602721: 94743939.513913 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 2.702814: 94773850.170729 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 2.802887: 94793177.682938 bit/s, bytes received: 1185776 B, packets received: 976
[client] second 2.902913: 94781519.829059 bit/s, bytes received: 1185075 B, packets received: 977
[client] second 3.002996: 94685506.198042 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 3.103011: 94749994.620822 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 3.203176: 94805159.019999 bit/s, bytes received: 1187017 B, packets received: 978
[client] second 3.303234: 94708573.256874 bit/s, bytes received: 1184549 B, packets received: 977
[client] second 3.403255: 94842686.047283 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 3.503364: 94758899.591921 bit/s, bytes received: 1185780 B, packets received: 977
[client] second 3.603402: 94729016.633631 bit/s, bytes received: 1184559 B, packets received: 976
[client] second 3.703485: 94686149.935604 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 3.803566: 94785247.084970 bit/s, bytes received: 1185781 B, packets received: 977
[client] second 3.903582: 94749833.570727 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.003633: 94715061.304080 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 4.103694: 94748898.377627 bit/s, bytes received: 1185079 B, packets received: 977
[client] second 4.203708: 94750621.774059 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 4.303730: 94841359.341708 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 4.403827: 94673450.066072 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 4.503851: 94741122.556176 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 4.603867: 94847598.119414 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 4.703880: 94751438.412017 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 4.803996: 94655184.498116 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 4.904016: 94745913.590773 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 5.004085: 94796453.116434 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 5.104117: 94734640.482941 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 5.204168: 94813256.148149 bit/s, bytes received: 1185774 B, packets received: 977
[client] second 5.304185: 94650030.729711 bit/s, bytes received: 1183329 B, packets received: 975
[client] second 5.404253: 94742675.660199 bit/s, bytes received: 1185079 B, packets received: 978
[client] second 5.504276: 94741114.031513 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 5.604361: 94783098.619920 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 5.704408: 94719254.263999 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 5.804482: 94792846.870635 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 5.904499: 94747944.588710 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 6.004545: 94720695.358571 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.104561: 94750222.933955 bit/s, bytes received: 1184556 B, packets received: 975
[client] second 6.204586: 94740524.858290 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 6.304609: 94840663.521449 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 6.404630: 94743884.627883 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 6.504664: 94732380.913956 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 6.604682: 94789229.899996 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 6.704700: 94746475.400493 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 6.804716: 94750668.090035 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 6.904728: 94751325.783517 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 7.004761: 94635308.009565 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 7.104793: 94833321.330378 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.204851: 94708915.226526 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.304882: 94734641.429989 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.404906: 94840540.257309 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 7.504921: 94749577.786406 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.604937: 94749512.419523 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 7.705050: 94657724.072214 bit/s, bytes received: 1184556 B, packets received: 977
[client] second 7.805220: 94799783.515696 bit/s, bytes received: 1187010 B, packets received: 977
[client] second 7.905236: 94790255.353463 bit/s, bytes received: 1185070 B, packets received: 977
[client] second 8.005255: 94648759.815591 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 8.105310: 94810236.486089 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.205369: 94707484.812524 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 8.305653: 94789773.158491 bit/s, bytes received: 1188237 B, packets received: 978
[client] second 8.405703: 94718180.001084 bit/s, bytes received: 1184565 B, packets received: 976
[client] second 8.505722: 94746154.269614 bit/s, bytes received: 1184547 B, packets received: 977
[client] second 8.605833: 94756967.976882 bit/s, bytes received: 1185783 B, packets received: 977
[client] second 8.705847: 94849462.564166 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 8.805863: 94650902.314522 bit/s, bytes received: 1183329 B, packets received: 976
[client] second 8.905933: 94796206.818262 bit/s, bytes received: 1185783 B, packets received: 976
[client] second 9.005984: 94716465.382204 bit/s, bytes received: 1184556 B, packets received: 976
[client] second 9.106053: 94740221.667831 bit/s, bytes received: 1185070 B, packets received: 978
[client] second 9.206067: 94750045.878360 bit/s, bytes received: 1184547 B, packets received: 976
[client] second 9.306087: 94845060.594009 bit/s, bytes received: 1185792 B, packets received: 976
[client] second 9.406197: 94659459.474578 bit/s, bytes received: 1184547 B, packets received: 977
