Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 887120, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 887122, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 4.005878 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:50796
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 8.014576 s
[client] second 0.101165: 3009936.618304 bit/s, bytes received: 38062 B, packets received: 47
[client] second 0.201513: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.301753: 78451.495961 bit/s, bytes received: 983 B, packets received: 1
[client] second 0.402350: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.502990: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.603593: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.704207: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.804939: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.905556: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.006309: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.106713: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.207328: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[server][session 0] migrated to 10.0.0.102:33354
[client] second 1.307756: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.407996: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.508679: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.608970: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.709375: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.809614: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.909854: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.010798: 972422.972134 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.111542: 389740.212003 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.212621: 291337.223014 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.313097: 390778.468150 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.414160: 348693.868859 bit/s, bytes received: 4405 B, packets received: 4
[client] second 2.514815: 292565.440058 bit/s, bytes received: 3681 B, packets received: 4
[client] second 2.615650: 389384.921176 bit/s, bytes received: 4908 B, packets received: 3
[client] second 2.715672: 392553.834433 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.816417: 292304.691867 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.917179: 389667.511016 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.017444: 391605.706672 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.118174: 292344.989921 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.218439: 97900.133885 bit/s, bytes received: 1227 B, packets received: 1
[client] second 3.318711: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.418770: 196204.670894 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.519332: 195222.597167 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.619604: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.719873: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.820101: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.920371: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.021193: 972878.483086 bit/s, bytes received: 12261 B, packets received: 10
[client] second 4.121594: 488838.997918 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.221949: 391252.197157 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.322972: 429366.983235 bit/s, bytes received: 5422 B, packets received: 5
[client] second 4.423057: 490385.099879 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.523150: 489544.562008 bit/s, bytes received: 6125 B, packets received: 5
[client] second 4.624226: 485574.888861 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.724340: 588288.809531 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.825334: 583165.417649 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.925994: 585094.427392 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.027053: 582786.628661 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.127577: 585016.764469 bit/s, bytes received: 7351 B, packets received: 6
[client] second 5.228534: 625061.592151 bit/s, bytes received: 7888 B, packets received: 7
[client] second 5.328717: 685861.553787 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.429316: 683030.783493 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.530231: 583614.817788 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.630471: 685476.433156 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.731094: 682867.490504 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.831556: 97708.966616 bit/s, bytes received: 1227 B, packets received: 1
[client] second 5.931825: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.032830: 1166201.748269 bit/s, bytes received: 14724 B, packets received: 12
[client] second 6.133003: 726262.077768 bit/s, bytes received: 9094 B, packets received: 8
[client] second 6.233608: 780558.099638 bit/s, bytes received: 9816 B, packets received: 8
[client] second 6.333864: 782714.442956 bit/s, bytes received: 9809 B, packets received: 8
[client] second 6.434346: 879202.358926 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.535178: 778803.269522 bit/s, bytes received: 9816 B, packets received: 8
[client] second 6.636216: 971512.734700 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.736876: 918335.550790 bit/s, bytes received: 11555 B, packets received: 10
[client] second 6.836953: 980844.328104 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.937783: 973519.660262 bit/s, bytes received: 12270 B, packets received: 10
[client] second 7.038512: 1071387.836311 bit/s, bytes received: 13490 B, packets received: 11
[client] second 7.138939: 1075170.816150 bit/s, bytes received: 13497 B, packets received: 11
[client] second 7.238965: 1120429.618256 bit/s, bytes received: 14009 B, packets received: 12
[client] second 7.339207: 1077153.675880 bit/s, bytes received: 13497 B, packets received: 11
[client] second 7.439472: 1272710.410100 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.539804: 1174019.156988 bit/s, bytes received: 14724 B, packets received: 12
[client] second 7.640753: 1361330.287075 bit/s, bytes received: 17178 B, packets received: 14
[client] second 7.741700: 1304126.996102 bit/s, bytes received: 16456 B, packets received: 14
[client] second 7.841858: 1372068.194417 bit/s, bytes received: 17178 B, packets received: 14
[client] second 7.942509: 1267825.870384 bit/s, bytes received: 15951 B, packets received: 13
[client] second 8.042819: 1369359.217745 bit/s, bytes received: 17170 B, packets received: 14
[client] second 8.143368: 1504538.967708 bit/s, bytes received: 18910 B, packets received: 16
[client] second 8.244036: 1462622.834391 bit/s, bytes received: 18405 B, packets received: 15
[client] second 8.344474: 1563717.594012 bit/s, bytes received: 19632 B, packets received: 16
[client] second 8.444987: 1603373.156469 bit/s, bytes received: 20145 B, packets received: 17
[client] second 8.545321: 1663157.768422 bit/s, bytes received: 20859 B, packets received: 17
[client] second 8.645713: 1661571.011566 bit/s, bytes received: 20851 B, packets received: 17
[client] second 8.746266: 1797973.234492 bit/s, bytes received: 22599 B, packets received: 19
[client] second 8.847286: 1846217.973916 bit/s, bytes received: 23313 B, packets received: 19
[client] second 8.947930: 1853108.722428 bit/s, bytes received: 23313 B, packets received: 19
[client] second 9.049023: 1981940.992089 bit/s, bytes received: 25045 B, packets received: 21
[client] second 9.149765: 2046165.014906 bit/s, bytes received: 25767 B, packets received: 21
[client] second 9.250711: 2082059.903147 bit/s, bytes received: 26272 B, packets received: 22
[client] second 9.350746: 2158768.467933 bit/s, bytes received: 26994 B, packets received: 22
[client] second 9.451560: 2239443.006300 bit/s, bytes received: 28221 B, packets received: 23
[client] second 9.552334: 2377844.849573 bit/s, bytes received: 29953 B, packets received: 25
[client] second 9.653336: 2331842.239427 bit/s, bytes received: 29440 B, packets received: 24
[client] second 9.753641: 1215247.358557 bit/s, bytes received: 15237 B, packets received: 14
[client] second 9.853911: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.954181: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.054340: 1077330.621050 bit/s, bytes received: 13488 B, packets received: 11
[client] second 10.154484: 2744515.821348 bit/s, bytes received: 34356 B, packets received: 29
[client] second 10.254618: 2981924.191764 bit/s, bytes received: 37324 B, packets received: 30
[client] second 10.354911: 2935404.841085 bit/s, bytes received: 36800 B, packets received: 31
[client] second 10.455075: 727125.057223 bit/s, bytes received: 9104 B, packets received: 8
[client] second 10.555256: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.655435: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.755928: 2538908.203001 bit/s, bytes received: 31893 B, packets received: 26
[client] second 10.856887: 3540917.081359 bit/s, bytes received: 44686 B, packets received: 37
[client] second 10.957508: 3706272.976931 bit/s, bytes received: 46616 B, packets received: 38
[client] second 11.057897: 627718.044984 bit/s, bytes received: 7877 B, packets received: 8
[client] second 11.158124: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 11.258421: 1368413.376496 bit/s, bytes received: 17156 B, packets received: 14
[client] second 11.359175: 4133691.258121 bit/s, bytes received: 52061 B, packets received: 43
[client] second 11.459480: 4304963.121765 bit/s, bytes received: 53976 B, packets received: 44
[client] second 11.559981: 4436355.949744 bit/s, bytes received: 55732 B, packets received: 46
[client] second 11.661015: 4508087.486503 bit/s, bytes received: 56934 B, packets received: 47
[client] second 11.761497: 4730322.400404 bit/s, bytes received: 59414 B, packets received: 49
[client] second 11.862398: 4709622.797576 bit/s, bytes received: 59401 B, packets received: 49
[client] second 11.963060: 4720847.580534 bit/s, bytes received: 59401 B, packets received: 49
[client] second 12.064114: 4798777.240811 bit/s, bytes received: 60617 B, packets received: 50
[client] second 12.164187: 4847572.740172 bit/s, bytes received: 60639 B, packets received: 50
[client] second 12.265067: 5099860.757798 bit/s, bytes received: 64309 B, packets received: 53
[client] second 12.365444: 4440846.949292 bit/s, bytes received: 55720 B, packets received: 46
[client] second 12.466318: 5684019.517241 bit/s, bytes received: 71671 B, packets received: 60
[client] second 12.566909: 5407212.928981 bit/s, bytes received: 67990 B, packets received: 56
[client] second 12.667268: 5321963.740291 bit/s, bytes received: 66763 B, packets received: 55
[client] second 12.768114: 4420197.876837 bit/s, bytes received: 55720 B, packets received: 46
[client] second 12.869172: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 12.969398: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 13.069625: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 13.169852: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 13.270079: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 13.370306: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 13.470532: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 13.571070: 7459640.412739 bit/s, bytes received: 93747 B, packets received: 77
[client] second 13.671992: 7140428.907489 bit/s, bytes received: 90079 B, packets received: 75
[client] second 13.772548: 6230792.060740 bit/s, bytes received: 78318 B, packets received: 64
[client] second 13.872944: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 13.973013: 4511037.955741 bit/s, bytes received: 56427 B, packets received: 46
[client] second 14.073171: 8216294.475234 bit/s, bytes received: 102866 B, packets received: 86
[client] second 14.173461: 8595145.054440 bit/s, bytes received: 107751 B, packets received: 88
[client] second 14.273539: 8867917.166092 bit/s, bytes received: 110935 B, packets received: 91
[client] second 14.373777: 9188481.185458 bit/s, bytes received: 115129 B, packets received: 96
[client] second 14.474037: 9577426.544474 bit/s, bytes received: 120029 B, packets received: 99
[client] second 14.574712: 9927937.388207 bit/s, bytes received: 124937 B, packets received: 102
[client] second 14.674948: 10069341.953830 bit/s, bytes received: 126164 B, packets received: 105
[client] second 14.775078: 10570193.124401 bit/s, bytes received: 132299 B, packets received: 108
[client] second 14.875477: 10639596.092801 bit/s, bytes received: 133526 B, packets received: 111
[client] second 14.976105: 10615354.640721 bit/s, bytes received: 133526 B, packets received: 109
[client] second 15.076729: 10713437.006353 bit/s, bytes received: 134753 B, packets received: 112
[client] second 15.177305: 10620909.508938 bit/s, bytes received: 133526 B, packets received: 109
[client] second 15.277487: 10760637.132124 bit/s, bytes received: 134753 B, packets received: 111
[client] second 15.377736: 10557622.335254 bit/s, bytes received: 132299 B, packets received: 110
[client] second 15.478511: 2864846.037746 bit/s, bytes received: 36088 B, packets received: 30
[client] second 15.578714: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 15.678914: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 15.779113: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 15.879321: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 15.979530: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 16.079738: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 16.179938: 2252614.882865 bit/s, bytes received: 28214 B, packets received: 23
[client] second 16.280819: 13645813.271488 bit/s, bytes received: 172075 B, packets received: 143
[client] second 16.381472: 14221130.330490 bit/s, bytes received: 178925 B, packets received: 146
[client] second 16.482469: 11491480.255241 bit/s, bytes received: 145074 B, packets received: 120
[client] second 16.582968: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 16.683683: 11970773.738464 bit/s, bytes received: 150704 B, packets received: 125
[client] second 16.784044: 16650028.501928 bit/s, bytes received: 208878 B, packets received: 171
[client] second 16.884432: 17329616.715215 bit/s, bytes received: 217460 B, packets received: 179
[client] second 16.985028: 17919889.070421 bit/s, bytes received: 225333 B, packets received: 187
[client] second 17.085565: 18671999.371375 bit/s, bytes received: 234653 B, packets received: 193
[client] second 17.186223: 19274000.233065 bit/s, bytes received: 242512 B, packets received: 199
[client] second 17.286299: 20072862.562163 bit/s, bytes received: 251101 B, packets received: 208
[client] second 17.386682: 20597597.176119 bit/s, bytes received: 258456 B, packets received: 213
[client] second 17.487418: 21208688.737393 bit/s, bytes received: 267059 B, packets received: 219
[client] second 17.587993: 21046658.810699 bit/s, bytes received: 264598 B, packets received: 218
[client] second 17.688489: 21161110.090780 bit/s, bytes received: 265825 B, packets received: 220
[client] second 17.788835: 21290528.835077 bit/s, bytes received: 267052 B, packets received: 219
[client] second 17.889444: 21039671.162403 bit/s, bytes received: 264598 B, packets received: 219
[client] second 17.990325: 21177574.975677 bit/s, bytes received: 267052 B, packets received: 219
[client] second 18.090515: 21127679.239641 bit/s, bytes received: 264598 B, packets received: 219
[client] second 18.190544: 1610498.543852 bit/s, bytes received: 20137 B, packets received: 17
[client] second 18.290754: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 18.390957: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 18.491180: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 18.591407: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 18.691634: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 18.791860: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 18.892145: 8946648.096155 bit/s, bytes received: 112152 B, packets received: 93
[client] second 18.992794: 27508251.640909 bit/s, bytes received: 346085 B, packets received: 284
[client] second 19.093405: 28437804.453567 bit/s, bytes received: 357643 B, packets received: 295
[client] second 19.193852: 18532675.482396 bit/s, bytes received: 232696 B, packets received: 193
[client] second 19.294078: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 19.394667: 30061820.721399 bit/s, bytes received: 377987 B, packets received: 311
[client] second 19.495211: 33377418.778363 bit/s, bytes received: 419488 B, packets received: 347
[client] second 19.595275: 34968772.584993 bit/s, bytes received: 437388 B, packets received: 359
[client] second 19.695343: 35889406.750647 bit/s, bytes received: 448926 B, packets received: 371
[client] second 19.795525: 37418168.493695 bit/s, bytes received: 468578 B, packets received: 385
[client] second 19.895547: 38989085.028969 bit/s, bytes received: 487468 B, packets received: 402
[client] second 19.996026: 39847502.172865 bit/s, bytes received: 500480 B, packets received: 413
[client] second 20.096323: 41427216.585754 bit/s, bytes received: 519380 B, packets received: 428
[client] second 20.196350: 42226263.322723 bit/s, bytes received: 527969 B, packets received: 435
[client] second 20.296822: 41942162.213607 bit/s, bytes received: 526742 B, packets received: 434
[client] second 20.396916: 42335497.615341 bit/s, bytes received: 529701 B, packets received: 437
[client] second 20.497553: 41970300.135473 bit/s, bytes received: 527969 B, packets received: 434
[client] second 20.597916: 42182383.313505 bit/s, bytes received: 529196 B, packets received: 436
[client] second 20.697946: 42126871.910091 bit/s, bytes received: 526742 B, packets received: 435
[client] second 20.798831: 40602076.300930 bit/s, bytes received: 512018 B, packets received: 421
[client] second 20.899389: 0.000000 bit/s, bytes received: 0 B, packets received: 1
[client] second 20.999618: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 21.099856: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 21.200084: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 21.300312: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 21.400540: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 21.500767: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 21.600857: 25855450.611559 bit/s, bytes received: 323484 B, packets received: 266
[client] second 21.701218: 54824348.815283 bit/s, bytes received: 687777 B, packets received: 568
[client] second 21.801241: 57363844.549712 bit/s, bytes received: 717215 B, packets received: 590
[client] second 21.901465: 29428096.028803 bit/s, bytes received: 368676 B, packets received: 305
[client] second 22.001693: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 22.102148: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 22.202359: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 22.302568: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 22.402778: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 22.502987: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 22.603198: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 22.703408: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 22.803625: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 22.903640: 33807893.975749 bit/s, bytes received: 422664 B, packets received: 349
[client] second 23.003735: 61285620.543583 bit/s, bytes received: 766800 B, packets received: 632
[client] second 23.103806: 61260459.771624 bit/s, bytes received: 766295 B, packets received: 631
[client] second 23.203845: 61221968.330109 bit/s, bytes received: 765573 B, packets received: 631
[client] second 23.303963: 61271392.786834 bit/s, bytes received: 766800 B, packets received: 632
[client] second 23.404014: 61468820.464974 bit/s, bytes received: 768749 B, packets received: 632
[client] second 23.504087: 61200853.088920 bit/s, bytes received: 765573 B, packets received: 631
[client] second 23.604107: 61723553.926591 bit/s, bytes received: 771698 B, packets received: 636
[client] second 23.704144: 60929610.560428 bit/s, bytes received: 761902 B, packets received: 628
[client] second 23.804166: 61486429.877285 bit/s, bytes received: 768749 B, packets received: 634
[client] second 23.904249: 61097113.584913 bit/s, bytes received: 764346 B, packets received: 630
[client] second 24.004295: 61315724.253760 bit/s, bytes received: 766800 B, packets received: 631
[client] second 24.104315: 61291246.136429 bit/s, bytes received: 766295 B, packets received: 632
[client] second 24.204349: 61323227.982985 bit/s, bytes received: 766800 B, packets received: 631
[client] second 24.304538: 61130368.401911 bit/s, bytes received: 765573 B, packets received: 631
[client] second 24.404990: 61320664.699692 bit/s, bytes received: 769976 B, packets received: 634
[client] second 24.505425: 27314089.990634 bit/s, bytes received: 342909 B, packets received: 283
[client] second 24.605681: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 24.705905: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 24.806165: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 24.906198: 35175043.690696 bit/s, bytes received: 439832 B, packets received: 362
[client] second 25.006254: 61310396.284229 bit/s, bytes received: 766810 B, packets received: 632
[client] second 25.106283: 61130207.764017 bit/s, bytes received: 764346 B, packets received: 631
[client] second 25.206514: 35244281.555975 bit/s, bytes received: 441574 B, packets received: 364
[client] second 25.306711: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 25.406893: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 25.507122: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 25.607307: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 25.707485: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 25.807664: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 25.907886: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 26.008112: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 26.108338: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 26.208564: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 26.308790: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 26.409015: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 26.509029: 3041962.991597 bit/s, bytes received: 38030 B, packets received: 32
[client] second 26.609070: 61417788.063114 bit/s, bytes received: 768034 B, packets received: 633
[client] second 26.709187: 61133846.152770 bit/s, bytes received: 765068 B, packets received: 630
[client] second 26.809267: 61295332.731718 bit/s, bytes received: 766800 B, packets received: 632
[client] second 26.909344: 61589956.821126 bit/s, bytes received: 770474 B, packets received: 635
[client] second 27.009416: 61300899.660235 bit/s, bytes received: 766807 B, packets received: 632
[client] second 27.109739: 61301665.509609 bit/s, bytes received: 768749 B, packets received: 633
[client] second 27.209798: 61013222.623729 bit/s, bytes received: 763119 B, packets received: 629
[client] second 27.310081: 61269153.678068 bit/s, bytes received: 768027 B, packets received: 634
[client] second 27.410300: 61365694.203412 bit/s, bytes received: 768749 B, packets received: 633
[client] second 27.510729: 61179212.357081 bit/s, bytes received: 768027 B, packets received: 633
[client] second 27.611053: 61341776.299487 bit/s, bytes received: 769254 B, packets received: 634
[client] second 27.711239: 61328390.928556 bit/s, bytes received: 768027 B, packets received: 633
[client] second 27.811271: 61381521.898415 bit/s, bytes received: 767522 B, packets received: 631
[client] second 27.911420: 61252954.221375 bit/s, bytes received: 766800 B, packets received: 633
[client] second 28.011480: 61503866.658232 bit/s, bytes received: 769254 B, packets received: 633
[client] second 28.112218: 56761937.170327 bit/s, bytes received: 714761 B, packets received: 589
[client] second 28.212649: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 28.312870: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 28.413087: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 28.513355: 5522012.437234 bit/s, bytes received: 69210 B, packets received: 57
[client] second 28.613412: 61170427.882193 bit/s, bytes received: 765068 B, packets received: 631
[client] second 28.713845: 61275725.230752 bit/s, bytes received: 769261 B, packets received: 634
[client] second 28.813855: 61435974.626075 bit/s, bytes received: 768027 B, packets received: 632
[client] second 28.914152: 61455999.928532 bit/s, bytes received: 770481 B, packets received: 635
[client] second 29.014366: 61270198.179661 bit/s, bytes received: 767522 B, packets received: 633
[client] second 29.114418: 61312648.390372 bit/s, bytes received: 766800 B, packets received: 632
[client] second 29.214465: 61216475.069074 bit/s, bytes received: 765573 B, packets received: 630
[client] second 29.314766: 61217607.641397 bit/s, bytes received: 767522 B, packets received: 633
[client] second 29.415117: 61227442.095589 bit/s, bytes received: 768027 B, packets received: 632
[client] second 29.515441: 61341714.544237 bit/s, bytes received: 769254 B, packets received: 634
[client] second 29.615462: 61625452.995491 bit/s, bytes received: 770481 B, packets received: 635
[client] second 29.715561: 61144927.922082 bit/s, bytes received: 765068 B, packets received: 631
[client] second 29.815726: 61145146.783728 bit/s, bytes received: 765573 B, packets received: 631
[client] second 29.916145: 61282925.584254 bit/s, bytes received: 769254 B, packets received: 634
[client] second 30.016173: 61384952.799923 bit/s, bytes received: 767522 B, packets received: 631
[client] second 30.116193: 54421659.341312 bit/s, bytes received: 680405 B, packets received: 561
[client] second 30.216779: 97587.420449 bit/s, bytes received: 1227 B, packets received: 1
[client] second 30.316973: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 30.417155: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 30.517195: 7692024.421692 bit/s, bytes received: 96189 B, packets received: 79
[client] second 30.617287: 61289801.798060 bit/s, bytes received: 766822 B, packets received: 633
[client] second 30.717646: 61319963.033641 bit/s, bytes received: 769254 B, packets received: 633
[client] second 30.817732: 61250696.548377 bit/s, bytes received: 766295 B, packets received: 632
[client] second 30.918230: 61431016.393272 bit/s, bytes received: 771708 B, packets received: 636
[client] second 31.018320: 61583087.244685 bit/s, bytes received: 770481 B, packets received: 634
