Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 878356, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 878363, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 4.004518 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:41045
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 8.012252 s
[client] second 0.100192: 3039161.583615 bit/s, bytes received: 38062 B, packets received: 47
[client] second 0.200886: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.301670: 78028.097418 bit/s, bytes received: 983 B, packets received: 1
[client] second 0.402095: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.502696: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.602979: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.703582: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.804182: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.904769: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.004876: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.105454: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.206115: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[server][session 0] migrated to 10.0.0.102:59199
[client] second 1.306315: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.406532: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.506757: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.606948: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.707176: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.807404: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.907624: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.008470: 973363.341007 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.109316: 389346.185777 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.210390: 291352.840043 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.310666: 391555.411089 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.411376: 349917.583189 bit/s, bytes received: 4405 B, packets received: 4
[client] second 2.512073: 389920.673725 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.612121: 294339.182248 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.712531: 391038.022801 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.812560: 392527.046417 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.912850: 293626.960826 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.013619: 389644.100543 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.114454: 389388.045210 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.214868: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.315098: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.415912: 194734.730767 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.516188: 195779.646219 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.616703: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.716913: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.817122: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.917332: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.017895: 975385.128861 bit/s, bytes received: 12261 B, packets received: 10
[client] second 4.118158: 391610.663120 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.218691: 488200.401212 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.319249: 431350.669269 bit/s, bytes received: 5422 B, packets received: 5
[client] second 4.419912: 487566.594862 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.520043: 489357.717995 bit/s, bytes received: 6125 B, packets received: 5
[client] second 4.620901: 486626.549589 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.721503: 585435.991467 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.822137: 585249.471531 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.923181: 582878.427183 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.023953: 584446.158672 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.124217: 586533.083511 bit/s, bytes received: 7351 B, packets received: 6
[client] second 5.225125: 625356.038905 bit/s, bytes received: 7888 B, packets received: 7
[client] second 5.325347: 685602.706363 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.425743: 684408.523998 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.526196: 586306.173054 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.626455: 685343.384345 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.727275: 681532.334480 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.827621: 97820.674752 bit/s, bytes received: 1227 B, packets received: 1
[client] second 5.927861: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.028259: 1075474.095916 bit/s, bytes received: 13497 B, packets received: 11
[client] second 6.128750: 821644.681127 bit/s, bytes received: 10321 B, packets received: 9
[client] second 6.229375: 682853.191831 bit/s, bytes received: 8589 B, packets received: 7
[client] second 6.330011: 877299.663527 bit/s, bytes received: 11036 B, packets received: 9
[client] second 6.430070: 784819.522841 bit/s, bytes received: 9816 B, packets received: 8
[client] second 6.530934: 875873.773169 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.631264: 880529.629442 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.731669: 920671.969029 bit/s, bytes received: 11555 B, packets received: 10
[client] second 6.832468: 973825.580338 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.932707: 979259.159320 bit/s, bytes received: 12270 B, packets received: 10
[client] second 7.033517: 1070528.621816 bit/s, bytes received: 13490 B, packets received: 11
[client] second 7.134518: 1069050.773189 bit/s, bytes received: 13497 B, packets received: 11
[client] second 7.234607: 1119724.687922 bit/s, bytes received: 14009 B, packets received: 12
[client] second 7.335624: 1166071.350773 bit/s, bytes received: 14724 B, packets received: 12
[client] second 7.436360: 1169302.219258 bit/s, bytes received: 14724 B, packets received: 12
[client] second 7.536777: 1270789.107674 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.637011: 1273100.016598 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.737073: 1315670.099800 bit/s, bytes received: 16456 B, packets received: 14
[client] second 7.837596: 1367083.468422 bit/s, bytes received: 17178 B, packets received: 14
[client] second 7.937679: 1373104.332868 bit/s, bytes received: 17178 B, packets received: 14
[client] second 8.037903: 1370516.939913 bit/s, bytes received: 17170 B, packets received: 14
[client] second 8.138297: 1409099.098253 bit/s, bytes received: 17683 B, packets received: 15
[client] second 8.239105: 1460592.033581 bit/s, bytes received: 18405 B, packets received: 15
[client] second 8.339549: 1563612.572255 bit/s, bytes received: 19632 B, packets received: 16
[client] second 8.439619: 1610483.081668 bit/s, bytes received: 20145 B, packets received: 17
[client] second 8.539964: 1662984.002320 bit/s, bytes received: 20859 B, packets received: 17
[client] second 8.640798: 1751639.489299 bit/s, bytes received: 22078 B, packets received: 18
[client] second 8.741210: 1702732.991219 bit/s, bytes received: 21372 B, packets received: 18
[client] second 8.842053: 1849442.871499 bit/s, bytes received: 23313 B, packets received: 19
[client] second 8.942271: 1860982.444148 bit/s, bytes received: 23313 B, packets received: 19
[client] second 9.042736: 1994335.752018 bit/s, bytes received: 25045 B, packets received: 21
[client] second 9.142966: 1958696.056765 bit/s, bytes received: 24540 B, packets received: 20
[client] second 9.243187: 2154119.202691 bit/s, bytes received: 26986 B, packets received: 22
[client] second 9.344040: 2084602.270350 bit/s, bytes received: 26280 B, packets received: 22
[client] second 9.444799: 2240673.445397 bit/s, bytes received: 28221 B, packets received: 23
[client] second 9.545152: 2387821.329972 bit/s, bytes received: 29953 B, packets received: 25
