Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[server] starting server with pid 890947, port 18080, cc cubic, iw 32
[client_side_proxy] starting proxy with pid 890946, port 18081, cc cubic
[server][session 0] open
[client] connection establishment time: 4.005707 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:46153
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 8.012817 s
[client] second 0.100418: 3032311.923735 bit/s, bytes received: 38062 B, packets received: 47
[client] second 0.200832: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.301311: 78264.793103 bit/s, bytes received: 983 B, packets received: 2
[client] second 0.401541: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.501949: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.602345: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.702754: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.803171: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.903580: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.003847: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.104250: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.204660: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.305302: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[server][session 0] migrated to 10.0.0.102:36919
[client] second 1.405714: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.505984: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.606155: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.706822: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.807076: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.907323: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.007654: 978356.074547 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.108368: 292389.993403 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.208554: 391910.752068 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.309635: 291332.617203 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.409890: 351500.980003 bit/s, bytes received: 4405 B, packets received: 4
[client] second 2.510940: 388559.372781 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.611301: 293421.177943 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.711966: 390047.793073 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.812236: 293685.363764 bit/s, bytes received: 3681 B, packets received: 3
