Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[client_side_proxy] starting proxy with pid 891835, port 18081, cc cubic
[server] starting server with pid 891850, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.004944 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:53931
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 8.011807 s
[client] second 0.100881: 3018399.383338 bit/s, bytes received: 38062 B, packets received: 47
[client] second 0.201503: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.302584: 77798.725043 bit/s, bytes received: 983 B, packets received: 1
[client] second 0.402980: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.503542: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.604110: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.704645: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.805268: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.905983: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.006147: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.106734: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.207319: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[server][session 0] migrated to 10.0.0.102:47310
[client] second 1.308074: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.408308: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.508518: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.608730: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.709034: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.809271: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.909473: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.009804: 978359.243707 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.109958: 294027.438847 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.210529: 390409.209585 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.310764: 391721.139723 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.410859: 352064.595102 bit/s, bytes received: 4405 B, packets received: 4
[client] second 2.511426: 292820.562447 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.612293: 389265.330393 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.712839: 292879.242143 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.813666: 389420.551265 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.914476: 389485.884881 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.015549: 291353.652935 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.115845: 391481.504443 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.216896: 97138.806922 bit/s, bytes received: 1227 B, packets received: 2
[client] second 3.317133: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.417817: 389971.309339 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.518153: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.618388: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.718625: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.818827: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.919037: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.019902: 973182.178524 bit/s, bytes received: 12270 B, packets received: 10
[client] second 4.120618: 389058.245218 bit/s, bytes received: 4898 B, packets received: 5
[client] second 4.221420: 486890.928020 bit/s, bytes received: 6135 B, packets received: 4
[client] second 4.321850: 431981.701118 bit/s, bytes received: 5423 B, packets received: 5
[client] second 4.422582: 487233.315704 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.523197: 487802.943593 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.624065: 485781.396627 bit/s, bytes received: 6125 B, packets received: 5
[client] second 4.724622: 585695.800167 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.825701: 582676.751860 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.926281: 585560.155757 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.026625: 586940.993416 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.126925: 586166.459589 bit/s, bytes received: 7349 B, packets received: 6
[client] second 5.227686: 626432.578710 bit/s, bytes received: 7890 B, packets received: 7
[client] second 5.328276: 683088.262794 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.429167: 681054.136846 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.530169: 583114.972142 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.630354: 685849.279031 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.730980: 682846.548275 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.831388: 97761.623340 bit/s, bytes received: 1227 B, packets received: 1
[client] second 5.931560: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.032199: 1170447.360757 bit/s, bytes received: 14724 B, packets received: 12
[client] second 6.132509: 725266.856971 bit/s, bytes received: 9094 B, packets received: 8
[client] second 6.232963: 781732.855897 bit/s, bytes received: 9816 B, packets received: 8
[client] second 6.333808: 777986.149296 bit/s, bytes received: 9807 B, packets received: 8
[client] second 6.434734: 778069.197032 bit/s, bytes received: 9816 B, packets received: 8
[client] second 6.534918: 881826.662847 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.635859: 972446.323856 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.736271: 920770.247776 bit/s, bytes received: 11557 B, packets received: 10
[client] second 6.837112: 876071.059692 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.937698: 1073462.457352 bit/s, bytes received: 13497 B, packets received: 11
[client] second 7.038533: 972764.112280 bit/s, bytes received: 12261 B, packets received: 10
[client] second 7.139436: 1070092.760599 bit/s, bytes received: 13497 B, packets received: 12
[client] second 7.239755: 1215160.587672 bit/s, bytes received: 15238 B, packets received: 12
[client] second 7.340506: 1071716.297631 bit/s, bytes received: 13497 B, packets received: 11
[client] second 7.440674: 1273933.333158 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.541184: 1171953.595962 bit/s, bytes received: 14724 B, packets received: 12
[client] second 7.641544: 1271499.828747 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.742485: 1401443.670056 bit/s, bytes received: 17683 B, packets received: 15
[client] second 7.842665: 1371773.427917 bit/s, bytes received: 17178 B, packets received: 14
[client] second 7.943195: 1269349.805782 bit/s, bytes received: 15951 B, packets received: 13
[client] second 8.043755: 1366034.509754 bit/s, bytes received: 17171 B, packets received: 14
[client] second 8.143946: 1509830.486415 bit/s, bytes received: 18909 B, packets received: 16
[client] second 8.244589: 1462994.249044 bit/s, bytes received: 18405 B, packets received: 15
[client] second 8.345517: 1556120.616746 bit/s, bytes received: 19632 B, packets received: 16
[client] second 8.446555: 1595049.211118 bit/s, bytes received: 20145 B, packets received: 17
[client] second 8.546824: 1664247.899614 bit/s, bytes received: 20859 B, packets received: 17
[client] second 8.647555: 1655971.092261 bit/s, bytes received: 20851 B, packets received: 17
[client] second 8.748046: 1799081.723182 bit/s, bytes received: 22599 B, packets received: 19
[client] second 8.848931: 1848686.574027 bit/s, bytes received: 23313 B, packets received: 19
[client] second 8.949118: 1861554.388332 bit/s, bytes received: 23313 B, packets received: 19
[client] second 9.049353: 1998904.134429 bit/s, bytes received: 25045 B, packets received: 21
[client] second 9.150017: 1950254.600016 bit/s, bytes received: 24540 B, packets received: 20
[client] second 9.250218: 2097531.188346 bit/s, bytes received: 26272 B, packets received: 22
[client] second 9.350889: 2242632.719374 bit/s, bytes received: 28221 B, packets received: 23
[client] second 9.451862: 2235929.260264 bit/s, bytes received: 28221 B, packets received: 23
[client] second 9.552811: 2276486.658975 bit/s, bytes received: 28726 B, packets received: 24
[client] second 9.653533: 2435754.826905 bit/s, bytes received: 30667 B, packets received: 25
[client] second 9.753989: 1213431.388178 bit/s, bytes received: 15237 B, packets received: 14
[client] second 9.854214: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 9.954606: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 10.055141: 975659.451165 bit/s, bytes received: 12261 B, packets received: 10
[client] second 10.155435: 2838295.326591 bit/s, bytes received: 35583 B, packets received: 29
