Bandwidth: 100 Mbit/s
RTT: 2000 ms
BDP: 25000000 B/s
Max In-Flight Packets: 19531
[client_side_proxy] starting proxy with pid 873774, port 18081, cc cubic
[server] starting server with pid 873780, port 18080, cc cubic, iw 32
[server][session 0] open
[client] connection establishment time: 4.004890 s
[client_side_proxy][control_session 0] open
[client_side_proxy][control_session 0] handover state received
[client_side_proxy][control_session 0] closed
[client_side_proxy][proxy_session 0] open
[client] migrated to 10.0.0.102:49034
[client_side_proxy][proxy_session 0][stream 0] open
[server][session 0][stream 0] open
[client] time to first byte: 8.011442 s
[client] second 0.100571: 3027720.040978 bit/s, bytes received: 38062 B, packets received: 47
[client] second 0.200961: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.301548: 78180.991580 bit/s, bytes received: 983 B, packets received: 1
[client] second 0.401936: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.502533: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.603107: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.703520: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.804173: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 0.904581: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.004736: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.105725: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.206139: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.306533: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[server][session 0] migrated to 10.0.0.102:53272
[client] second 1.406860: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.507132: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.607363: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.707581: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.807800: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 1.908029: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 2.008979: 972361.852576 bit/s, bytes received: 12270 B, packets received: 10
[client] second 2.109416: 293196.940867 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.209614: 391864.547085 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.310090: 293086.721413 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.411142: 348729.738075 bit/s, bytes received: 4405 B, packets received: 4
[client] second 2.511219: 392339.264107 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.611804: 292765.483355 bit/s, bytes received: 3681 B, packets received: 3
[client] second 2.712514: 389872.288824 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.813363: 389333.298853 bit/s, bytes received: 4908 B, packets received: 4
[client] second 2.914176: 292104.877713 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.014627: 390879.618913 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.115760: 291180.116883 bit/s, bytes received: 3681 B, packets received: 3
[client] second 3.216309: 195247.602543 bit/s, bytes received: 2454 B, packets received: 2
[client] second 3.316520: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.416588: 392371.598208 bit/s, bytes received: 4908 B, packets received: 4
[client] second 3.516935: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.617177: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.717388: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.817623: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 3.917863: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 4.018308: 976527.363643 bit/s, bytes received: 12261 B, packets received: 10
[client] second 4.118989: 389987.042943 bit/s, bytes received: 4908 B, packets received: 4
[client] second 4.219155: 489984.264397 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.319817: 430908.707248 bit/s, bytes received: 5422 B, packets received: 5
[client] second 4.420269: 488588.749921 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.521193: 485517.233945 bit/s, bytes received: 6125 B, packets received: 5
[client] second 4.622263: 485600.567888 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.723503: 581750.425156 bit/s, bytes received: 7362 B, packets received: 6
[client] second 4.823857: 489066.918016 bit/s, bytes received: 6135 B, packets received: 5
[client] second 4.923917: 588608.659491 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.024275: 586854.577045 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.124622: 683867.451811 bit/s, bytes received: 8578 B, packets received: 7
[client] second 5.225577: 625075.003008 bit/s, bytes received: 7888 B, packets received: 7
[client] second 5.325744: 587974.765963 bit/s, bytes received: 7362 B, packets received: 6
[client] second 5.426519: 681834.771406 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.527127: 682972.567129 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.627899: 681854.366021 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.728747: 681342.251772 bit/s, bytes received: 8589 B, packets received: 7
[client] second 5.830148: 96803.401965 bit/s, bytes received: 1227 B, packets received: 1
[client] second 5.930386: 0.000000 bit/s, bytes received: 0 B, packets received: 0
[client] second 6.030740: 1075945.493480 bit/s, bytes received: 13497 B, packets received: 11
[client] second 6.131264: 821377.166431 bit/s, bytes received: 10321 B, packets received: 9
[client] second 6.231602: 782634.959931 bit/s, bytes received: 9816 B, packets received: 8
[client] second 6.332688: 776289.933804 bit/s, bytes received: 9809 B, packets received: 8
[client] second 6.433489: 779041.227509 bit/s, bytes received: 9816 B, packets received: 8
[client] second 6.534125: 877854.675960 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.634873: 876878.685089 bit/s, bytes received: 11043 B, packets received: 9
[client] second 6.735573: 917979.221872 bit/s, bytes received: 11555 B, packets received: 10
[client] second 6.835988: 977541.823100 bit/s, bytes received: 12270 B, packets received: 10
[client] second 6.936714: 1071972.686578 bit/s, bytes received: 13497 B, packets received: 11
[client] second 7.037425: 974120.568332 bit/s, bytes received: 12263 B, packets received: 10
[client] second 7.138117: 1072340.444296 bit/s, bytes received: 13497 B, packets received: 11
[client] second 7.239004: 1110862.759305 bit/s, bytes received: 14009 B, packets received: 12
[client] second 7.339170: 1175966.672319 bit/s, bytes received: 14724 B, packets received: 12
[client] second 7.439744: 1171200.576341 bit/s, bytes received: 14724 B, packets received: 12
[client] second 7.540665: 1264431.876533 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.641266: 1268460.219928 bit/s, bytes received: 15951 B, packets received: 13
[client] second 7.741480: 1313662.915561 bit/s, bytes received: 16456 B, packets received: 14
[client] second 7.841886: 1368681.578806 bit/s, bytes received: 17178 B, packets received: 14
[client] second 7.942846: 1361172.498999 bit/s, bytes received: 17178 B, packets received: 14
[client] second 8.043376: 1366444.036598 bit/s, bytes received: 17171 B, packets received: 14
[client] second 8.143928: 1406865.352551 bit/s, bytes received: 17683 B, packets received: 15
[client] second 8.244194: 1566401.501629 bit/s, bytes received: 19632 B, packets received: 16
[client] second 8.345199: 1554935.972252 bit/s, bytes received: 19632 B, packets received: 16
[client] second 8.446036: 1598137.706252 bit/s, bytes received: 20144 B, packets received: 17
[client] second 8.547023: 1652409.740935 bit/s, bytes received: 20859 B, packets received: 17
[client] second 8.647419: 1661501.997288 bit/s, bytes received: 20851 B, packets received: 17
[client] second 8.748398: 1790385.962499 bit/s, bytes received: 22599 B, packets received: 19
[client] second 8.849187: 1850450.933811 bit/s, bytes received: 23313 B, packets received: 19
[client] second 8.949484: 1859517.400677 bit/s, bytes received: 23313 B, packets received: 19
[client] second 9.050132: 1990701.231464 bit/s, bytes received: 25045 B, packets received: 21
[client] second 9.150679: 1952514.998348 bit/s, bytes received: 24540 B, packets received: 20
[client] second 9.251426: 2086175.062303 bit/s, bytes received: 26272 B, packets received: 22
[client] second 9.351550: 2156854.214465 bit/s, bytes received: 26994 B, packets received: 22
[client] second 9.452056: 2343976.548693 bit/s, bytes received: 29448 B, packets received: 24
[client] second 9.552218: 2294356.763731 bit/s, bytes received: 28726 B, packets received: 24
[client] second 9.652789: 2341913.132670 bit/s, bytes received: 29441 B, packets received: 24
[client] second 9.753177: 1311941.467472 bit/s, bytes received: 16463 B, packets received: 15
[client] second 9.853386: 0.000000 bit/s, bytes received: 0 B, packets received: 0
